|time|user|text
1|28.11.2019 08:43:34|Шура SiberianRanger|Там написано что они акции покупают 
2|28.11.2019 08:44:51|Andrey Mayorov|При соответствующем объёме да Проблема ещё наверное в том, что часть организаторов являющихся ещё и брокерами не выпускают своих эмитентов наружу, а чужих эмитентов внутрь Получаеться изолированная песочница в пустыне Организаторам можно посоветовать найти подход к таким брокерам и наладить взаимовыгодный обмен Условно предложить Атону премию за помощь в размещении, такая междусобойчиковая рефералочка и не обязательно денежная. Помочь друг другу быстрее провести размещение выгодно всем сторонам. Имхо это кратно увеличит рынок
3|28.11.2019 08:45:18|Harry Lime|Конечно , акции же растут , поэтлму они их покупают , начнут падать  будут продавать. В 20х числах декабря в поисках паркинга на каникулы посносят все оффера в ВДО.
4|28.11.2019 08:46:57|Reincarnation Man|чаще всего а не всегда. Гдето на днях пробегала инфа, что приток на биржу ускорился до 150 тыс новых счетлв в месяц. Даже если 1 от них переколдовать в сектанты, то песочница ВДО будет прирастать на сотни кришнаитов в месяц
5|28.11.2019 08:47:37|Andrey Mayorov|В прошлом декабре на сколько  цены по телу выросли Значимо Или в пределах шума
6|28.11.2019 08:47:58|Harry Lime|Навскидку на пару процентов
7|28.11.2019 08:49:17|Максим Кочнев|Неплохо. Выросли почти все вдо. Но их и было тогда меньшед
8|28.11.2019 08:49:43|Reincarnation Man|в прошлом декабре в районе 2526 числа был массовый падеж и пришествие АЧС на биржевой рынок. Если такого в этом году не случится, перед НГ будут брать всё и на все
9|28.11.2019 08:50:00|Максим Кочнев|Я весь декабрь продавал легион по 103. После января он стал 101
10|28.11.2019 08:51:00|Andrey Mayorov|Получается сейчас нырок на закуп
11|28.11.2019 08:51:48|Harry Lime|Я больше думаю про death proof портфолио. Которое позволит спокойно не подходить к терминалу в случае экстренного погружения. Но не все моменты учтены  закон 4 к и КОшкизация и не все эмитенты прибыли к столу.
12|28.11.2019 08:52:21|Aleksandr Mukhin|да уж почти закончился. апри3 100, ом по 99.97, сегодня и шевченко поддянется наверняка
13|28.11.2019 08:52:39|Harry Lime|Сейчас лучшее время для создания портфолио после конца маяначала июня.
14|28.11.2019 08:53:53|Andrey Mayorov|Мои вчерашние измышления с подобной целью
