|time|user|text
1|26.03.2019 23:42:39|Александр Нечаев|Ребята вообще не палятся
2|26.03.2019 23:42:42|Максим Кочнев|да там вобще все мутно
3|26.03.2019 23:42:50|Harry Lime|Просто нет слов, без комментариев.
4|26.03.2019 23:42:53|Максим Кочнев|у нас достаточно размещений чтобы это обойти стороной
5|26.03.2019 23:43:08|Kir|Надо брать
6|26.03.2019 23:43:15|Svyatoslav Lebedev|Да, но это размер годовой выручки Это типа Парни, не палимся
7|26.03.2019 23:43:26|Harry Lime|Там скорее всего поручительство , но честно говоря не тянет
8|26.03.2019 23:43:51|Svyatoslav Lebedev|Я просто в шоке. При том, что держал ФинАвиа, ДВМП и МЕЧЕЛ
9|26.03.2019 23:44:58|Сергей|И мосбиржа спокойно пропускает с выручкой в 70 тыс.
10|26.03.2019 23:44:58|Dmitry Manzor|Может они в 2018г пару дней работали
11|26.03.2019 23:45:05|Svyatoslav Lebedev|Среднемесячная выручка, следовательно, 5833 руб.... Да это мегауспешный ЗОЖ
14|26.03.2019 23:46:19|Harry Lime|Фрик шоу на рынке бондов только начинается как мне кажется
15|26.03.2019 23:46:31|Максим Кочнев|Я понимаю одно. На рынке такси только гет и яндекс. Но их возьму на чуть чуть на недолго
16|26.03.2019 23:46:39|Harry Lime|Еще МигКредит гдето бродит.
17|26.03.2019 23:47:02|Svyatoslav Lebedev|Главное, чтоб нормальных эмитентов не захлестнуло желание поучаствовать в нём по принципу все так делают...
18|26.03.2019 23:47:23|Denis Kozlov Septem|Коллеги, без паники БрайтФинанс  это SPV. У него будет поручительство от других компаний группы, у которых реальный бизнес. Но поручительство пока не выложили
20|26.03.2019 23:48:00|Svyatoslav Lebedev|Денис Неужели эти качалки будете размещать Вы
21|26.03.2019 23:49:23|Максим Кочнев|нет
22|26.03.2019 23:49:33|Denis Kozlov Septem|Нет, это Среднеуральский Брокерский Центр  Grott Bjorn
23|26.03.2019 23:49:46|Svyatoslav Lebedev|Слава тебе, господи Хоть чтото святое в рынке ВДО осталось
24|26.03.2019 23:50:23|Denis Kozlov Septem|Подождите, возможно, там будет красиво.
25|26.03.2019 23:50:24|Максим Кочнев|ПО Таксовичкову, я не верю в них в среднесроке. Разве что они перепрофилируются во чтото еще.
26|26.03.2019 23:50:29|Svyatoslav Lebedev|Никогда не верил в ЗОЖ, а теперь ещё более уверился в неверии.
28|26.03.2019 23:51:00|Максим Кочнев|Но взять у юнисервиса, конечно нужно пока они проживут
29|26.03.2019 23:51:23|Dmitry Manzor|Рынок очень конкурентен, согласен
30|26.03.2019 23:51:27|Svyatoslav Lebedev|Кстати, сегодня такси с их логотипом видел.
31|26.03.2019 23:52:58|Denis Kozlov Septem|По ТрансМиссия  все вопросы к uniscapital . Они тут  всё расскажут.
32|26.03.2019 23:53:08|First Last|Вечер ещё не настал или я пропустил
33|26.03.2019 23:53:16|Максим Кочнев|вот в Мск часто вижу СИтимобайл. Но покатавшись и поговорив с водителями понял. Его заказы берут только если голяк по Гету и яндексу. И чет с ним совсем все глухо. Но это чисто со слов таксистов. А первое впечатление было, ну вот не только яндекс и гет, еще есть фирмы кто конкурировать может
34|26.03.2019 23:53:24|Тимофей «Кухонные системы» Казань|А будет флеш моб с такси, как с Вкусымира аля вижуфоткаю
35|26.03.2019 23:53:50|Svyatoslav Lebedev|Согласен
37|26.03.2019 23:55:01|Denis Kozlov Septem|Таксовичкоф в Москве
39|26.03.2019 23:55:46|Тимофей «Кухонные системы» Казань|Благодарствую Появилось до селе не виданное желание взять хоть одну обл, просто чтобы было
40|26.03.2019 23:55:52|Максим Кочнев|от те раз
41|26.03.2019 23:56:09|Denis Kozlov Septem|В Питере  это популярное такси
42|26.03.2019 23:56:15|Максим Кочнев|Ну если ситимобайл в мск загибается, как тут таксовичкову выжить
44|26.03.2019 23:57:12|Denis Kozlov Septem|Вот так выжить https//taxovichkof.ru/uslugi/kurerskaya_dostavka
45|26.03.2019 23:57:34|Максим Кочнев|дак это и Гет предлагает давно
47|26.03.2019 23:57:53|A S|в спб не было вроде
48|26.03.2019 23:58:15|Максим Кочнев|Ну я же пишу не думаю что один спб потянет 150 млн под 15 годовых
51|26.03.2019 23:59:06|First Last|А у них свои машины Зачем им столько денег
