|time|user|text
31|30.11.2019 07:11:45|Harry Lime|Тогда супер , но котиры будут плавать на уровне 9799. См АПРИ самый первый.
32|30.11.2019 07:19:55|Даниил Иванов|А если второй выпуск Сейчас модно. И под него выходят
33|30.11.2019 07:41:58|Harry Lime|Тогда еще веселее. Судя по ответам от первого еще деньги остались.
34|30.11.2019 07:47:30|Zuev Aleksandr|Дэни пишет, что он крупнейший смс агригатор, в Гугле и Яндексе его на выдаче нет, набираю топ смс агригаторов его в топе тоже нет
35|30.11.2019 07:49:57|Lizardking0808|Склонен согласиться
36|30.11.2019 07:51:34|Harry Lime|Прям как Кингсмен , глубоко засекречены
37|30.11.2019 07:58:05|Zuev Aleksandr|Не понятно как может компания с 27 млрд выручкой на место ген.дира и 95 акционера поставить явного номинала, ни разу такого не встречал
38|30.11.2019 07:59:56|Lizardking0808|Эстонский след, иноагенты, etc.
41|30.11.2019 08:06:23|Zuev Aleksandr|Ну не встречал я такого, за свою жизнь проанализировал кучу компаний и все выдвигают своего ген.дира как капитана и профессионала, а тут шмырина
43|30.11.2019 08:33:25|Zuev Aleksandr|Mfm solution лидер смс агригаторов по версии исследования раэк, скачал это исследование, ни слова про Дэни
49|30.11.2019 08:51:14|Harry Lime|Упс ...
50|30.11.2019 08:53:52|Григорий Мошорин|Все,Дэнни упадет
51|30.11.2019 08:54:15|Vladimir|какова вероятность что клиенты указанные на https//danycomsms.ru/ фейк
52|30.11.2019 08:54:51|Григорий Мошорин|Смс они присылают на бесплатную сим и немало
53|30.11.2019 08:54:54|Harry Lime|Примерно такую цепь рассуждений провели еще в мае.
54|30.11.2019 08:55:28|Vladimir|о начался спам на бесплатные симки
55|30.11.2019 08:55:42|Zuev Aleksandr|Это крутой вопрос, если у когото были бы связи узнать действительно ли они клиенты Дэни
56|30.11.2019 08:56:32|Григорий Мошорин|Да, причем давно, 78 сообщений а неделю
57|30.11.2019 08:56:44|Harry Lime|Кстати , я обнаружил что существует довольно много песен про recovery. Есть веселые ...
62|30.11.2019 09:02:23|Vladimir|круто. Еще круче если бы число смс еще зависило от количества облигаций. Чтобы прямо с смсок купоны платить
63|30.11.2019 09:17:45|Evgeniy Averchenkov|Изначально в договоре прописано. Сим бесплатно, но они шлют рекламу. Не больше 5 смс в день
64|30.11.2019 09:19:04|Павел|Вообще таких компаний непонятно от куда выручка  много, например, тот же нафтатранс или юниметрикс. Они явно продают не через сайт, а по договоренности крупным клиентам и на них сидят. Тут тоже скорее всего у Дэни пул 510 крупных клиентов А условный обьем рынка огромный по 60 млн минимум смс в день и с каждой по 10 коп.
65|30.11.2019 10:23:52|Alex|Нафтатранс и юниметрикс это примерно как квал за 30к рублей. Большая выручка там от быстрой оборачиваемости, а не величины бизнеса.
66|30.11.2019 10:29:41|Шура SiberianRanger|...из России.
67|30.11.2019 11:43:31|Дмитрий Адамидов|На самом первом АПРИ нормально отгрызалось по 23 в месяц. Потому как разговоры дали те же что и по Дени  и опасно там и нет ничего. Хотя по факту были проблемы с коммуникациями и ничего больше
68|30.11.2019 11:45:12|Harry Lime|Здесь нет проблемы с коммуникациями , зато есть и оферта , как в другом знаменитом кейсе
69|30.11.2019 11:45:39|Максим Кочнев|ага и оферта на офисе, которого ко времени оферты уже не будет существовать
70|30.11.2019 11:50:09|Дмитрий Адамидов|Да как раз есть  просто никто не привык к эмитенту новому. МФО разбирают только так  там то конечно ничего опасного быть не может, Бернштам свидетель. Или недавно появившиеся саратовские эмитенты  что они кто они никто так и не понял, но все купили А тут страшно, потому что новое чистая психология не мой взгляд. То же самое было СИном и СуперОксом  полный чат был потомственных электриков, которые утверждали что это в принципе невозможно.
72|30.11.2019 11:56:49|Andrey Hohrin|чтобы быть уверенным в АПРИ, я провожу душеспасительные беседы с менеджментом и теми, кто способен оценивать компанию на месте, раз так в пару дней. Это же по ГГ.
73|30.11.2019 11:57:07|Sky|Интересно, дозреет ли наше вдо сообщество до собственного джаз бенда Типа как у CERN.
74|30.11.2019 11:58:01|Andrey Hohrin|И, например, сейчас готовлю небольшое вмешательство в бизнес, в плане оперативной оценки продаж жилья. Просто говорить, что с эмитентом все в порядке, а снижеие облигаций  естественное состояние, это, простие, прятать голову в песок.
76|30.11.2019 12:00:07|Alex|Интересно как веруны в деника следят за его чихами, при доходности  11 п.п. к ключевой.
77|30.11.2019 12:00:18|Harry Lime|Отецоснователь у них кстати здорово знаком с Ростелекомом , просто не разлей вода.
78|30.11.2019 12:01:19|Шура SiberianRanger|Н И К А К
79|30.11.2019 12:08:21|К& Б:))🍷|Да также, как и веруны во всё остальное в обувь привет запасам, в апри, Талан, легенду привет от су155, в орешки, в Син, сокс и пр инновации привет от гостинца.... Список бесконечен. Ибо он и есть ВДО 
81|30.11.2019 12:11:56|Дмитрий Адамидов|Это правильно. Но опять же  ты их не можешь заставить. Посоветовать, надавить авторитетом. Который зарабатывается постепенно. А у Дэни такого советника нет. Ну собственно все новые эмитенты примерно сходно себя ведут. На контакт идут трудно и только в крайнем случае. Как кстати и с АПРИ было
83|30.11.2019 12:14:10|Andrey Hohrin|В какойто момент в ментальности эмитента наступает перелом. Он понимает, что парни из песочницы держат его долг. А это рычаг давления. И тут можно смело переходить из советника в надзирателя.
84|30.11.2019 12:15:19|Дмитрий Адамидов|Но этого момента надо дождаться
86|30.11.2019 12:19:14|Andrey Hohrin|Дима, мы/вы недооцениваем/ете свои силы
88|30.11.2019 12:19:48|А что ты сделал для котэ!?|Да никак Риск ограничен 1.9 от депо И глядишь  до нуля папирус в ближайшие полгода не упадёт Вот и вся нехитрая философия
90|30.11.2019 12:21:25|Дмитрий Адамидов|Согласен. Но кто это может знать
92|30.11.2019 12:21:44|Aleksei Zzzz|Может, имеет смысл сформировать краткую качественную оценку приемлемости эмитента, ответив себе на вопросы отчёт настораживает ли, эмитент идёт ли на контакт, понятен ли бизнес эмитента, есть ли АХ в совете директоров, были ли успешные оферты и погашения, есть ли БКС в оргах и т.п. Я вот подумываю себе такой опросник сделать.
93|30.11.2019 12:23:49|Дмитрий Адамидов|Ну собственно так все и делают. Но каждый для себя потому и критерии не совпадают
96|30.11.2019 12:25:11|Kregg|Купили лотерею и лежит не пахнет и будильник на 90...
97|30.11.2019 12:25:39|Дмитрий Адамидов|Как вариант кстати
98|30.11.2019 12:28:54|Григорий Мошорин|БКС в организаторах это минус или плюс 
99|30.11.2019 12:30:21|Andrey Hohrin|это плюс. Вы заранее знаете, что будет происходить с бумагой. предсказуемость  плюс, по определению
100|30.11.2019 12:31:39|Шура SiberianRanger|У опционовкаклотереек rewardrisk веселее 
101|30.11.2019 12:36:41|Дмитрий Адамидов|Конечно Это стиль. И они его кстати держат
102|30.11.2019 12:38:35|Sky|ФЭС
103|30.11.2019 12:39:03|Дмитрий Адамидов|Залив ниже 100 там все равно был, но небольшой
105|30.11.2019 12:40:34|Sky|Там были сопли в номинал, пару раз.
106|30.11.2019 12:40:52|Aleksei Zzzz|БКС тоже не всесилен
107|30.11.2019 12:41:41|Дмитрий Адамидов|Не, просто они ж не от хорошей жизни льют. В ФЭС может набрали клиентов или не было срочной необходимости выходить
108|30.11.2019 12:41:57|Lizardking0808|Ваш покорный слуга не потомственный электрик, только отработал 20 лет в электротехнической лаборатории релейных защит и автоматики. Тоу тоже обслуживали. Кейс сина и сокса интересен, только китайцы всё равно сделают то же самое в несколько раз дешевле. Если не сейчас, то в следующем году точно
109|30.11.2019 12:42:01|Дмитрий Адамидов|99,5 был там минимум  проверил
113|30.11.2019 12:49:36|Dmitry K|Вопрос в том, что случится раньше, погасится выпуск или китайцы сделают
114|30.11.2019 12:50:37|Дмитрий Адамидов|Если продукция продана, какая вам разница что сделают китайцы В энергетике вообще 5 лет  это краткосрок СуперОкс свое оборудование по моему 3 года только испытывал
116|30.11.2019 12:51:35|Evgeniy Averchenkov|Либо по программе импортозамещения обяжут покупать отечественное
117|30.11.2019 12:53:17|sasha bav|Животрепещущая тема про Дэни  Сейчас позванил Алексею Кузнецовудиректор департамента по инвестициям и в кратце рассказал о ситуации, обсуждаемой в чате. Ответ был таков На днях будет проходить конференция sibonds на которой они будут присутствоать большой командой,где и ответят на все вопросы. Так же предложил им снять ролик о деятельности компании и нашел понимание.
118|30.11.2019 12:54:06|Дмитрий Адамидов|Ну и хорошо значит лёд тронулся  послушаем
121|30.11.2019 12:55:36|sasha bav|Что услышал, то и озвучил 
122|30.11.2019 12:56:17|Дмитрий Адамидов|Ну правильно, основное общение же неофициальное
126|30.11.2019 12:57:49|Максим Воробьев|Как потомственный энергетик продолжаю сомневатся в сине, с другой стороны не вижу в этом ничего предосудительного как и в том что потомственные финансисты сомневаются в мфо. 
127|30.11.2019 12:58:32|Дмитрий Адамидов|Сомневаться в чем именно
129|30.11.2019 13:06:52|А что ты сделал для котэ!?|Те риски, которые я обозначил на эмитент точно честно не ответит  Остается только верить
130|30.11.2019 13:06:59|Aleksey|А вообще было такое, как скоропостижный дефолт эмитента без всяких предпосылок
131|30.11.2019 13:09:38|Harry Lime|Ну так чтобы совсем без предпосылок не припомню. У Дени пока дефолтом тоже вроде не пахнет.
132|30.11.2019 13:10:28|VDS005|О каких рисках идёт речь
133|30.11.2019 13:10:55|А что ты сделал для котэ!?|Риск целенаправленного фрода
134|30.11.2019 13:11:36|VDS005|Это как Просто пример если можно.
135|30.11.2019 13:16:25|А что ты сделал для котэ!?|Купить за ярд непонятно что Плюс нарастить дебиторку непонятно на чем на 2 ярда 3 ярда  вполне неплохие деньги А потом номинальный акционер будет отвечать по всей строгости субсидиарной отвественности Сразу уточню  это не мой базовый сценарий, иначе я бы не купил бондов Дэни Но вероятность выше, чем в условном Орджоникидзе или Рубеже
136|30.11.2019 13:16:36|Harry Lime|Фродо из Властелина Колец придет. Пример ДД , Энрон.
137|30.11.2019 13:17:37|Sky|Минимум 99.71 причем 1 лотом  ФЭС не укладывается. Там ни залива, ни объемов торгов как в других бксных. Хотя стори тоже так себе.
138|30.11.2019 13:20:29|Alex|Меня удивило, как байка про опыты в БКС красиво прижилась. Этим можно оправдать любое понижение цены. А ведь вполне могут быть независимые или аффилированные жирные физики, которые покупают себе облиги изза авторитета организатора. Но БКС то здесь причем
139|30.11.2019 13:21:38|Harry Lime|А если физики покупают под гарантию основателя , как дело было у ДД , история начинает играть новыми красками
140|30.11.2019 13:22:38|Дмитрий Адамидов|Я вчера устал объяснять даме из БКС это уже идиоматическое выражение. Заслужили.
141|30.11.2019 13:25:08|Alex|Шмырина работает с деминским еще со времен Йеллоу пейджес телеком. Так что она в курсе возможных проблем, и к субсидиарке готова по принципу бородатых братьев, минца и пр. жуликов
142|30.11.2019 13:25:54|VDS005|1. Почему непонятно что Есть ведь информация куда ушёл займ. 2. Из отчетности видно что это текущая торговая дебиторская задолженность. И кто Вам сказал что акционер номинальный Этот номинальныйакционер с экономическим образованием по специальности Управление предприятием. Если что. В отличие от Вас. Если не разбираетесь в отчетности наймите консультанта. Если конечно по карману
143|30.11.2019 13:26:17|Максим Воробьев|По технике у меня вопросов к ним нет. Принцип имеет право на жизнь, хотя что оборудование работает может показать только аварийная ситуация. Сомнение в том что такой НИОКР можно финансировать облигац.займом. В моем представлении облигация это инструмент для компаний со стабильным денежным потоком типа лизинга, ломарда или ритэйла А у Сина реализации мегакрупные, но разовые и сложно прогнозируемые.
144|30.11.2019 13:27:23|А что ты сделал для котэ!?|Спасибо за подробные ответы и детальные рекомендации Именно так и сделаю 
145|30.11.2019 13:27:50|Harry Lime|Уже представляю новости на Панораме. В Краснодаре найдено захоронение нибелунгов эпических масштабов.
149|30.11.2019 13:36:18|А что ты сделал для котэ!?|Ух ты Я не знал 
150|30.11.2019 13:36:38|Harry Lime|Все совпадения случайны конечно же
151|30.11.2019 13:37:09|Sky|Тяжело жить в неведении. В древности люди персонифицировали даже силы природы 
152|30.11.2019 13:37:22|VDS005|Это уже выкладывали в разных форумах. Дело было закрыто в предварительном слушании. Все стороны довольны. П.С. Я не защищаю ДЭНи, я в поддержку и дэни и Обуви и других эмитентов. Вы попробуйте сначала хоть какойто бизнес организовать .
153|30.11.2019 13:37:31|Sky|Срочно продавать 
154|30.11.2019 13:37:51|Harry Lime|Я их организовал дофига , приезжайте в гости , покажу
155|30.11.2019 13:37:57|Sky|.
156|30.11.2019 13:40:35|А что ты сделал для котэ!?|Нет, не продавать То что Дэни может быть фродом я и раньше понимал Держать до оферты я тоже не собирался Я пока что только пробежался мельком по решению суда, поэтому не понял, в чем там дело и кому именно Деминский нанес ущерб  Ростелу или физикам и как именно Если кто то прочел внимательно и может написать краткую выдержку  было бы хорошо
157|30.11.2019 13:42:11|Alajskfkr|Судя по описанию, он уводил клиентов у компании, в которой работал
162|30.11.2019 13:50:34|Шура SiberianRanger|Интересная пара пользователей проснулась в чате.
163|30.11.2019 13:51:34|Harry Lime|Это еще зазывалы не подключились
164|30.11.2019 13:52:46|Alajskfkr|Что вы имеете в виду Говорите прямо
167|30.11.2019 13:53:57|Шура SiberianRanger|Ровно то, что написал.
168|30.11.2019 13:54:29|Alajskfkr|Хорошо, что мы друг друга поняли
169|30.11.2019 13:56:15|Шура SiberianRanger|Ну а если ктото вдруг не понял, вот иллюстрации для самых маленьких 
171|30.11.2019 13:58:06|Alajskfkr|Хорошо, что пока без нашивок со звёздами обошлись
172|30.11.2019 13:58:53|VDS005|Я не понял. Поясните.
173|30.11.2019 14:01:28|Дмитрий Адамидов|Коллеги, давайте закончим с Дэни до новых новостей
175|30.11.2019 14:02:50|Harry Lime|Ну я так понимаю предыдущие 2 года существования чата пользователи были неактивны.
176|30.11.2019 14:02:54|Дмитрий Адамидов|Я буду в СПб постараюсь сильно не напиваться и спросить у всех эмитентов которые там будут все что вам интересует. Но вы напишите вопросы на почту до 4 числа
181|30.11.2019 14:04:38|А что ты сделал для котэ!?|Извините, но информация о прошлом ЛПР эмитента  это не флуд И эмитент так толком и не ответил на вопрос про дебиторку и про приобретение за ярд
182|30.11.2019 14:04:39|Kir|Дмитрий на встречу с чатланами времени не будет Посидеть в рогах
183|30.11.2019 14:05:06|Дмитрий Адамидов|С утра 7го если только
186|30.11.2019 14:06:13|VDS005|А что не так. Благодаря этому чату я приобрёл облигации четырёх эмитентов за полгода. Дэни бумаг больше всего. Нормальному анализу продать или оставить мешают разного рода провокаторы.
187|30.11.2019 14:07:10|Дмитрий Адамидов|Нормальному анализу мешает отсутствие данных. А так каждый волен высказывать что угодно по теме
188|30.11.2019 14:07:16|Harry Lime|А я предостерег многих людей от ДД и СТТ
189|30.11.2019 14:07:21|Дмитрий Адамидов|Поспокойнее
191|30.11.2019 14:07:48|Alajskfkr|Я только читаю, из облигаций только эбис. Зашёл разговор про практическую юриспруденцию, решил прокомментировать то, в чем разбираюсь  остальное вообще домыслы
192|30.11.2019 14:08:22|Aleksei Zzzz|Вполне интересная ругань по Дени для меня, просто инвестора. После ссылки Гарри на решение суда я не могу для себя найти ни одного аргумента, зачем мне ввязываться в эту историю даже под 17. И зачем мне отчёт и проч., если вера пошатнулась.
193|30.11.2019 14:09:32|VDS005|Так потому и ждешь конкретных цифр и советов.
194|30.11.2019 14:09:37|Harry Lime|Пусть у эмитента все будет хорошо , право сомневаться у нас пока есть
195|30.11.2019 14:09:58|r.alex|А от чегонибудь сейчас ещё остерегаете
196|30.11.2019 14:10:22|Дмитрий Адамидов|Мне много чего не нравится, но данных нет, чтобы утверждать
197|30.11.2019 14:10:30|Harry Lime|Вы хотите , чтобы я написал кто продает Дени что ли
198|30.11.2019 14:11:24|К& Б:))🍷|Ура 
199|30.11.2019 14:11:47|VDS005|Нет. Если говорим о рисках , то чтонибудь конкретное нужно. Чтобы прям наверняка. Без Фродо
200|30.11.2019 14:12:21|Harry Lime|Предлагаю на этом закончить и оставить только сомнения.
201|30.11.2019 14:15:41|Sky|Обсуждение Дени не флуд, даже с учётом его неконструктивности. Это важная иллюстрация. Оставьте.
202|30.11.2019 14:18:17|Aleksei Zzzz|Для меня ссылка на решения суда не флуд, а ценная информация. Я не доверю свои деньги человеку, который кинул Ростелеком. А я решение суда интерпретирую именно таким образом. И даже если я неправ в своём сомнении, я не буду жалеть, что прошёл мимо Дени. В море есть другая рыба.
203|30.11.2019 14:20:13|Вячеслав Васильев|Так вроде по несколько раз об одном и том же. Помоему Гарри своим крайнем сообщением подвёл на данный момент итог.
204|30.11.2019 14:28:34|Privet|Имеющий уши  да услышит. А спекулянты  должны СТРАДАТЬ  
205|30.11.2019 14:31:55|blo|Надеюсь Сина, Сокса и Кузины нет в портфеле Если есть, срочно продавать
206|30.11.2019 14:36:31|Aleksei Zzzz|А что, они тоже Ростелеком на 48М кинули
207|30.11.2019 14:38:55|Dmitry L|Решил почитать решение суда. Оказалось что это покруче детектива. На сколько я понял из текста, Деминский В.В. создал 9 юр. лиц, которые оформили множество договоров с Ростелекомом на поставку услуг. По итогу, счета он так и не оплатил на общую сумму 48589284 руб. 71 коп. это деньги 2012 года, не знаю сколько это по нынешнему курсу. Дело остановили, так как его защитник попросил амнистировать амнистия в честь 70 лет победы, что суд и сделал, так как подсудимый не был судим до этого  проблемы со здоровьем.
208|30.11.2019 14:40:03|Harry Lime|То есть никаких реабилитирующих факторов , а амнистия
209|30.11.2019 14:40:09|blo|Погуглите по фамилиям Эрик Шогрен и Вавилов
210|30.11.2019 14:41:16|Vadim Brohkin|У Эбиса есть дробилки, у ГГ свинарники и т.д., даже и таксовичкова есть такси. А вот у Дени есть бесплатный дистрибутив астерикса Elastix или аналог гуглим для понимания и скупленные в разных юрисдикциях клиентские базы данных. Судебные записки вскрыли этические основы метода оплаты трафика. С той же этикой ничто не удержит учредителей мероприятия сменить юрисдикцию. Отличный кросграничный бизнес
211|30.11.2019 14:43:06|blo|У СТТ есть целый завод
212|30.11.2019 14:43:48|Vadim Brohkin|Который в кармане не утащить.
213|30.11.2019 14:43:52|Harry Lime|А куда делись посты знатока права с ником из моих любимых будапештских купален 
216|30.11.2019 14:50:05|Вячеслав Васильев|У ГГ есть огромные долги. В ВДО у всех есть то, что их к нам сюда определило, не надо обольщаться.
217|30.11.2019 14:55:48|blo| у таксо долг на агрегаторе, у Эбиса дебиторки на полвыручки на одном контрагенте, кстати аффеллированом
218|30.11.2019 14:56:54|Vadim Brohkin|Согласен, ГГ не Мираторг.
219|30.11.2019 14:57:19|Harry Lime|Да говорили много раз , о любом эмитенте можно наговорить такого , что держатель будет плохо спать , уже проводили сеансы неоднократно.
220|30.11.2019 15:01:10|Aleksei Zzzz|По совету коллеги почитал о Шогрене и Вавилове. Ну, совсем не похожи на мошенника, создавшего пачку юрлиц с целью кинуть Ростелеком. Первый вообще не смотрится мошенником, а больше бизнесменом без удачи в тяжелые времена. А масштаб деятельности второго таков, что там уже слово мошенничество не очень применяется. Ну, как называть мошенниками, скажем для примера, братьев Ананьевых Да и Кузины и Сокса у меня нет 
221|30.11.2019 15:01:11|VDS005|Подскажите пож где посмотреть отчетность последнюю Эбис. Не могу найти на Интерфаксе.
223|30.11.2019 15:04:47|Harry Lime| 05.11.2019 ООО ЭБИС Промежуточная бухгалтерская отчетность все формы 2019, 9 месяцев id37232  отчёт отчётотадмина
224|30.11.2019 15:10:18|VDS005|Спасибо
226|30.11.2019 15:16:07|Alex Petroff|Коллеги, позволю себе напомнить, что отсутствие аргументов в полемике не дает Вам повода переходить на личности. Уважайте себя и участников сообщества.
227|30.11.2019 15:34:05|Yuri|В таком случае, где повашему можно найти апсайд в баксах
228|30.11.2019 15:34:46|Harry Lime|Не знаю , поэтому пока в рублях
229|30.11.2019 15:38:31|Yuri|Сейчас из каждого утюга кричат, что будет кризис, если не в 20м,то в 21м точно. И надо хранить в долларах, чтобы потом удачно зайти в акции. Кроме этого, если будет кризис, то высокая вероятность дефолта вдо.
230|30.11.2019 15:40:27|Harry Lime|Если будет кризис US Steel умрет первой без мучений даже
231|30.11.2019 15:41:32|G M|Внял. Не купил, не смотря на рекомендации от Марламова. Ваши доводы показались убедительней.
232|30.11.2019 15:42:51|Yuri|Ну и деверсификацию по валютам никто не отменял. Вклады в долларах сейчас дают маленький процент. Остаются варианты наши евробонды  рус28 и суборды втб, например. Либо американские корпоративные бонды. Вы бы что выбрали для бакса
233|30.11.2019 15:43:42|Harry Lime|Рус 30
234|30.11.2019 15:44:01|Максим Кочнев|Из 5 последних кризисов, эксперты предсказали 9
235|30.11.2019 15:45:01|Harry Lime|Всякий шлак типа Ягуара сложится первым
236|30.11.2019 15:45:24|Евгений Инвестор|Происходят ли кризисы тогда, когда их все предсказывают, или тогда, когда их не ждут Вот в чём вопрос...
237|30.11.2019 15:53:05|Yuri|Кризис ждут уже пару лет точно, и он таки наступит когданибудь  А Вы будете готовы
239|30.11.2019 15:54:25|Harry Lime|А я не беру , то что не планирую держать
240|30.11.2019 15:54:48|Yuri|Чем он лучше рус28 Доходность ниже.
241|30.11.2019 15:55:38|Harry Lime|В случае смены сентимента по ставкам рус 28 поедет на 160 , а то и 150.
244|30.11.2019 15:57:34|Deleted Account|1 думаю что как обычно а заработают на кризисе 15 б при своих 520 в 80 потеряют 2 предсказанный большинством кризис и не кризис вообще  плановое движение 3 для себя каждому хотелось бы предсказать и заработать оказавшись в меньшинстве
245|30.11.2019 15:58:40|Yuri|Какие короткие в валюте, например
246|30.11.2019 15:58:50|Harry Lime|У меня ТМК20
247|30.11.2019 15:59:35|Евгений Инвестор|Ну, я не пытаюсь угадать, когда будет кризис. Более того, кризис в ближайшие годы меня вполне устроит, чтобы была возможность более выгодно покупать активы.
248|30.11.2019 16:00:16|Harry Lime|У рус 30 на самом деле дюрация около 3х лет изза аморта
249|30.11.2019 16:03:40|Yuri|Держите до погашения
250|30.11.2019 16:04:07|Harry Lime|Пока план такой
252|30.11.2019 16:06:23|Dmitry|Меньше, но она же всё равно / 20 ходит. Наши бонды не только по правилу дюрации гуляют вверхвниз
254|30.11.2019 16:08:57|Harry Lime|А рус 28 около 120 если мне не изменяет память. Ценность их в том , что там нет валютной переоценки. Ок 95 , я продам и куплю условный ТМК по 60.
255|30.11.2019 16:16:18|Yuri|Наши вдо менее шлак, чем ягуар и Steel
256|30.11.2019 16:16:37|Дмитрий Адамидов|конечно меньший
257|30.11.2019 16:18:36|Harry Lime|Там фундаментал действует неотвратимо , как топор палача , у нас физики держат оборону
258|30.11.2019 16:19:01|Dmitry|Судя по спрэду к ОФЗ наши ВДО вообще не ВДО
259|30.11.2019 16:20:26|Дмитрий Адамидов|ОФЗ дороговаты  земщик доверия не внушает
260|30.11.2019 16:20:31|Harry Lime|Это внеземной инструмент , но за счет знания , что условный Вася точно заплатит ценность их велика.
261|30.11.2019 16:31:11|Дмитрий Адамидов|Кстати, я тут задумался. все говорят  экосистема, экосистема. А потом  мелкие вымрут, а крупные останутся. А если повспоминать, при всех глобальных экологических кризисах вымирали сначала именно крупные. В пермском, в меловом перидоде, в голоцене
262|30.11.2019 16:32:14|Harry Lime|Когда помрет ГТЛК мы дружно спляшем гопака
263|30.11.2019 16:33:58|Дмитрий Адамидов|
264|30.11.2019 16:37:14|Dmitry|У меня не в тему вопрос, но к Вашему бесценному опыту многолетнего наблюдения за стаканами ВДО. Мы дискутировали с Вами давно о размере ликвидной позиции в каждой бумаге, Вы её обозначили как 200 с эпитетами плитка и будут потихоньку грызть. С тех пор много воды утекло, я успел понаблюдать и полить ПКБ, и мой вопрос видоизменился  сколько можно вылить по маркету в момент, когда цена прошла 95 вниз в среднестатистическом стакане на каждый процент котировки Вы недавно написали, что 200 на спокойном рынке опустят любую бумагу в номинал
266|30.11.2019 16:40:38|Дмитрий Адамидов|Ну вот с этим как раз проблем у ВДО эмитентов нет
267|30.11.2019 16:43:43|Dmitry|Я бы другую параллель провёл  не с эмитентами, а с облигационерами. Выживут мелкие и всеядные, а не крупные и разборчивые в еде
268|30.11.2019 16:44:38|Дмитрий Адамидов|тоже вариант
269|30.11.2019 16:45:08|Harry Lime|Я подумаю на досуге , вопрос не праздный, попробую закономерности выявить
270|30.11.2019 16:45:28|Dmitry|Заранее спасибо
271|30.11.2019 16:47:54|Denis Kozlov Septem|И снова  ВДО фуфуфу. Компанию Х узнаете сами
