|time|user|text
1|24.12.2018 22:54:27|Harry Lime| USD мнение smartmoney кризис макро Текущий объем госдолга США составляет порядка 21.9 трлн. По оценке американского Минфина, его прирост к прошлому году составит 1.34 трлн, что в 2.5 раза выше, чем в 2017 году и является рекордным значением с 2010 года. В связи с этим возникает все больше вопросов о том, насколько устойчива подобная ситуация. Миллиардер Рэй Далио уверен, что США уже стоят на пороге валютного кризиса, и курс доллара может рухнуть на 30.
2|24.12.2018 22:55:10|Сергей Ковалев|я тоже надеюсь что кризис не начнется в 2019 году
3|24.12.2018 22:56:39|Harry Lime|Тогда безоговорочная победа Сергея в нашем уже годовом споре о курсе евро/доллар , пока имхо вцелом ничья. Мой прогноз 1,25 , его 1,05 . Курс примерно посредине.
4|24.12.2018 23:04:58|Al|Какие на завтра прогнозы по рублю Видели что с нефтью творится Однозначно вверх или не факт Фьючерсы в моменте топчутся на месте.
5|24.12.2018 23:06:13|Шура SiberianRanger|Рубль будет D
6|24.12.2018 23:10:06|Harry Lime|Америка отдыхает , должно быть без резких движений , если доморощенные спекули не подключатся конечно.
7|24.12.2018 23:10:41|Sergey Sidorov|Самое интересное в / будет в январе, согласен с сэром Гарри. В декабре еще понапрягаются, чтобы новогоднее поздравление не звучало диссонансом.
8|24.12.2018 23:20:37|Alexey Z|В поддержке Открытие брокера сказали, что это касается только банка. Они работают по графику Мосбиржи.
9|24.12.2018 23:20:48|А что ты сделал для котэ!?|Нефть 50, бакс 70 Но это я после корпоратива
10|24.12.2018 23:20:58|Дмитрий Адамидов|ну и прекрасно значит повода беспокоиться нет. но вообще странно
11|24.12.2018 23:21:34|Alexey Z|Связано с присоединением Бин банка и объединением систем
12|24.12.2018 23:21:50|Максим Кочнев|Не будет вам бакса выше 70 до нг. Инфа 
13|24.12.2018 23:22:39|А что ты сделал для котэ!?|Это мой прогноз на вечер 29 дек
14|24.12.2018 23:30:59|Максим Кочнев|Вернулся сегодня из Москвы. На М4 ещё две платки. Одна ещё не запущена но почти готова, по второй сегодня в тестовом режиме ещё бесплатно проехали. Вобщем со всех сторон рубли загребают. Не только НДС и ПФР
15|24.12.2018 23:31:04|Evgeny Naumov NFK|При чем тут русбондс. Есть официальные условия выпуска облигаций ПионерЛизинг , зарегистрированные Московской Биржей. Там оферты ежемесячные четко обозначены на весь период обращения в 5 лет.
16|24.12.2018 23:37:22|Сергей|Ну если в выпуске обозначено, то нет вопросов. Это проблема русбондса в таком случае.
18|24.12.2018 23:39:12|Evgeny Naumov NFK|Это действительно так, просто Русбондс и Cbonds не в состоянии анализировать детали всех выпусков на много лет вперед.
20|25.12.2018 07:56:36|Harry Lime| Газета Вечерняя Москва продолжает рекламировать аферистов. Если раньше реклама откровенных, доказанных жуликов Интел занимала полполосы, то на днях вышла на целую полосу . А вот новация. Лизинговая компания Столица Указаны данные МКК Ларимар.
21|25.12.2018 07:57:17|Harry Lime|Под лизинг занимают даже откровенные мошенники...
