|time|user|text
2|17.09.2019 15:13:50|Aleksey|Вроде в квартальной отчетности у Софтлайн я не увидел катастрофы, но ктото упорно выходит. С чем это связано
3|17.09.2019 15:14:17|Denis|А тем временем Кузина таки по 102.
4|17.09.2019 15:14:30|Harry Lime|Никто не знает , хоть Штирлица засылай туда
5|17.09.2019 15:14:41|Aleksandr Mukhin|скорее всего с тем, что эмитент игнорирует любые вопросы держателей облигаций
6|17.09.2019 15:14:44|Harry Lime|Ожидаемо , на нулевой ликвидности
7|17.09.2019 15:26:48|Alex|Какие любые вопросы То что эмитент не знает, кто давит его облигации может быть вполне логично. А даже если знает, это инсайд, который нам явно не сообщат. А больше вопросов я не помню.
8|17.09.2019 15:29:54|Kirill|1200 тыр наторговали, и еще день не закончился. Была бы вся волшебная табличка таким неликвидом, было бы неплохо.
9|17.09.2019 15:42:56|Aleksandr Mukhin|больше и не надо. в весеннем probonds всё есть
10|17.09.2019 16:06:11|Dimasik|А ты ещё сомневался, когда я говорил что так будет очень быстро
11|17.09.2019 16:37:01|Максим Кочнев|Авторам самых удачных спамов начнём скоро вводить пробные суточные риадонли
12|17.09.2019 17:08:07|Потапыч|Можете пояснить про ликвидность и облегчение жизни.
13|17.09.2019 17:11:32|S.P.|во всём мире облигации как и FX торгуются на OTC рынке. Только в РФ исторически сложилось так что валютные торги идут на бирже. Облигации же имеют стакан, то основная ликвидность по прежнему сосредоточена в OTC сегменте. Тут есть несколько причин, одна из которых это нежелание контрагента переводить активы на биржу и морозить под них обеспечение в размере 100. Т.е. если бумага корпоративная торгуется на OTC где установлены лимиты контрагентские между сторонами, то зачем её заводить на биржу, платить каждой из сторон по 0.01 вместо 450 рублей DVP в НРД, а потом ещё её и отганять обратно Перевод облигаций на частичный преддеп и отложенные расчёты позволит повысить интерес институциональных клиентов выставлять лимитные заявки по данным бумагам на биржу, и в случае совершения операций уже планово на T2 переганять бумагу с основного раздела на торговый. Это должно увеличить ликвидность, и опыт торговли ОФЗ это подтверждает
14|17.09.2019 17:18:04|Константин Цехмистренко|Здравствуйте, форумчане Сегодня в РостовенаДону прошёл семинар посвящённый ВДО. Представители регулятора, Биржа и МСП сошлись во мнении, что инфраструктура для работы с эмитентами создана, но находится ещё в своей ранней стадии. Если кого заинтересуют презентации с этого мероприятия, напишите мне на почту ktsekhmistrenkouniver.ru и я перешлю, конечно после того как мне их пришлёт организатор мероприятия. Думаю, что это будет в пятницу или в понедельник.
17|17.09.2019 17:19:12|Maison|Может опубликовать презентацию в основном канале
18|17.09.2019 17:20:14|Константин Цехмистренко|Их штук 5. Если Дмитрий согласен опубликовать я отправлю ему
24|17.09.2019 17:25:15|Harry Lime|Отмечу высокую обеспеченность глушителями
25|17.09.2019 17:26:38|Val Z_Sky|ну они часто гниют
26|17.09.2019 17:33:03|Константин Цехмистренко|Мне они больше понравились чем ряды коробок с разными названиями
27|17.09.2019 17:46:17|Alex|Не так я себе представлял склады оптового торговца. Больше похоже на гараж Плюшкина.
28|17.09.2019 17:50:27|Dmitry Piminov|Всё хранится по ячейкам. Не так уж и плохо
29|17.09.2019 17:50:28|Dimasik|Обычный склад, у экзиста похожий
30|17.09.2019 17:56:09|Евгений|Клиенты Септем готовят кэш под Эбис
31|17.09.2019 17:56:29|Сергей Ковалев|только по 3 и 6
32|17.09.2019 17:58:23|Даниил Иванов|Ктото чтото знает, или под хоум выходит
33|17.09.2019 18:02:00|Aleksey|А зачем народ стоит на покупку БЭЛТИ БОП2 выше 100, если его льют по адресной заявке
34|17.09.2019 18:02:20|Алексей ayaye :)|не у всех брокеров это удобно
35|17.09.2019 18:06:17|Alex|Экзист это розница. Совсем другая ниша. Каскад оптовик, и врядли продает глушители штучно
36|17.09.2019 18:10:40|Dmitry Manzor|Не, там другая система. Если интересно в друзя отвечу. Там опт это условное понятие. Набирают товар все равно по 1шт
37|17.09.2019 18:24:27|Denis Kozlov Septem|Коллеги Завтра в 1900 вебинар по финансовому анализу ВДО от Николая Дадонова. Первый вебинар  бесплатно. Еще три  по 1000 руб. На мой взгляд, небольшая цена за внятный анализ. В открытом доступе его не будет Темы  лизинг бесплатно, МФО, строители, производство.
38|17.09.2019 18:25:33|Denis Kozlov Septem|вэбинар Итак,дорогие друзья, лето хотя и не думает уходить, но календарь свидетельствует о том, что близится 18 сентября. День когда Ихъ Сиятельство дебютирует с первой проповедью и раскроет нам тайны цифрологии, алгебры и геометрии, которые, чего скрывать, не всегда лежат на поверхности. https//redcircule.com/courses/11655refc95387  регистрируемся, переходим и вообще не ждем милостей от природы
39|17.09.2019 18:25:53|Евгений Инвестор|Лизинг бесплатно, МФО платно.
40|17.09.2019 18:26:07|Denis Kozlov Septem|Да, верно
41|17.09.2019 18:27:07|Lizardking0808|После гринмани про мфо уже и бесплатно не нужно, и так всё ясно
43|17.09.2019 18:28:03|Denis Kozlov Septem|после су155 ни одному девелоперу не видать наших денег 
44|17.09.2019 18:33:43|А что ты сделал для котэ!?|Гарри еще пару недель назад писал, что будет ждать 92
45|17.09.2019 18:33:43|DIM|Норм, выходят люди, все как обычно, перекладываются
46|17.09.2019 18:55:49|Владимир Тутынин|Олег Кузьмин завалил ОМ...
48|17.09.2019 21:21:46|Kir|А по лесным технологиям Атон сказал только для своих
49|17.09.2019 21:29:46|Evgeny P|мне ответили, запросили фио колво контакты и тд.
51|17.09.2019 21:36:33|Kir|Вроде да
54|17.09.2019 21:43:27|G M|Спасибо за инспекцию.
55|17.09.2019 23:32:53|Olbrnew|Ага. Они будут очень удивлены, что биржа доху считает неправильно. Вернее помоему приближенно, если ты реинвестируешь купон.
57|18.09.2019 06:52:07|AngelicScale|https//www.kommersant.ru/doc/4095649
60|18.09.2019 07:50:27|Павел|Доброе утро А через открытие ктонибудь на первичке подавался Какой регламент По телефону или через Квик доступно
61|18.09.2019 07:53:15|Алексей ayaye :)|через квик все работает
62|18.09.2019 07:54:40|G M|Тариф универсальный  три заявки по телефону бесплатно, зачитываете скрипт трейдеру. Про квик не знаю.
63|18.09.2019 07:57:37|Павел|В квике не нашел где внебиржевая заявка ставится Позвоню тогда Спс
64|18.09.2019 07:58:39|Владимир Тутынин|Режим РПС
66|18.09.2019 08:09:03|Aleksey|Могли бы ссылку дать
67|18.09.2019 08:11:37|Владимир Тутынин|AleksandrBoychuk , постучись. Просто я не совсем умею искать в телеграмм.
68|18.09.2019 08:12:43|Шура SiberianRanger|Там все просто, в строке поиска пишем название инструмента ЧЗПСН, нажимаем enter и в появившемся окне находим ЧЗПСНП БП1, первичное размещение.
70|18.09.2019 08:13:48|Владимир Тутынин|Кстати. Гдето видел у открывашки неплохой мануал по квику.
71|18.09.2019 08:16:58|Виталий Яковлев|Я в церихе. Виктор еще и мой менеджер. Ответил мне в почте, начнется размещение  свяжусь с вами. Дословно.
72|18.09.2019 08:22:37|Mozg Company|Доброе утро По лесным уже ясен какой купон Пропустил информацию.
73|18.09.2019 08:28:02|Harry Lime|Пока ни леса , ни моторов
74|18.09.2019 08:29:06|Mozg Company|Спс...
75|18.09.2019 08:29:10|Kir|Ничего не ясно. И я пока передумал их брать, не люблю когда сайт не рабочий. Это строительная компания из Тюмени, облиги на 200млн, размещает Атон. Планировали размещаться ещё в мае, до сих пор нет информации. Заочно включены в сектор роста
76|18.09.2019 08:29:11|Mozg Company|Ждем
77|18.09.2019 08:30:10|Kir|Купон там не думаю, что сильно больше 12 по стилю от Атона.
78|18.09.2019 08:30:53|Harry Lime|Да даже если и 14 , покупать малознакомую историю не комильфо
80|18.09.2019 08:49:09|Александр|Коллеги, церих комунибудь ответил по моторам
81|18.09.2019 08:52:36|Артем|Добрый день Презентация и покрытие опубликованы в публикации есть все ссылки, завтра, 19 сентября, в 1100 по московскому времени заработает форма сбора предварительных заявок. Минимальный лот не ограничен, максимальный лот решено ограничить суммой 500 тыс. рублей 50 облигаций, в связи с тем, что часть выпуска забронирована несколькими крупными инвесторами организатора и доступно к покупке частными инвесторами будет 20 от выпуска. Само размещение запланировано на начало следующей недели. Параметры выпуска кратко 10 тыс. рублей  номинал одной облигации. 50 млн рублей  сумма выпуска. 14,5  ставка на весь период, выплата купона ежемесячно. 4 года  срок обращения. Оферта по усмотрению эмитента через 2 года после начала размещения. Если будут вопросы по эмитенту  пишите, ответим.
82|18.09.2019 08:53:54|Harry Lime|Отлично , попытаем удачи
83|18.09.2019 08:54:18|Valery Chistyakov|ответил, что заявка принята у меня полный игнор с их стороны
