|time|user|text
1|26.10.2018 23:41:15|Denis Kozlov Septem|И еще об этом по несколько раз напишут техдефолт 1, техдефолт 2, дефолт по оферте 1 и 2 и только потом полный дефолт
4|26.10.2018 23:42:53|Harry Lime|А я сразу говорил , опыт исчисляется не временем на рынке , а количеством пережитых дефолтов , что плохого , если новые инвесторы получат опыт быстрее.
5|26.10.2018 23:43:29|Denis Kozlov Septem|Альтман Я люблю дефолты. Они дают статистику.
6|26.10.2018 23:43:41|Евгений Инвестор|Хм. Сейчас смотрю снова эту таблицу, обращая внимание на наименования облигаций. Балтийский берег01об оферта 23.03.2016 дефолт Балтийский берег01об оферта 22.03.2016 дефолт Балтийский берег01об оферта 16.03.2016 дефолт Мда, странно.
8|26.10.2018 23:44:03|Евгений Инвестор|Этим и занимаемся. Я в том числе.
9|26.10.2018 23:44:26|Harry Lime|Сначала , техдефолт , потом дефолт , потом по оферте наверное дефолт
10|26.10.2018 23:44:35|Denis Kozlov Septem|Тогда мы в одной лодке
14|26.10.2018 23:46:12|Сергей Ковалев|я на начальном этапе все статейки прочитал кстати там про инвестиции
15|26.10.2018 23:46:30|Denis Kozlov Septem|Жадность  это хорошо с Гордон Гекко
17|26.10.2018 23:47:23|Harry Lime|Многие инвесторы после дефолта разворачиваются и уходят из ВДО зализывать раны в ОФЗ на остаток депо. А Уильям Боинг говорил
18|26.10.2018 23:47:35|Евгений Инвестор|Тогда так, возможно, будет лучше Риски облигаций Надежность облигаций равна надежности их эмитента. Корпоративные бумаги считаются более рискованными, чем государственные. Даже высокорейтинговые бумаги могут стать проблемными. Компания может допустить дефолт и не выплатить купоны вовремя, или не выплатить их вообще, или отказаться от обещанной оферты, или не вернуть номинал облигации. Так инвесторы могут получить меньше, чем рассчитывали, или совсем лишиться средств. По данным сайта Rusbonds.ru , с 1 января 2010 года по 23 октября 2018 года было несколько сотен дефолтов корпоративных облигаций. По значительной части этих бумаг обязательства так и не выполнили. И дальше про ОФЗ и муни.
19|26.10.2018 23:47:55|Harry Lime|1 октября 1881 года родился Уильям Боинг, американский самолётостроитель, основатель компании Boeing. цитатадня diletantmedia
20|26.10.2018 23:48:25|Denis Kozlov Septem|Я бы добавил, что рейтинг  не гарантия от дефолта.
21|26.10.2018 23:48:44|Anton|Кто что думает про бумаги Мечела Стоит брать
22|26.10.2018 23:49:13|Евгений Инвестор|Чуть подправил пост выше, добавил про рейтинг. Так корректно
23|26.10.2018 23:49:14|Denis Kozlov Septem|Не согласен https//t.me/russianjunkbonds/77
24|26.10.2018 23:49:24|Harry Lime|Даже наоборот у рейтинговых компаний они были много чаще , но это манипуляции тк традиционных ВДО на рынке мало.
26|26.10.2018 23:49:56|Denis Kozlov Septem|Да, отлично 
27|26.10.2018 23:50:28|Harry Lime|Низкая доходностьвысокий риск рестракта. Уже почти год как не вижу смысла.
28|26.10.2018 23:50:28|Евгений Инвестор| диверсифицируйся или умри   Диверсификация или смерть с Тони Роббинс Деньги. Мастер игры
29|26.10.2018 23:50:59|Denis Kozlov Septem|Не читал, но одобряю 
30|26.10.2018 23:51:02|Дмитрий Адамидов|я не хочу. Они способны обслуживать долг, но возвратить его не могут. Облиги могут погасить в теории за счет наращивания кредитов, но это зависит от позиции банков.
32|26.10.2018 23:51:52|Anton|Рестракт будет скорее с банками, чем с бондхолдерами, разве нет
33|26.10.2018 23:52:12|Harry Lime|Мечел может и стоит держать , но брать точно нет
34|26.10.2018 23:52:45|Евгений Инвестор|Спасибо за отклик на публикацию Завтра попрошу коллег подправить этот раздел текста, надеюсь, не откажут 
35|26.10.2018 23:52:52|Anton|С учётом того что ВТБ выкупает иностранные банки, мб Мечел все таки ок
