|time|user|text
1|25.09.2018 13:30:11|Harry Lime|Так есть однозначное решение  можно избежать платы за неактивность в IB  Для бондов это важно.
2|25.09.2018 13:31:50|J T|Тгк1, кстати, результаты же хорошие у компании
4|25.09.2018 13:32:44|Иг|Валится но это же рынок и третий эшелон мож дядя выходит как в мрск цп
5|25.09.2018 13:33:51|J T|Я вот тоже на крупного когото грешу
7|25.09.2018 13:34:43|Harry Lime|Иногда людям просто нужен кэш
8|25.09.2018 13:35:07|Дмитрий Адамидов|Мне кажется ГЭХ просто забирет из ТГК1 и ОКГ2 через затраты
11|25.09.2018 13:39:01|J T|По идее его должны газпрому продать, фортуму он нафиг не нужен
14|25.09.2018 13:39:19|Дмитрий Адамидов|ну у ГЭХ сделка с Вексельбергом
17|25.09.2018 14:14:01|Иг|Норм последний частный банк надо добить
18|25.09.2018 14:17:09|V V|Ну вот враньё же... Вопрос зал задал Фитчу. А не наоборот. Причём фитч позитивно ответил.
20|25.09.2018 14:21:24|Дмитрий Адамидов|Банкста не первый раз отличается
22|25.09.2018 14:24:48|Шура SiberianRanger|Птица нефти это В интернете 
23|25.09.2018 14:26:08|Дмитрий Адамидов|Да в избах тоже хватает. Т9 у меня исправляет слова 
25|25.09.2018 14:26:47|А что ты сделал для котэ!?|А раньше Вы банкете доверяли
26|25.09.2018 14:32:59|Nikolay Pavlov|Я свои 10 бумажек продал на прошлой неделе с сожалением и тёплыми воспоминаниями Хотелось бы ещё такой истории по 53 купить
27|25.09.2018 15:08:08|Harry Lime|Мне кажется он верит в то , что говорит, нет
30|25.09.2018 15:22:00|Дмитрий Адамидов|Я думаю это невозможно просто. по 20142015 годам помню шельф Норвегии у него хороший, шельф Баренцева моря  плохой через раз. Хотя это одна и та же геологическая структура по сути там и с той и с другой стороны все непросто, местами, но сопоставимо. Да и фактам не соответствует. Норвежский паспорт отрабатывает, да и всё.
32|25.09.2018 15:32:07|Harry Lime|Если деньги жгут карман и купить прям щас  ПЮДМ , СЗД 2 и Директлизинг 1. Но все это на 12 процента портфеля , не более того.
33|25.09.2018 15:33:07|J T|У тебя, ты говорил, под 50 бумаг в портфеле
34|25.09.2018 15:33:37|Harry Lime|Да , это так
39|25.09.2018 15:39:37|4joke|Видел новость про выкуп евробондов Россией в следующем году и размещении новых. У рус 28 написано, что возможен досрочный выкуп. Так ее могут купить и брать не стоит
40|25.09.2018 15:40:10|Harry Lime|Открываю РБК там пишут экспрезидент МКБ отправлен под домашний арест по подозрению в вымогательстве, и скажите , что нет кампании против банка.
42|25.09.2018 17:46:21|Alex Petroff|Какой красивый стакан по Ломастеру первому
43|25.09.2018 17:46:32|Kirill Malev|а скрин
44|25.09.2018 17:47:55|Alex Petroff|Я с телефона не вхожу в терминал, только с ноута. В общих чертах биды выше 102 Ляпота
45|25.09.2018 17:48:08|Konstantin|Они ежемесячно же платят
46|25.09.2018 17:48:54|Alex Petroff|Это весь купон видимо. Надо делить на все количество облиг. Да, он помесячный.
48|25.09.2018 17:58:38|Harry Lime|Нормальный , здоровый стакан, Роял тоже ничего, из слт биды исчезли напрочь
49|25.09.2018 18:01:57|Ig|а что с слт
50|25.09.2018 18:02:30|Harry Lime|Жиденькие биды
51|25.09.2018 18:03:09|Ig|а с компанией все спокойно
52|25.09.2018 18:05:09|Harry Lime|Не слышно ничего , раньше был поликвиднее, он у меня лежит на счёте без терминала , депозитстайл.
53|25.09.2018 18:12:34|Denis Kozlov Septem|СЛТ
56|25.09.2018 18:15:07|Alex Petroff|Это сеттлергрупп, если не ошибаюсь. Не Аква точно
59|25.09.2018 18:16:58|Denis Kozlov Septem|Доходность к погашению должна быть близкой
62|25.09.2018 18:18:54|Alex Petroff|Могу ошибиться, не за компом сейчас.
64|25.09.2018 18:25:16|Denis Kozlov Septem|Спасибо
65|25.09.2018 18:27:53|Moar|сорян гайз
66|25.09.2018 18:35:45|Harry Lime|СЛТ  это Софтлайн трейд
67|25.09.2018 18:37:12|Alex Petroff|Скорее всего
69|25.09.2018 18:38:39|Harry Lime|Я имел в виду именно его, на картинке iслт  это точно он
70|25.09.2018 18:38:56|Alex Petroff|Аббревиатура очень совпадает
71|25.09.2018 18:44:07|Pavel Bilenko|с СЛТ Аква и Сэтл Групп точно все нормально
72|25.09.2018 18:45:15|Alexander Kozhevnikov|хм... а вот за СЛТ спасибо
73|25.09.2018 18:46:06|Pavel Bilenko|Сэтл это совсем не ВДО, а за СЛТ обращайтесь  прокотируем
74|25.09.2018 18:47:21|Alexander Kozhevnikov|даже интересно чего это софтлайн вышли на долговой рынок
75|25.09.2018 18:48:11|Harry Lime|Создание публичной истории это называется.
77|25.09.2018 18:54:33|Alexander Kozhevnikov|жаль отчетности по МСФО нет
78|25.09.2018 18:55:09|Harry Lime|Только РСБУ
79|25.09.2018 18:55:47|Alexander Kozhevnikov|да
80|25.09.2018 18:57:37|Harry Lime|У Софтлайн трейда выручка под миллиард долларов , не вижу смысла обгадить юрлицо с таким оборотом изза 20й доли оного.
81|25.09.2018 18:58:00|Alexander Kozhevnikov|чистая прибыль вот только падает
82|25.09.2018 18:58:45|Harry Lime|Я даже догадываюсь почему...
83|25.09.2018 18:58:48|Alexander Kozhevnikov|примерно на 10 процентов упала за полугодие
85|25.09.2018 19:00:20|Harry Lime|Вы кредитуетесь в банке , что у вас требует банк  залоги и прибыль Вы занимаете через облиги  можно забить на прибыль и вообще ее не показывать.
86|25.09.2018 19:01:40|K G|кто заказал рекламу пионер лизинга
88|25.09.2018 19:02:17|Harry Lime|Оплатили облигационеры  у них теперь купон 12,25 , а не 18.
89|25.09.2018 19:03:05|Denis Kozlov Septem|от 10 до 50 тыс. за пост в зависимости от размера канала. все расценки примерно известны
90|25.09.2018 19:03:16|K G|это да, но я больше про РК как таковую
92|25.09.2018 19:03:49|Harry Lime|Чтото Светофор видимо не получится в сентябре
93|25.09.2018 19:04:12|Alexander Kozhevnikov|светофор вот кстати жду 
95|25.09.2018 19:04:41|Сергей Ковалев|я тоже немного припас для него кэша
96|25.09.2018 19:04:59|Harry Lime|Раздел для инвесторов на сайте неплох
97|25.09.2018 19:07:39|Denis Kozlov Septem|Документы готовы. Ждем регистрации выпуска. Риск, что не успеем в сентябре всё выше, к сожалению.
98|25.09.2018 19:08:14|Alexander Kozhevnikov|светофор еще и IPO хотят
99|25.09.2018 19:08:22|Harry Lime|Поддержим не смотря на любую волатильность на рынке.
100|25.09.2018 19:08:41|Alex Petroff|С высокой долей вероятности и я тоже поучаствую. Вопрос сколько дадут взять
101|25.09.2018 19:08:43|Denis Kozlov Septem|IPO это их голубая мечта. Но пока рановато. Надо подрасти
102|25.09.2018 19:09:48|Alex Petroff|А то по Роялю по рынку было некомфортно добирать
103|25.09.2018 19:09:53|Denis Kozlov Septem|Я объявлю о дате и приму заявки. Минимальный лот  от 100 тыс. В этом выпуске не будет требования размещать минимум по 4 млн. руб.
104|25.09.2018 19:10:29|Alex Petroff|Хорошо
105|25.09.2018 19:10:46|Alexander Kozhevnikov|100 тыс неплохо 
106|25.09.2018 19:11:08|Сергей Ковалев|а как по ломастеру для самых маленьких в стакане будет
107|25.09.2018 19:11:16|Harry Lime|Поподробнее про заявки пожалуйста, заливом в стакан, РПС или первичкой
108|25.09.2018 19:12:19|Alexander Kozhevnikov|РПС  это как
109|25.09.2018 19:12:33|Harry Lime|Режим переговорных сделок
110|25.09.2018 19:12:44|Alexander Kozhevnikov|понятно спасибо
111|25.09.2018 19:13:33|Harry Lime|И об,ем выпуска  50
112|25.09.2018 19:16:13|Alexander Kozhevnikov|судя по сайту мосбиржи  до 10 лярдов
114|25.09.2018 19:17:26|Alex Petroff|Значит есть шанс выскочить если что шутка
115|25.09.2018 19:18:55|Alexander Kozhevnikov|оу... они даже на МСФО заморочились
116|25.09.2018 19:24:11|Harry Lime|Это прозапас программы у Рояла и ЛоМастера такие же.
117|25.09.2018 19:24:52|Alexander Kozhevnikov|а ято думал почему налога на прибыль в отчете нет
118|25.09.2018 19:25:39|Harry Lime|Значит действительно прибыль снижается , вероятно изза курсовых разниц.
119|25.09.2018 19:29:04|Denis Kozlov Septem|да, 50
121|25.09.2018 19:32:58|Harry Lime|Отлично , РПС рулит
123|25.09.2018 19:34:44|Alex Petroff|Размер лота 100 тыс. или минимальный размер для участия Просьба уточнить.
124|25.09.2018 19:36:18|Alexander Kozhevnikov|вообще не совсем понятно каким образом работает РПС то есть я договариваюсь с адеррайтером о цене и потом какимто образом мой брокер зачисляет мне ЦБ по указанной цене
125|25.09.2018 19:37:13|Harry Lime|Подаёте голосом заявку на покупку , она исполняется в оговоренный день по договорной цене
126|25.09.2018 19:59:35|Alexander Kozhevnikov|а чего бондовик так за почту россии топит
127|25.09.2018 20:07:25|Denis Kozlov Septem|Номинал облигации 1000 руб. Через РПС предполагаем принимать заявки от 100 тыс. руб.  разместим по номиналу.
128|25.09.2018 20:13:54|Kir|А кто в курсе сколько биржа за размещение берет Я гдето на их сайте видел тарифы, там что типо 500тыс для выпуска получается
129|25.09.2018 20:18:31|Harry Lime|У когото из друганов или в его банчке зависла длинная почта. Вот и топит.
131|25.09.2018 20:31:31|Pavel Bilenko|денис, пришли по светофору чтонить
133|25.09.2018 20:36:07|Denis Kozlov Septem|пока не могу. еще выпуск не зарегистрировали. смогу прислать после регистрации
134|25.09.2018 20:36:29|Pavel Bilenko|ну, ориентир в личку 
135|25.09.2018 20:38:01|Giovanni Goudini|Это кто
136|25.09.2018 20:38:34|Denis Kozlov Septem|Светофор
137|25.09.2018 20:38:48|Giovanni Goudini|Лизинг какойнибудь
138|25.09.2018 20:40:35|Denis Kozlov Septem|сеть автошкол
139|25.09.2018 21:53:59|А что ты сделал для котэ!?|Блин пионер задолбал своей рекламой
140|25.09.2018 21:57:22|Denis Kozlov Septem|Страдайте
141|25.09.2018 22:19:06|J T|Почему
142|25.09.2018 22:32:08|Harry Lime|Прочитал , очередной раз в телеге хоронят МИндБ. Вроде как ФКБС уже в сентябре. Если так  у него есть вкусные облиги под 15 годовых до 20 года, причем в бытность свою держателем этого выпуска узнавал , что 2/3 его на эмиссионном счету у МИндБа.
144|26.09.2018 07:25:39|Harry Lime|ОСВО в 4й серии ОХ не состоялось изза отсутствия кворума. Шоу маст го он.
146|26.09.2018 09:00:58|Giovanni Goudini|Но реструктуризейзн
151|26.09.2018 09:07:12|Harry Lime|Сериал ОХ БО4  Просранные Миллиарды , в главной роли Михаил Прохоров
152|26.09.2018 10:03:53|Harry Lime|Проанализировали сегмент высокодоходных облигаций. По оборотам наши бумаги  в лидерах. А значит, торговать ими удобнее и выгоднее
153|26.09.2018 10:04:14|Harry Lime|Бугага...
154|26.09.2018 10:06:27|Шура SiberianRanger|Поорал с управления по работе с состоятельными клиентами
156|26.09.2018 10:06:49|Harry Lime|Всегда свежее мясо...
