|time|user|text
1|13.01.2019 23:11:55|Alexey Vishnyakov|Полачается так  не глюк налицо.
2|13.01.2019 23:12:06|Dmitry|Это да
3|13.01.2019 23:12:27|Alexey Vishnyakov|А вы регистрировал его Я тоже скачал, но пока не подключал
4|13.01.2019 23:14:18|YK911|Вчера попытался зарегить через БКС оноайн, не даёт, пишет пи_те в офис
6|13.01.2019 23:29:16|Denis Kozlov Septem|Футибол, Волгоградский фермер, Бьюти Дискаунт, Университетские столовые, Little Gentrys...
7|13.01.2019 23:33:32|YK911|Точность вежливость королей  
18|14.01.2019 08:27:19|Евгений|С ростом числа участников чат все больше будет детектиться ботами. Это может стать проблемой
19|14.01.2019 08:28:27|Harry Lime|Евробонды PEMEX государственная нефтяная компания Мексики вновь повалились. Причиной явилось разочарование инвесторов после Investor Day, который компания проводила на этой неделе презентация  здесь . Планы компании остановить падение добычи и стабилизировать долг 103.5 млрд показались инвесторам неубедительными. Ещё в октябре Fitch предупредил об ухудшении кредитного профиля эмитента и снизил прогноз рейтинга BBB до негативного, отметив при этом, что автономный рейтинг PEMEX без поддержки со стороны правительства находится на уровне B и может опуститься до CCC. Это тогда вызвало первую волну падения евробондов компании. А вторая волна была в конце октября, когда рынки были шокированы планами нового президента остановить строительства аэропорта https//t.me/russianmacro/3620 . Это было расценено, как популизм и недружественные действия к бизнесу. Похоже, что Мексика в этом году будет оставаться горячей точкой на карте emerging markets..
20|14.01.2019 08:29:06|Harry Lime|Наблюдаю за мексиканским сериалом с осени , неожиданный поворот.
24|14.01.2019 08:46:22|Elena Yakv|Альфппоток я пробовала, до вывода денег доходность показал 13. Деньги лежали с конца апреля по 15 декабря решила их вернуть. На сегодняшний момент из 47 т. р. 40 т.р. основная моя сумма, 7 вроде как  пришли только 11 тыс. руб. Так что с учётом времени возврата денег, это будет совершенно другой . И как пишется , что в течении двух недель они пристраивают и столько же на вывод. Ничего подобного. Прошу, тухлыми яйцами меня не закидывать это мой опыт.
25|14.01.2019 08:58:51|Alexander Kozhevnikov|Ну вывод если не заблокированы на реинвест мгновенно Я в альфаклике переводил Но поток меня всеравно разочаровал Слишком много дефолтов
27|14.01.2019 09:03:47|Elena Yakv|Это ещё у меня было включено реинвестирование... Естественно, что в декабре, чтобы вывести деньги я его отключила.... Мне альфппоток на сегодняшний день сомнителен по доходности заявленной и вообще....
28|14.01.2019 09:04:25|Alexander Kozhevnikov|Аналогично
30|14.01.2019 09:12:47|Elena Yakv|И я надеюсь на благоприятный исход... Если я не в конце пищевой цепочки
31|14.01.2019 09:13:47|Ольга|Если говорить о краудлендинге, пробовала платформу penenza, заявленная доходность 18 годовых. Но по факту, доходность ниже, так как после возврата займа, сложно сразу пристроить деньги. Не интересно замораживать деньги на несколько недель, это сжирает всю доходность. Вывод денег происходит быстро и без проблем
32|14.01.2019 09:15:59|Aleksandr|Как приятно что дамы заговорили ясными рыночными терминами, а не рекламой.Теперь я рад новым участницам.
33|14.01.2019 09:49:26|Severin Zelenetskiy|Здравствуйте Какие комиссии обычно взымают брокеры при покупке облигаций на первичном размещении Это считается просто внебиржевой сделкой или чемто другим У моего брокера КИТ Финанс высокая минимальная комиссия за такие операции, поэтому пытаюсь понять, имеет ли смысл вообще заморачиваться.
34|14.01.2019 09:51:49|Ольга|Благодарю Очень приятно
35|14.01.2019 10:03:36|Aleksandr|все брокеры по разному устанавливают комиссии.У некоторых нет вообще каких то отдельных комиссий за первичку.
39|14.01.2019 10:23:26|Sergey Sidorov|Полистайте чат до середины октября 2018 там было размещение Сфетофора, народ активно обсуждал эту тему, т.к хотели многие покупать и организатор Септем шел им навстречу.
40|14.01.2019 10:36:23|Alex Petroff|Все индивидуально, в зависимости от брокера. Но, как правило, при первичном размещении брокер ничего не берет. Это подтверждается размещениями, имевшими место в 2018 году Светофор, Грузовик. Если заявка в книгу на первичку, то платить надо.
42|14.01.2019 10:45:03|Severin Zelenetskiy|Спасибо за ответы
43|14.01.2019 10:47:27|Дмитрий Адамидов|Первый выпуск ломбарда утратил гордое звание ВДО  офер под доходность 7,41 стоит
45|14.01.2019 11:11:32|Denis Kozlov Septem|У меня ощущение, что это через мобильные приложения ставят заявки, где не видно доху к погашению
46|14.01.2019 11:11:43|Sergey Sidorov|Ура Поздравляем Септем Самыйсамый первый Ломбард КО1 был размещен в ноябре 2016 с купоном 33. Подтверждается российская пословица Раньше сядешь  раньше выйдешь
47|14.01.2019 11:11:43|Denis Kozlov Septem|И берут такие же инвесторы
48|14.01.2019 11:13:27|Дмитрий Адамидов|Не исключено. Я тоже как то раз так проинвестировал. Но с другой стороны, 103104 много дней уже.
50|14.01.2019 11:15:29|Nikolay Pavlov|Вопрос по Финавиа и осво. Там же ведь может и не быть контроля как в сибце, например. Может поэто у пока не объявили осво. Или заняты банковскими кредитами.
51|14.01.2019 11:15:38|Helena Yakh|Harry, а этот евробонд рекомендует Finam как думаете можно брать На IB
52|14.01.2019 11:16:16|Сергей Ковалев|опять ломбард в космосе
53|14.01.2019 11:16:43|Дмитрий Адамидов|как я слышал там Регион сидит серьезно. Чуть ли не со времен прошлого рестракта. Есть ли у него 75 не скажу, но видимо чтото близко. Я думаю всё будет, просто после НГ все ещё спят.
54|14.01.2019 11:50:30|Alexander Kozhevnikov|сколько
55|14.01.2019 11:53:25|Nikolay Pavlov|И ПВО у Финавиа нет
56|14.01.2019 11:55:14|Harry Lime|Ну во первых полная брехня , что он единственный , есть ещё один на 300 млн до 22 года. Во вторых  это ретрейсибл бонд , и далеко не факт , что Сотбис его выкупит. Колл  это право выкупить , но отнюдь не обязанность.
58|14.01.2019 11:58:20|Deleted Account|У чзпснс сегодня купон берет кто то его Много про него негатива писали И хочется и колется
59|14.01.2019 11:58:42|Helena Yakh|Спасибо за ответ . Посмотрю сама, на IB я сама не считала. Только у нас, но чувствую пора начинать
60|14.01.2019 11:58:47|Harry Lime|В четвёртых  выручка 976 млн , в обращении два бонда на 300 млн и на 400 , ебитда 195. Надо сделать домашку по долговой нагрузке.
63|14.01.2019 12:09:25|Ilya|Были они организаторами и агентами по оферте, и очень удивились, когда Деньги на оферту не пришли....
64|14.01.2019 12:11:03|Сергей Ковалев|был опять 109
66|14.01.2019 12:17:38|Deleted Account|Надо взять тогда И давно они вроде с осени размещаются А где узнать что размещение завершено
67|14.01.2019 12:18:11|Александр Меркушев|Спасибо, Гарри. пробежался по решению о выпуске, получается если после размещения имеются неизвестные купоны, то при их назначении у владельцев автоматически возникает право сдать бумаги по номиналу. Как я понимаю этот принцип во многих решениях Т.е. если есть неизвестные купоны и нет оферты  по факту оферта есть
68|14.01.2019 12:19:50|Harry Lime|Надо отделить овец от козлищ. Ресеты купонов отдельно , оферты отдельно. Они могут совпадать , а могут и нет . Аккуратно.
70|14.01.2019 12:24:08|Ilya|Это так в силу закона, одно уточнение, купон должен быть не не известен, а не определёнили не установлен. Если купон равен цб1,5проц,то он неизвестен, но определён.
72|14.01.2019 12:30:52|Александр Меркушев|Ага. Тогда логично, не установленный купон неизвестна ставка или принцип ее определения вызывают право сдать бумагу в силу закона. Правильно
73|14.01.2019 12:31:33|Ilya|Правильно
75|14.01.2019 12:33:23|Nikolay Pavlov|Все так
77|14.01.2019 12:33:31|А что ты сделал для котэ!?|Офигеть Не проще просто снизить конские комиссии
78|14.01.2019 12:33:31|А что ты сделал для котэ!?|брокерырф Сбербанк временно отменяет комиссии для клиентовинвесторов. Брокер не станет брать плату за обслуживание на Московской бирже до апреля. С 14 января Сбербанк запустил акцию, по условиям которой с его клиентов не будут взиматься брокерская комиссия и плата за депозитарное обслуживание.
79|14.01.2019 12:34:02|Ilya|Идея такая, что обязательство дальше, чем купоны установлены  неопределёно, а значит и сделка на срок после этого последнего известного купона не является заключённой.
81|14.01.2019 12:35:07|Александр Меркушев|Спасибо, коллеги
82|14.01.2019 12:42:35|Harry Lime|Надо только понимать , кто такой клиентинвестор , где и на сколько надо засесть , чтобы попасть под критерии.
84|14.01.2019 12:48:25|Ilya|https//www.sberbank.ru/ru/press_center/all/articlenewsIDedcca9a4f63b49d68cb8dd13ab320001ampblockID1303ampregionID77amplangruamptypeNEWS
86|14.01.2019 12:54:19|Harry Lime| санкциироссия ALLIANCE OIL ПРЕДЛОЖИЛА ВЛАДЕЛЬЦАМ ЕВРОБОНДОВ ВЫКУП БУМАГ С ДИСКОНТОМ К НОМИНАЛУ ИЗЗА РИСКА УСИЛЕНИЯ САНКЦИЙ  КОМПАНИЯ
87|14.01.2019 12:54:45|Harry Lime|Атас в НГХ
89|14.01.2019 13:10:37|Дмитрий Адамидов|С меня за январь не взяли. Там 149 рублей в месяц если есть хоть одна сделка.
93|14.01.2019 13:19:29|Yuri B.|Купон ЧЗПСН пришел Открытие.
94|14.01.2019 13:23:31|Ilya|Каких именно
95|14.01.2019 13:26:42|Дмитрий Адамидов|Дальнейших кому они сдались нафиг. В чистом виде обувалово
96|14.01.2019 13:27:12|Ilya|Ближние то гасят, я надеюсь а дальние по чем готовы выкупить
97|14.01.2019 13:27:45|Дмитрий Адамидов|У них есть нверняка деньги есть. Но решили сэкономить
98|14.01.2019 13:28:43|Ilya|Наверняка нет они перекредитовываются на гашения
100|14.01.2019 13:30:52|Harry Lime|Деньги есть на погашение евробондов , они это особо отметили в отчёте за 3й квартал , 95 млн долл
101|14.01.2019 13:31:05|Ilya|http//www.allianceoilco.com/upload/iblock/822/pressreleaseofacandbuybackjanuary2019_eng.pdf
103|14.01.2019 13:31:34|Александр|Ломастер 1 уже 104.6, вы что творите, демоны
104|14.01.2019 13:32:43|Ilya|Вообще говоря, желание выкупить  это позитивно же
105|14.01.2019 13:34:56|Harry Lime|Вообщем да , какой кстати хотят выкупить VOSTOK19 Надо посмотреть по isin.
107|14.01.2019 13:41:24|Ilya|Вообще то это ближний 
108|14.01.2019 13:41:42|Harry Lime|Да 19й. Странно не правда в 19м году предложить выкуп с дисконтом по выпуску 19 года.
109|14.01.2019 13:42:11|Ilya|Деньги собрали
