|time|user|text
61|02.08.2018 11:15:13|Дмитрий Адамидов|ну с оборота люди живут я понимаю
63|02.08.2018 11:16:08|Oleg Lvov|Не холопского сословия это дело вопросы умные задавать . Нам положено бояться падения цены на нефть
64|02.08.2018 11:16:26|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Крутой ,нереальный бред. Возникают логические вопросы. Кто выгодопр обретать
65|02.08.2018 11:17:02|Giovanni Goudini|И кто выгодо отдаватель
66|02.08.2018 11:18:28|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Да банально , кто спонсор  продавец.
67|02.08.2018 11:21:16|Oleg Lvov|Следующий вопрос может всплытьа 2.3 триллиона на санацию не нуждаются ли в парламентском контроле, например В общем, один экстремизм, лучше сделать врезку 
68|02.08.2018 11:21:28|Nikolay Pavlov|Кстати, в ПСН пропал покупатель по 18, который там был последние недели.
71|02.08.2018 11:22:25|Дмитрий Адамидов|Опасения не беспочвенны. Но там проездной у некоторых. Вон Сторчак посидел и вышел как ни в чем не бывало.
72|02.08.2018 11:24:31|Oleg Lvov|А против Вавилова закрыли дело по истечению срока давности, но это уже совсем уголок олдфагов. Одни честные люди кругом, и экстремистыклеветники.
73|02.08.2018 11:24:50|Дмитрий Адамидов|согласен шагу ступить негде
74|02.08.2018 11:37:24|Giovanni Goudini|Там купон ещё платят
78|02.08.2018 11:42:54|Nikolay Pavlov|Да вроде нет
79|02.08.2018 11:43:38|Harry Lime|Докладаю с встречи БКС  отдел облигаций ничего не знает про Сибирские инвестиции.
80|02.08.2018 11:45:00|AngelicScale|Спасибо. Интересно. Не знают в смысле, не знают когда дата и т.д. или вообще не слышали про сибирские инвестиции
81|02.08.2018 11:45:11|Harry Lime|По Америке целый консилиум собрали  никто индивидуально не работает, но пообещали расклад.
83|02.08.2018 11:46:05|Sergei|Чаем накормили 
84|02.08.2018 11:46:14|Harry Lime|Вцелом нездоровый позитив и кукан для депозитчиков.
86|02.08.2018 11:51:04|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Люди некомпетентные в большинстве своем.  а вы доктор .тогда покупайте фарму Америки. а вы аити специалист Тогда покупайте фб и Гугл./ Разводят людей как хотят
87|02.08.2018 11:59:38|Alex|Почему меня бкс не зовёт на такие собрания может по размеру депо сортировка
89|02.08.2018 12:11:02|Kir|На 100.01 ктото норм заработает
90|02.08.2018 12:24:20|Ig|софтлайн рисковый
91|02.08.2018 12:25:08|Harry Lime|Все рисковое, рисковый, но не высокорисковый, адекватен дохе 11.
93|02.08.2018 12:30:23|Alex|Они представляли типовой бондовый портфель в ДУ
94|02.08.2018 12:30:31|Harry Lime|Я естественно отстаивал точку зрения , что надо не ДУ, а ду ит йоселф
96|02.08.2018 12:31:24|Ig|калаш и его мамка рисковые
97|02.08.2018 12:31:26|Сергей Ковалев|калаш
98|02.08.2018 12:31:47|Harry Lime|Калаш дорогой не по делу
99|02.08.2018 12:32:02|Sergei|Ага DIY 
100|02.08.2018 12:33:07|Alex|Вы же малину ломаете им. Странно что ещё в черный список не добавили 
101|02.08.2018 12:34:28|Harry Lime|Подключат мне NYSE bonds , аия перестану ходить на их завтраки, это такой гринмейл.
102|02.08.2018 12:36:56|Vitaliy|Подскажите, облиги Эр Телеком как вы оцениваете Хочу взять до погашения в 2019. Вроде, отчётность хорошая.
103|02.08.2018 12:37:49|Harry Lime|Я не знаю этого эмитента.
104|02.08.2018 12:42:11|Сергей Ковалев|недавно к нам в организацию приходил агент нпф Газфонда и рекламировал вложение в их нпф потому что они вкладываются в акции, а остальные нпф какашки. говорил что они покупают акции газпрома и т п и по концу года всегда с прибылью продают... такого навешал, что хоть стой хоть падай
105|02.08.2018 12:43:07|Harry Lime|Если по Газпрому они торгуют с Зубковым , то да...
106|02.08.2018 12:47:01|А что ты сделал для котэ!?|В смысле прямой доступ, торговля не через телефон
107|02.08.2018 12:47:31|Сергей Ковалев|я все же фанат нпф сбера
108|02.08.2018 12:50:32|Harry Lime|Обещали , трясу , а тут как раз облигационное начальство из Москвы подвернулось.
109|02.08.2018 12:57:31|Vitaliy|http//www.rusbonds.ru/tyield.asptool125192 Правда, доходность всего 8,28 к погашению. Зато погашение уже через год. Купон у них 12,75. И да, облагается НДФЛ.
110|02.08.2018 12:58:25|Harry Lime|Я не могу все знать , он не попадает в мою орбиту ни по дохе ни по купону.
111|02.08.2018 12:58:45|Vitaliy|Ну ладно 
112|02.08.2018 13:50:49|Konstantin Permyakov|Это дом. Ру интернет провайдер
113|02.08.2018 13:51:09|Vitaliy|что можете по нему сказать Доживёт до погашения
114|02.08.2018 13:51:49|Konstantin Permyakov|Особой инфы нет. Но провайдер крупный и кеш флоу стабильный
116|02.08.2018 13:52:21|Vitaliy|Тоже на это надеюсь
117|02.08.2018 13:52:47|Konstantin Permyakov|А чем он так привлёк
118|02.08.2018 13:53:13|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Норм провайдер. Сам пользуюсь. Динамично развиваются , новые продукты видел в ЛК пользователя
119|02.08.2018 13:53:57|Konstantin Permyakov|Тфб нормальный банк был
121|02.08.2018 13:54:15|Harry Lime|А Пересвет так и вовсе святой.
123|02.08.2018 13:55:25|Nikolay Pavlov|Даааааа уж
125|02.08.2018 13:55:48|Harry Lime|Ну свято место пусто не бывает
126|02.08.2018 13:56:39|Шура SiberianRanger|Не знаю ДомРу как эмитент, но как провайдер они ушлёпки ещё те. Снимают абонентку в бесконечный минус, потом продают долг коллекторам.
127|02.08.2018 13:57:34|Harry Lime|Это как раз говорит об эффективности , тогда можно брать сразу ПКБ . Минуя Р Телеком.
130|02.08.2018 14:47:42|Александр Воронов|А вот расскажите за нпф и переход к другому нпф  с какой все же даты начинается отсчет 5 лет А то угораздило попасть с Лукойл Гарантом.
133|02.08.2018 15:44:42|Сергей Ковалев|цб помоему разрешил клиентам этих нпф переходить без штрафов, на сайте цб есть информация
134|02.08.2018 15:50:39|Александр Воронов|спасибо, поищу
135|02.08.2018 15:51:00|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Очень странно.у меня все наоборот.в долг дают даже пару месяцев
136|02.08.2018 16:08:47|Giovanni Goudini|Так сверху то же самое и написано, списать в минус  дать ы долг
137|02.08.2018 17:35:04|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|РОССИЯ  САНКЦИИ BIPARTISAN GROUP OF SENATORS INTRODUCE RISSIA SANTIONS BILL  BBG
138|02.08.2018 17:35:32|Harry Lime|Шо , не ждали , доллар не покупали 
139|02.08.2018 17:35:38|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|В общем запарили амеры валить нашу экономику
140|02.08.2018 17:35:44|Alex Petroff|http//tass.ru/mezhdunarodnayapanorama/5424216
141|02.08.2018 17:36:30|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Это пока только законопроект, его же не ввели
142|02.08.2018 17:37:48|Harry Lime|Отчёт от Citi про 15 процентное ослабление рубля в случае санкций на госдолг был сегодня с утра , совпадение , не думаю
143|02.08.2018 17:39:00|Сергей Ковалев|затариваться начинаем
144|02.08.2018 17:39:08|Harry Lime|Чем
145|02.08.2018 17:39:09|Сергей Ковалев|баксами и еврл
146|02.08.2018 17:39:22|Harry Lime|Так уже
147|02.08.2018 17:39:51|Сергей Ковалев|я еще нет
148|02.08.2018 17:40:15|Harry Lime|Я тут пррсто так что ли вопию про Nyse bonds , чтобы закрыть страновой риск.
149|02.08.2018 17:41:42|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Читал утром .реально думаешь заготовка
150|02.08.2018 17:41:58|Harry Lime|Безусловно
151|02.08.2018 17:55:18|Alex Petroff|Вот подробно про проект  Новые санкции подробности Сообщают о новых санкциях против России. Рубль за 30 мин падает с 63.20 до 63.52. Мы нашли подробности законопроекта. Вот, что он включает в себя  поддаржка НАТО и необходимость минимум 2/3 голосов сенаторов для выхода из НАТО  снижение зависимости стран НАТО от российского оружия  открытие при министерстве внутренних дел отдела по Киберпространству и Цифровой экономике  оказание давления на российское правительство за использование химического оружия  сделать вмешательство в выборы в США основанием недопуска в страну  создание Международного Акта о предотвращении киберпреступлений  защита электоральной системы США  новые санкции против политиков, олигархов, членов их семей, которые участвуют в незаконной и коррупционной деятельности от лица Путина  санкции на инвестиции в российские государственные проекты в сфете энергетики  запрет и санкции на сделки с новой эмиссией российского долга  санкции против любого россиянина, который может участвовать в киберпреступлениях  требование к госсекретарю определить, подходит ли Россия под критерии страныспонсора терроризма  запрет гражданам США участвовать в проектах по добыче нефти в России  требование к страховым компаниям раскрывать личности реальных владельцев дорогой недвижимости  продление на запрет импорта российского урана  усиление отдела по координированию санкций  отчёт об активах, принадлежащих Владимиру Путину  создание объединения для ответа на гибридные атаки, чтобы лучше отвечать на дезинформацию и другие угрозы, исходящие от России  увеличение полномочий фонда противодействия России
152|02.08.2018 17:55:50|Harry Lime|Вполне реальный проект как видите
153|02.08.2018 17:58:19|Дмитрий Адамидов|По моему опять пар в свисток вышел
154|02.08.2018 17:58:47|Harry Lime|Давайте на это надеяться
155|02.08.2018 18:12:57|А что ты сделал для котэ!?|В смысле
156|02.08.2018 18:13:13|Дмитрий Адамидов|ну санкции жидкие какието. армагеддона нету
157|02.08.2018 18:13:59|Alex Petroff|Надо шортить бакс
158|02.08.2018 18:14:28|А что ты сделал для котэ!?|Я думаю что в свисток ничего не уйдёт, но и полностью закон не примут как всегда будет компромисс Потом, в ноябре будет еще более жесткий компромисс, весной ещё один, более жёсткий компромисс и тд
160|02.08.2018 18:15:14|Дмитрий Адамидов|жуть какаято чем дальше в лес тем жестче компромиссы
165|02.08.2018 18:26:44|Sergei|Да и не введут на долг ... будут дальше расширять персональные санкции
168|02.08.2018 18:31:40|Дмитрий Адамидов|кстати это санкции авансом  за будущее вмешательство в будущие выборы https//t.me/markettwits/13746
170|02.08.2018 18:34:27|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Полностью согласен.такого эффекта уже не получится.и вообще началась глобальная война против бакса.но это к сожалению не скоро будет
171|02.08.2018 18:40:14|Harry Lime|Санкции выглядят вполне реально , принимабельно, если санкции против РУСАЛа вызвали девальвацию на 10 процентов, то новые против долга дадут ещё 1015. В результате  бюджет наполняться будет даже лучше , тк нефть в баксах вырастет ещё.
174|02.08.2018 18:45:04|Сергей Ковалев|а российские физики у которых долг и пенсионные фонды банки
177|02.08.2018 18:46:44|Harry Lime|В 14м году пережили сложившийся впополам рубль , а тут всего 20 процентов. Фигня. А банки нам не нужны , есть же Сбер, ВТБ , РСХБ и ПСб , какие ещё банки
178|02.08.2018 18:47:08|А что ты сделал для котэ!?|Почему У них же все в рублях
180|02.08.2018 18:48:01|Harry Lime|Не ну стресс тесты , все такое , так что санкции нам помогут избавиться от нежизнеспособных банков , ещё одна мечта ЦБ
182|02.08.2018 18:49:07|А что ты сделал для котэ!?|Я к тому, что плакальщики о тяжелой судьбе частных банков почему то не упоминают, что иностранцы нормально зарабатывают в россии
183|02.08.2018 18:49:37|Harry Lime|Наши частные банки могут только в вывод и обнал.
184|02.08.2018 18:51:58|А что ты сделал для котэ!?|Про силмаш  как это у них даже валовая поибыль в убытке
185|02.08.2018 18:53:48|Harry Lime|Кстати ближние серии дорожают , поднялись с 98 до 100. Поверили в оферту держатели , ну ну , посмотрим.
186|02.08.2018 19:05:31|Oleg Lvov|А я говорил, что штатники по ощущениям обиделись... подложил старина Мюллер свинью... теперь этот wholostchina2 до ноября будет играться... Если будут санкции на новый долгждите дедолларизации, господа... по образцу Торгсина
187|02.08.2018 19:06:09|Harry Lime|Дед долларизации
188|02.08.2018 19:07:05|Oleg Lvov|И покупки продуктов по талонам  picture ID when you go for groceries 
189|02.08.2018 19:09:22|Harry Lime|Через приложение с доставкой до двери , глядишь Амазон обгоним
192|02.08.2018 19:11:42|А что ты сделал для котэ!?|Сорри что не в тему Как так  бакс растет, сургут преф падает Бакс падает  сургут преф растет Бред какой то
193|02.08.2018 19:12:41|Harry Lime|Не бред , боятся потери ликвидности вследствие выхода нерезов, если бы не было потенциальных санкций сурпреф под полтинник был бы имхо.
195|02.08.2018 19:18:36|Sergei|Если у сургута Деньги забрать , можно дорогу новую на черноморском побережье построить 
196|02.08.2018 19:19:40|А что ты сделал для котэ!?|Извините, не понял Пр чем здесь диквидность У Сургута бакс как лежал, так и лежит
197|02.08.2018 19:20:57|Harry Lime|Я имел в виду , что нерезы выйдут из Сургута по любому в случае санкций и бумаги боятся расти. Но это мое мнение.
198|02.08.2018 19:27:21|А что ты сделал для котэ!?|Кстати, это еще народ не распочухал В коммерсанте статья только сейчас появилась Интересно, завтра бакс еще подрастет или нет
199|02.08.2018 19:31:20|Harry Lime|Технически может подрасти 63,5 пробивали. Но не думаю что сильно.
203|02.08.2018 19:50:56|Harry Lime|ОФЗ упали на проекте сокрушительных cанкций к РФ в Сенате США 135x1.png Блумберг  Большинство выпусков облигаций федерального займа подешевели после того, как группа американских сенаторов представила проект закона, предполагающий санкции к новому госдолгу РФ. Рубль и российские акции ускорили падение.Доходность ОФЗ 26207 с погашением в феврале 2027 года по итогам торгов в четверг подскочила до пика середины июня, прибавив 10 базисных пунктов до 7,83 процента годовых при объемах торгов 140 процентов от среднего за три месяца.Новые санкции, которые могут затронуть госдолг, и даже сами новости об этом, способны оказать давление на российский финансовый рынок,  написал по электронной почте генеральный директор Sputnik AM Александр Лосев.  Иностранные инвесторы не смогут проигнорировать геополитические новости и санкционные меры.Хотя законопроект сенаторов не затрагивает находящиеся в обращении бумаги, это может еще больше отбить аппетит у иностранцев, которые уже активно выходят из ОФЗ. По оценке Citigroup Inc., ограничения против нового госдолга РФ могут привести к росту доходностей на 2 процентных пункта и ослаблению рубля на 5 процентов.Но пока массированной распродажи ОФЗ или еврооблигаций ждать не стоит, говорит Лосев Российская банковская система накопила значительный запас ликвидности и в случае, если иностранные инвесторы начнут выходить из ОФЗ, российский финансовый капитал может заместить уходящий западный.Контактные данные корреспондентов Мария Колесникова в Лондоне mkolesnikovabloomberg.net Артем Даниэльян в Москве adanielyanbloomberg.netКонтактные данные редакторов, ответственных за статью Марк Суитман msweetmanbloomberg.net , Мария Колесникова2018 Bloomberg L.P.
204|02.08.2018 19:54:09|Harry Lime|Lets mortal combat begin
205|02.08.2018 19:59:40|Sergei|Может начать покупать длинные ОФЗ
209|02.08.2018 20:09:28|Harry Lime|Очень вероятно , последний аукцион показал интерес именно к длинным , кто не рискует , тот не пьет шампанское
210|02.08.2018 20:12:17|Sergei|Со стопами можно
211|02.08.2018 20:13:52|V F|О боги, только в отпуск вышел а тут новая жопа
212|02.08.2018 20:14:26|Harry Lime|Новая старая я бы сказал
214|02.08.2018 20:17:40|Sergei|Сейчас их вынесут и дальше вниз пойдёт
215|02.08.2018 20:17:46|Harry Lime|Безусловно
216|02.08.2018 20:37:39|Harry Lime| Новая идея Сбербанк Шортим краба Источник АльфаДирект  Сегодня у нас день спекулятивных идей на понижение. АльфаДирект разглядели на графике Сбербанка техническую фигуру краб, благоприятную для открытия коротких позиций. Предполагают, что акция может уйти ниже апрельских минимумов. Стоплосс на уровне 217 Потенциальная доходность 13.84 за 3 мес Прогноз цены 206.6 RUR gt 178 RUR https//telegram.me/ivurlhttps//investidei.ru/idea/1090fromtelegramamph8b50amprhashe496b98d68e08d
217|02.08.2018 20:37:48|Harry Lime|Началось...
219|02.08.2018 20:39:08|Дмитрий Адамидов|Ну у Сбера прибыль, так что должен падать. Вот если бы убыток как у Теслы
220|02.08.2018 20:39:25|Harry Lime|Тогда в рост
221|02.08.2018 20:50:13|Sergei|Вот что что а Сбербанк я бы побоялся шортить
223|02.08.2018 20:50:33|Harry Lime|Во во
224|02.08.2018 20:50:42|Дмитрий Адамидов|
225|02.08.2018 20:51:05|Sergei|Мне недавно Открытие брокер предложил взять у меня ОФЗ за 1 годовых
228|02.08.2018 20:51:58|Harry Lime|С 285 надо было шортить Сбер , а не с 200.
231|02.08.2018 22:03:02|Сергей Ковалев|рубль держится
232|02.08.2018 22:03:21|Harry Lime|Бернштаму бы не помешало провести для Маска мастеркласс по работе с облигационерами. Купили по 89 облиги Теслы  вы спекулянты, будьте рады прикоснуться к легенде, будущее уже наступило.
234|02.08.2018 22:05:58|Sergei|Ага , провести рестракт с пафосом заявляя вам же важно бабки получить вот и соглашайтесь , а тем временем вывести портфель к тарико и всем показать йух
235|02.08.2018 22:07:26|Harry Lime|Я же говорил , он купил время, больше платить было не за что .
236|02.08.2018 22:08:29|Harry Lime|UTAR  РСБУ 1Р18 Убыток ЮТэйр по РСБУ за 1 полугодие 2018 года увеличился на 66,6  до 3,82 млрд рублей, следует из отчетности компании. Выручка в январеиюне выросла на 7,4  до 25,24 млрд рублей. Убыток от продаж вырос на 66,8  до 2,98 млрд рублей.
237|02.08.2018 22:08:40|Сергей Ковалев|а почему евро колбасит
238|02.08.2018 22:08:53|Sergei|Я думаю будет уголовка
239|02.08.2018 22:08:54|Harry Lime|После ФРСа вестимо
240|02.08.2018 22:09:11|Сергей Ковалев|он же не понял ставку
241|02.08.2018 22:09:23|ААА|Банк Англии поднял.
242|02.08.2018 22:09:35|Harry Lime|А жесткий коммент про ещё 2 рэйт хайка в этом году.
244|02.08.2018 22:11:36|Sergei|UTAR  РСБУ 1Р18 Убыток ЮТэйр по РСБУ за 1 полугодие 2018 года увеличился на 66,6  до 3,82 млрд рублей, следует из отчетности компании. Выручка в январеиюне выросла на 7,4  до 25,24 млрд рублей. Убыток от продаж вырос на 66,8  до 2,98 млрд рублей.
245|02.08.2018 22:12:37|Oleg Lvov|На самом деле, Маска спрашивали когда он Теслу продаст. Есть документированный ответ, что когда запустит массовую модель. Реально в 2020м бмв выпустит уже несколько электромоделек а против Квандта элон маск не потянет 
246|02.08.2018 22:13:08|Harry Lime|А тут Трамп с пошлинами, шах и мат БМВ.
247|02.08.2018 22:13:33|Sergei|В америке за отечественный транспорт государство доплачивает
248|02.08.2018 22:14:10|Harry Lime|Фольксваген уже получил дизельгейт, бэхе тоже прилетит
249|02.08.2018 22:19:48|Сергей Ковалев|Гарри, завтра будет продолжение падения рубля
250|02.08.2018 22:26:19|Harry Lime|Не факт , тк наблюдается редкая аномалия  доллар растет к евро и нефть растет. Обычно они разнонаправлены. Я думаю примерно эти же уровни  20 коп.
255|02.08.2018 22:35:55|Harry Lime|Смотрю Америку , рубль прям бодрячком после восстановления нефти .
257|02.08.2018 22:47:52|Harry Lime|US Steel смотрю  10. Привет Северсталь.
259|02.08.2018 22:54:38|ААА|Это религия.
260|02.08.2018 22:55:15|Harry Lime|Да , маскомольцы , обсуждали здесь неоднократно
261|02.08.2018 23:04:32|Vitaliy|Упадёт ещё завтра Тото я думаю, чего она в конце дня полетела
262|02.08.2018 23:08:01|Harry Lime|Не знаю , я бонды USS просматриваю .
263|02.08.2018 23:24:38|Giovanni Goudini|Скоро будет бочка по 6000
265|02.08.2018 23:25:33|Harry Lime|Наоборот мне кажется
267|03.08.2018 03:05:04|А что ты сделал для котэ!?|Главное  перед отпуском затариться баксами 
268|03.08.2018 06:06:57|Harry Lime|СТАЛЬ США
269|03.08.2018 06:07:40|Harry Lime|Тенденция однако...Посмотрим удастся ли Северстали отбиться высокими дивами от тренда.
275|03.08.2018 09:32:38|Harry Lime|МФО  приготовиться Сейчас как начнут пропорционально регулировать... http//www.cbr.ru/analytics/ppc/Consultation_Paper_180802.pdf
276|03.08.2018 09:37:18|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|НЕФТЬ ИРАН  САНКЦИИ  КИТАЙ Китай отверг призыв США отказаться от импорта Иранской нефти  BBG
279|03.08.2018 09:39:52|Harry Lime|Fx и угроза санкций пока бьют по рублю , смотрим будет ли пробой 64. Если нефть например скиснет , на отчете Бэйкерс Хьюз .
281|03.08.2018 09:40:45|ААА|Давно ждал, чем больше эмодзи в тексте, тем качественнее аналитика. Вот в Инстаграмме, самая качественная.
282|03.08.2018 09:41:09|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Имхо , намерения не являются санкциями больше шума что бы стадо в Лонг загнать, имхо конечно
283|03.08.2018 09:42:00|Harry Lime|Весь наш рынок  это полЭппла , сенаторам и конгрессменам на него глубоко пох...
285|03.08.2018 09:42:27|ААА|Ведь зарабатывать не сложно  есть проверенные техники и схемы.
286|03.08.2018 09:42:56|Kirill Malev|Но обучая зарабатывать можно заработать больше 
287|03.08.2018 09:43:07|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Согласен, читал недавно что у нас самый зачаточный рынок .даже у турков больше . / Но видно не насрать
289|03.08.2018 09:43:20|ААА|Конечно, особенно если собирать деньги за обучение.
290|03.08.2018 09:44:10|Harry Lime|Турки имхо на лоях , туда шортисты идут косяком и громко об этом кричат , это к сквизу.
291|03.08.2018 09:46:34|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Скинут сегодня баксолюбов плечевиков. Слишком много ОП лонга
294|03.08.2018 09:48:36|ААА|На чем
295|03.08.2018 09:49:02|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Был бы капитал , а повод найдется
297|03.08.2018 09:49:34|Harry Lime|Я неплохо помню 1415 год , каждую пятницу  скачок доллара. Ну смотрим.
299|03.08.2018 09:51:01|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Так нефть такто лонговая
300|03.08.2018 10:06:07|Дмитрий Адамидов|Тесла открыла высокий сезон шортокрылов теперь всех будут куаакнить именно таким образом. Ибо быстрее и проще.
302|03.08.2018 10:07:24|Giovanni Goudini|Санкции отвезут бакс на 73
304|03.08.2018 10:07:40|Дмитрий Адамидов|По нефти то же самое происходит. Реально никуда никто не растет не падает все в корридоре, но каждый раз собираются как на войну
306|03.08.2018 10:08:53|Harry Lime|А бакс это такая странная вещь  когда падает народ в массе своей не хочет покупать , растет  в очередь.
308|03.08.2018 10:10:39|Giovanni Goudini|Нагнетают страх
309|03.08.2018 10:10:43|Дмитрий Адамидов|Да и 63 норм. Лучше бы его не мотало как гавно в проруби. Пусть был бы на одном уровне, любом кстати. Но времена не те 
310|03.08.2018 10:12:17|Harry Lime|Я считаю на просадках можно брать , санкции дают пол на уровне 6263. Вот если вдруг наши с Америкой резко наведут мосты любви и дружбы  будет кукан.
313|03.08.2018 10:18:33|Дмитрий Адамидов|Ну или США с КНР взаимно убьются в торговой войне. Или кто то другой начнет сливать резервы. У США сейчас плохие отношения со всеми. И притом доллар все ещё резервная валюта. Это опасно на самом деле.
314|03.08.2018 10:29:13|Harry Lime|Длинные US Steel дают 7,5 текущей в долларах , ACE cash 10  местный ДД . Мне это всяко больше наших нравится.
315|03.08.2018 10:30:33|Sergei|На рынок пох, а на своих избирателей нет. Если им нравится такая риторика ее и дают
316|03.08.2018 10:30:53|Harry Lime|Безусловно
318|03.08.2018 12:15:08|Harry Lime|RUB  ЦБ ПОКУПКА USD  АВГУСТ ОБЩИЙ ОБЪЕМ ПОКУПКИ МИНФИНОМ РФ ВАЛЮТЫ НА РЫНКЕ С 7 АВГУСТА ПО 6 СЕНТЯБРЯ БУДЕТ РЕКОРДНЫМ Минфин РФ с 7 августа по 6 сентября будет покупать валюту на 16,7 млрд руб. в день, в сумме  383,2 млрд руб.
319|03.08.2018 12:15:38|Harry Lime|Минфин тарит
320|03.08.2018 12:35:15|Шура SiberianRanger|gt на 4 миллиарда 1 больше чем в июне gt БУДЕТ РЕКОРДНЫМ
321|03.08.2018 12:49:33|Konstantin Permyakov|Трежеря не берут
325|03.08.2018 14:14:29|Denis Kozlov Septem|Мани мен опять пошел ниже 100. На копеечных объемах.
326|03.08.2018 14:25:58|Дмитрий Адамидов|Возвраты долгов до конца года 55 ярдов
329|03.08.2018 14:27:25|Harry Lime|Как примут санкции можно будет скупать суверенные евробонды с хорошим дисконтом , экспортёры я думаю тоже подкопили и ждут.
330|03.08.2018 14:27:54|Дмитрий Адамидов|Ну возможно хотя для экспортеров это сложная комбинация 
331|03.08.2018 14:28:09|K G|Вы уверены, что хоть что то, но будет
332|03.08.2018 14:28:29|Harry Lime|Не уверен конечно.
333|03.08.2018 14:28:51|Дмитрий Адамидов|Так даже слухи годятся
334|03.08.2018 14:29:05|K G|9 апреля просто ввели и все
335|03.08.2018 14:29:10|Дмитрий Адамидов|В принципе паника есть паника, какая разница на чём
336|03.08.2018 14:29:20|Harry Lime|Да паники нет особо
337|03.08.2018 14:29:37|Сергей Ковалев|рубль стабилен
338|03.08.2018 14:29:37|K G|да паники нет, без действий не видать нам падения
339|03.08.2018 14:29:40|Дмитрий Адамидов|Ну там с ноября мусолили тему
340|03.08.2018 14:29:43|Harry Lime|Так же примут и буднично введут , шока не будет
