|time|user|text
4|26.06.2019 13:45:59|First Last|видать где то рублевый стакан
5|26.06.2019 13:47:27|Михаил|Вон оно чё. Только у бкс хрен пойми какой вариант находится по поиску
6|26.06.2019 13:47:58|First Last|полагаю, надо открыть квик и сравнить
7|26.06.2019 13:48:56|Михаил|Ну да, спасибо. Семь бедодин ответ
8|26.06.2019 13:49:19|Дмитрий Виноградов|на второй картинке Т0 почемуто. рус28 на МБ вроде в Т торгуется
9|26.06.2019 13:50:04|First Last|слева долларовый стакан
10|26.06.2019 13:51:57|Михаил|Понял, спс
11|26.06.2019 14:04:18|Дмитрий Виноградов|Миг налили на первичке. Ктото вылил его сразу в стакан
12|26.06.2019 14:04:59|First Last|самый быстрый 
13|26.06.2019 14:05:16|Дмитрий Виноградов|двое
16|26.06.2019 14:09:36|Sky|Я ждал по нему 100.06 уже на второй день, так что миг крутой 
17|26.06.2019 14:09:44|Alex Petroff|Там объем торгов за сегодня 2.4 млн. Это ктото просто решил поймать пол или треть процента на купил/продал. Правильные инвесторы утром по 100.8 слили.
18|26.06.2019 14:11:41|Максим Кочнев|во фразе Правильные инвесторы  одно слово ошибочно
19|26.06.2019 14:15:15|Ilya|Бузотёры
21|26.06.2019 14:30:46|Alex Petroff|Я не слил, хоть и видел бид. Засомневался, что потом нальют
22|26.06.2019 14:42:43|r.alex|А когда совхоз из Саратова будет на повестке дня
23|26.06.2019 14:43:29|Ilya|И электромонтёры из Сколково
24|26.06.2019 14:44:03|r.alex|Электромонтёры вроде в течение пары недель. Так в чате говорили
25|26.06.2019 14:45:27|Ilya|Так скоро нам понадобиться расширенный словарь эмитентов, если всем погоняло давать, хотя это уже происходит
26|26.06.2019 14:45:47|Максим Кочнев|он уже есть
27|26.06.2019 14:46:20|r.alex|Ну, а по дате выхода ничего пока нет Деньгами тариться
28|26.06.2019 14:46:47|Alex Petroff|Вот здесь информация о размещениях есть russianjunkbonds . В сообщении от 23.06. Не копирую в чат, т.к. лонгрид.
29|26.06.2019 14:46:51|Ilya| кстати, Максим добавляет ленности в жизнь инвестора ВДО, глянул  скрипт есть  на сайте Солида его как бы нетэто пожалуй самое полезное дополнение после самого чата
30|26.06.2019 14:47:26|r.alex|Мерси
31|26.06.2019 14:48:05|Наталья|Можно ли узнать мнение профи, стоит ли брать данную бумагу  Наслышана о негативе об Открытии.
32|26.06.2019 14:48:05|Наталья|Новый выпуск Банк ФК Открытие, БОП05
33|26.06.2019 14:48:13|Максим Кочнев|я кстати как в понедельник взял мига на 2,5 так мне больше и не надо
34|26.06.2019 14:48:56|Ilya|То же самое, что брать ОФЗ, ну почти.
35|26.06.2019 14:49:18|Наталья|То есть не так страшно
37|26.06.2019 14:49:38|Ilya|Вопрос  какой критерий страха
38|26.06.2019 14:49:39|r.alex|Лесные технологии, ЮАИЗ, Ламбумиз, Деникол... что это
40|26.06.2019 14:50:39|Ilya|Это способ диверсификации по Гарри, но если дох/купон от 15
41|26.06.2019 14:50:43|Наталья|Страх снижения стоимости бумаги до момента погашения
42|26.06.2019 14:50:59|Alexey Vishnyakov|Открытие после санации принадлежит государству
43|26.06.2019 14:51:10|Ilya|Короткая бумага, нулевой уровень страха будут биды от Открытия имхо
44|26.06.2019 14:51:18|Наталья|Фуух, ну это радует 
47|26.06.2019 14:53:08|Ilya|Хорошая кстати идея  мне надо паркануться куда то как раз
48|26.06.2019 14:53:48|Наталья|Два дня искала, та же проблема парковки
50|26.06.2019 14:54:55|Soa|не гдупо, если только успеете 
51|26.06.2019 15:01:11|Alexey Vishnyakov|Облигации Я держал аж 3 выпуска  7,8 и 9. 7 и 8 продал с хорошей прибылью. 9 за 100  за столько и брал. Переложился в вдо.
52|26.06.2019 15:02:38|Наталья|С вдо я уже как то переборщила. Надо остановиться
53|26.06.2019 15:04:18|Евгений Инвестор|FXMM как вариант. Но доходность 67 годовых c учётом брокерских комиссий и НДФЛ.
54|26.06.2019 15:05:39|Максим Кочнев|это точно не можетбыть парковкой для рублей
55|26.06.2019 15:05:50|Наталья|Спасибо, смотрела тоже на них. В втб сейчас вклад под 8.2 с мультикартой правда.
56|26.06.2019 15:05:53|Евгений Инвестор|Почему
57|26.06.2019 15:06:08|Максим Кочнев|потому что они идут от бакса
58|26.06.2019 15:06:12|Евгений Инвестор|Нет.
61|26.06.2019 15:11:08|Максим Кочнев|ок, может быть,
62|26.06.2019 15:13:24|Ilya|Все так говорят
63|26.06.2019 15:14:11|Наталья|Жадную жабку надо приручать
64|26.06.2019 15:17:44|Oleg Egorov|Такая доходность при подключении структурного продукта типа Страхования, чтоли
66|26.06.2019 15:19:12|Денис|обувь к номиналу подошла. Никаких новостей по ней не было
67|26.06.2019 15:19:40|Наталья|Нет, просто мультикарту. Тратить от 5000 в мес
68|26.06.2019 15:21:10|Dmitry Manzor|слышен звук купона 0.01
69|26.06.2019 15:23:06|S.P.|https//1prime.ru/business/20190626/830106306.html
71|26.06.2019 15:24:16|S.P.|Похоже ниже номинала упадут
72|26.06.2019 15:25:14|Ilya|Ого, вышла, а вошёл
73|26.06.2019 15:27:37|Alex Petroff|Вот здесь все риэлторы druz_svid
74|26.06.2019 15:27:38|Harry Lime|Очень скоро , выбираем дату визита в Рубеж , чтобы сделать отчет.
75|26.06.2019 15:28:05|S.P.|надеюсь не админ, который из мусорных бондов вчера выходил 
76|26.06.2019 15:31:52|Sky|Скорее 5 без учёта комиса
78|26.06.2019 15:33:15|r.alex|Спасибо, Гарри
79|26.06.2019 15:34:15|Евгений Инвестор|Доходность в годовом выражении по данным за последний месяц 7.48. Минус комиссии и спреды. Будет, допустим, 7,2. Минус НДФЛ. Будет 6,2 примерно.
81|26.06.2019 15:37:15|Ilya|Там их тратить легче
82|26.06.2019 15:37:33|Евгений Инвестор|Д  дисциплина.
83|26.06.2019 15:44:26|Sky|Как вы так считаете С 27.5 по сегодня 6.46 с налогом 5.62
84|26.06.2019 15:44:44|Евгений Инвестор|Данные с сайта Finex.
85|26.06.2019 15:44:58|Sky|Ааа. Нуну.
86|26.06.2019 15:45:15|Евгений Инвестор|https//finexetf.ru/api/files/docx/finex_etf_IE00BL3DYX33_24_06_2019.pdf
87|26.06.2019 15:45:48|Ilya|Это проверяется просто  сколько раз вы и в каком проц от депо за пять лет сняли/внесли деньги с Инвестсчета.
89|26.06.2019 15:47:27|Денис|хотя бы 10 оставили...
90|26.06.2019 15:49:20|Sky|Меня не волнуют их усреднённые значения в идеальном вакууме. Меня волнует только сколько я получу в день х вложившись в день у
91|26.06.2019 15:50:53|Евгений Инвестор|Справедливо.
92|26.06.2019 15:54:10|S.P.|https//mse.ru/ru/ryn_cen_bum/clir_vnbirj_dog/per_cen_bum/spisok_OTC28062019.xls Посмотрите тогда оригинальные ETF. Они торгуются на питерской бирже но доступ до них может быть предоставлен только квал. инвесторам.
94|26.06.2019 15:55:58|Lizardking0808|Онлмкф льют со страшной силой. То же с мигом будет
95|26.06.2019 15:56:45|Harry Lime|Да почему льютто , Манимен полгода лежал на номинале с купоном 16,5
96|26.06.2019 15:57:39|Lizardking0808|Сейчас 99,98
97|26.06.2019 15:57:58|Soa|Какой объем
98|26.06.2019 15:57:59|Harry Lime|Депозитят как в Пионере 2
100|26.06.2019 15:58:36|Moar|385К
102|26.06.2019 15:58:55|Soa|
103|26.06.2019 16:00:58|Lizardking0808|Зачем сейчас продавать Онлмкф ниже номинала
104|26.06.2019 16:01:19|Soa|а что в нем особенного
105|26.06.2019 16:02:46|Ilya|Ничего особенного не будет, через полгода амортизация и купон ежемесячно
106|26.06.2019 16:03:02|Soa|Странная логика... зачем... Я вчера захотел купить рсхб и продал для этого обувь россии, а сегодня пошли разговоры что в этом Прохоров чуть ли не виноват
108|26.06.2019 16:03:49|Anatol M|В начале месяца ктото и Бэлти активно лил ниже номинала, а сейчас они уже значительно выше
109|26.06.2019 16:04:42|Soa|вот вам вариант купить тогда и продать сегодня
110|26.06.2019 16:05:52|Harry Lime|Да депозитит народ в нем активно , ликвидность хорошая примерно как в Пионере 2
111|26.06.2019 16:07:19|Soa|эти бумаги тем и ценны...как система 10 например из корпоратов...всегда легко вылезешь. Обороты под сотню в день
113|26.06.2019 16:08:11|Anatol M|так в ОМ купон зато выше
114|26.06.2019 16:09:04|Soa| Вы с миллиона за год сколько разницы получите А за несколько дней, неделю
118|26.06.2019 16:11:58|Moar|у меня тоже в ОМ с размещения бабло лежало, как депозит все правильно. вышел немножко по 99.9 нужны были под ГО
119|26.06.2019 16:12:20|Soa|ну вот..
120|26.06.2019 16:13:02|Moar|и в мигредит немного переложил
122|26.06.2019 16:13:45|Soa|Тут уже несколько дней кошмарят дефолтами возможными, может слабонервные выходят.
124|26.06.2019 16:14:20|Ilya|Скорее в дешевый бакс
125|26.06.2019 16:14:46|Soa|да куча вариантов..это рынокбазар
132|26.06.2019 16:23:53|Ivan M.|Добрый день. А какие еврооблигации вы бы посоветовали сейчас покупке
133|26.06.2019 16:24:06|Harry Lime|Это блин загадка загадок
134|26.06.2019 16:24:30|Soa|ага..но я уже не пытаюсь разгадать
135|26.06.2019 16:24:52|Harry Lime|Никакие , бакс низкий , попадете на переоценку. CBOM 24 подорожал до 102 с 99 , когда я его всем предлагал
136|26.06.2019 16:25:25|Moar|огвз
