|time|user|text
1|26.07.2018 07:20:26|Harry Lime|После РЖДРВ любые побочные ЖД проекты обхожу стороной, не та доха.
2|26.07.2018 07:31:17|Иг|Спасибо
3|26.07.2018 07:31:19|Harry Lime|Я смотрю там какойто ад с фейсбуком вчера случился после отчёта.
5|26.07.2018 09:12:22|А что ты сделал для котэ!?|Как вообще так может быть, что Fb падает на 25, а SampP, существенную часть которого составляет ФБ  растет
6|26.07.2018 09:13:54|Harry Lime|Fb упал на AH те на постторгах, не попал в расчет пока. Швах в техах назревает давно.
8|26.07.2018 09:17:00|K G|FB и нетфликс, далее везде
11|26.07.2018 09:17:26|Harry Lime|Ну нетфликс как раз только откупили
12|26.07.2018 09:17:32|K G|блин
13|26.07.2018 09:18:59|Harry Lime|Хай был на 380 , сейчас 355. Отделались лёгким испугом.
15|26.07.2018 11:24:54|Sergey|Почитал мфд. НКД по ОФЗ и муниципалам в расчете налогооблагаемой базы НЕ участвует. Только чистая цена. Верно
16|26.07.2018 11:57:17|Sergei|В контакте есть группа дд , пострадавшие вкладчики. Они собрали инициативную группу и пошли на встречу к бесу. Тот не отказал принял и сказал  от долгов не отказываюсь это мой долг чести Я в глаза родственникам не смогу смотреть если не отдам эти деньги  А мне вот стало интересно что скажет сын беса если папа решит со своих денег чтото отдать Он же наверняка денежки отца почти своими считает .....
17|26.07.2018 11:58:03|K G|это все истории, с самого начала с кпмг были проблемы
18|26.07.2018 12:02:28|Sergei|Это вызвало удивление, зачем столько 
21|26.07.2018 12:15:31|Iakov Nosov|Защита от неблагоприятных последствий
22|26.07.2018 12:16:02|K G|Очень интересные
23|26.07.2018 12:16:33|Sergei|И все в одной юрисдикции 
24|26.07.2018 12:24:22|Harry Lime|техи сегодня Nokia попала под раздачу , завтра судя по всему ещё и Твиттеру напихают.
25|26.07.2018 13:26:58|Denis Kozlov Septem|ПЮДМ ушел ниже 100. Конкурс закончился Или как обычно, ктото чтото знает
26|26.07.2018 13:28:21|Kir|объем вроде не большой
27|26.07.2018 13:30:17|Denis Kozlov Septem|300 тыс. это хороший объем с учетом того, они пока около 5055 млн. разместили из 190 млн.
28|26.07.2018 13:57:12|Harry Lime|Об,ем размещения без проблем можно посмотреть на Русбондсе , считать с калькулятором лениво  он разбит по дням с начала размещения. Можете посчитать и обнародовать, будет польза.
29|26.07.2018 13:58:17|Denis Kozlov Septem|Гдето была информация от организатора, что они планируют разместить 190 млн. руб. за 11 месяцев. А потом еще гдето они же писали, что уже 45 млн. продано. Просто сделал экстраполяцию, что сейчас, наверное, 5055 должно быть продано
33|26.07.2018 14:02:13|Harry Lime|Квик кажет 1428 облиг в обращении, это 71,4 млн, ктото врет
34|26.07.2018 14:02:51|Denis Kozlov Septem|Все врут с Доктор Хауз
35|26.07.2018 14:03:32|Harry Lime|Ну я про то , что Квик не истина в последней инстанции , да и Русбондс был замечен...
36|26.07.2018 14:04:38|Denis Kozlov Septem|1428  это первичка и вторичка, то есть весь оборот на бирже с момента размещения
37|26.07.2018 14:06:08|Harry Lime|Обычная история, Вите надо выйти . Я для каждой облиги для себя примерно определяю коэффициент безболезненного выхода. По ходу торгов примерно, ПЮДМа больше 34 бумаг держать имхо стрёмно.
38|26.07.2018 14:06:56|Denis Kozlov Septem|на 4 тыс. рублей да, это эпическая инвестиция 
39|26.07.2018 14:07:11|Harry Lime|Они по 50 тысяч , к сожалению
40|26.07.2018 14:07:32|Denis Kozlov Septem|да, точно тогда 200 тыс. норм 
43|26.07.2018 14:09:08|Harry Lime|Как в той рекламе . Мы лучше  Чем Чем другие. Имхо чтобы отличаться.
44|26.07.2018 14:09:21|Denis Kozlov Septem|мы делали коммерческие бумаги номиналом по 100 тыс., чтобы не привлекать пенсионеров, но потом все же перешли на 1 тыс.  проще при размещении ставить минимальный лот, например, 100 бумаг
45|26.07.2018 14:10:21|Сергей Ковалев|Денис, пенсионеров
46|26.07.2018 14:10:47|Denis Kozlov Septem|у многих инвесторов есть остатки по 2030 тыс. руб.  из них набирается хороший спрос, поэтому по 1 тыс. удобно на вторичке торговать. не многие хотят докидывать по 20 тыс., чтобы набрать 50 тыс. на одну бумагу
48|26.07.2018 14:24:29|K G|https//yammi.io/
50|26.07.2018 14:27:05|Иг|Пираммида какаято
51|26.07.2018 14:27:35|K G|Etf finex и яндекс деньги  совместный проект
52|26.07.2018 14:27:55|Сергей Ковалев|зработа о пенсионерах это хорошо, но врятри это убережет их от покупки...
53|26.07.2018 14:31:47|Kir|Почему пирамида Помойму клон автопилота финекс, что за портфель составляет можно посмотреть
54|26.07.2018 14:33:19|Black Swan|Кстати, почему на мамбе только Finex Почему больше никто не пилит ETF
55|26.07.2018 14:34:24|Kir|Не давно появились еще два etf, я все жду когда на спб дадут доступ к blackrock и остальным
56|26.07.2018 14:35:12|Black Swan|А что до сих пор не дали
57|26.07.2018 15:29:54|Kir|Погуглил для квал только
58|26.07.2018 15:31:43|Sergei|Если это случится то цена нефти может быть любой цифрой
60|26.07.2018 15:32:44|Сергей Ковалев|даешь нефть по 100 как предрекал Сечин
61|26.07.2018 15:46:26|Sergei|Вот ещё бы ормузский заблокировать для полного счастья
63|26.07.2018 16:09:41|Sergei|Есть у когонибудь возможность квик посмотреть 
65|26.07.2018 16:10:37|K G|там пустой стакан
67|26.07.2018 16:11:34|Sergei|Значит Глюк
68|26.07.2018 16:52:09|Сергей Ковалев|вопрос, куда сейчас можно слить кэш сверх лимитов и не держать руку на пульсе
69|26.07.2018 17:10:29|Alexander Balezin|ОФЗ флоатеры, например, 29011
70|26.07.2018 17:20:46|Sergei|24019 мне нравится
72|26.07.2018 17:29:45|Сергей Ковалев|я побаиваюсь офз, вдруг че, они улетят... с роуниа конечно меньше подвержены колебаниям, но все же
74|26.07.2018 17:31:22|Sergei|Ну так пару тройку Годиков в них посидите
77|26.07.2018 17:32:25|Сергей Ковалев|мне иаксимум на полтора года
78|26.07.2018 17:32:42|Sergei|24019
81|26.07.2018 17:36:16|Шура SiberianRanger|29011 как раз на полтора года
82|26.07.2018 17:52:17|Alex|Полтора года нифига не слив кэша. Слив кэша должен быть такой, чтобы потом оперативно выйти из бумаги без потерь.
83|26.07.2018 17:54:55|Sergei|В этих бумагах и будет без потерь .... есть ещё вариант депозит тогда
85|26.07.2018 17:55:46|Сергей Ковалев|на иис депозита нет... а финам начисляет половину ключнвой ставки на кэш
86|26.07.2018 17:56:59|Alex|На мой взгляд 29011 может сходить пониже до переиндексации.
87|26.07.2018 17:57:19|Sergei|На мой тоже
88|26.07.2018 18:26:42|Harry Lime|Легенда смогла разместить только на 72,7 процентов выпуска , тотальный страх девелоперов
90|26.07.2018 18:43:27|Sergei|Легенда это питерский девелопер
91|26.07.2018 18:43:36|Harry Lime|Да
92|26.07.2018 18:43:52|Sergei|У них кстати норм хаты продаются
95|26.07.2018 20:41:01|Alex|Господа, а ктонибудь разбирался как рассчитывается цена etf от файнекса, когда Америка закрыта В момент открытия Америки происходит гэп по FXIT, FXUS. Но ведь по премаркету я могу посчитать цену заранее
97|26.07.2018 20:42:40|K G|Там же маркетмейкер лишит возможности в использовании таких лазеек
