|time|user|text
2|30.11.2018 09:28:53|Ilya|Есть же ещё хороший аргумент за побольше ВДО диверсификация от ОФЗ
3|30.11.2018 09:35:23|Harry Lime| ЦБ обеспокоен ростом оперлизинга. По состоянию на 30 июня 2018 года годовой темп прироста операционного лизинга составил 68,9. Данный рост может в том числе объясняться сдачей в аренду части изъятых у лизингополучателей объектов, ранее находившихся в финансовом лизинге в основном железнодорожный и авиатранспорт, что указывает на возможные проблемы в части кредитоспособности клиентов,  отмечает регулятор. leasinger_kompromat
4|30.11.2018 09:35:45|Harry Lime|Привет ГТЛК и Вэблизинг.
5|30.11.2018 09:41:15|Ilya|Гтлк постоянно денег дают из бюджета ...а финансовое плечо второго космическое
7|30.11.2018 09:52:09|nkdar|Гтлк бюджетные инвестиции получает строго на определенные цели, там не разгуляешься. С покупок на эти деньги теперь даже ндс нельзя возместить. Вот и приходится штамповать облиги
8|30.11.2018 09:57:44|Harry Lime|То есть если руководствоваться моей тактикой история , выручка , бизнес  бизнес ГТЛК полный отстой
9|30.11.2018 10:01:54|Grigoriy Vakhmistrov|Коллеги, подскажите, кто профессионально ИИС кэшит. У некоторых брокеров ВТБ, например, с облигаций можно выводить на карту купон и даже аморт. А что с погашениями Это же тоже платёж от эмитента получается, как и аморт
10|30.11.2018 10:03:18|Alexander Kozhevnikov|вообще странно что брокер выводит аморт с ИИС
11|30.11.2018 10:05:05|Ilya|Крутое замечание, а что с ндс происходит в таком случае
12|30.11.2018 10:07:25|nkdar|На себестоимость
13|30.11.2018 10:08:39|Ilya|И ещё мысль по инвестированию в ВДО. Это отнимает много времени, а время конкретного инвестора не бесплатное, сумма выигрыша превышения над стандартной ставкой по идее должна отбивать это время. Иначе вы теряете фокус по основному бизнесу и теряете там.
16|30.11.2018 10:12:16|nkdar|Для деталей покурите ст.170 нк рф в частности п.2.1
17|30.11.2018 10:12:32|Ilya|Нужны качественные ETF и ПИФ для обычных инвесторов.
18|30.11.2018 10:13:10|Harry Lime|Это факт, любимая игрушка , есть свободное от основной работы время.
19|30.11.2018 10:13:13|Ilya|Пока да
20|30.11.2018 10:14:49|Harry Lime|У коллеги в Гпб брокер вывел сумму погашения по увз на счёт Поищите по истории.
21|30.11.2018 10:16:28|Шура SiberianRanger|Только купон. Амортизацию и погашение выводить нельзя.
23|30.11.2018 10:17:19|Grigoriy Vakhmistrov|Благодарю, спасибо 
24|30.11.2018 10:17:43|Ilya|Ввели год назад всего.
25|30.11.2018 10:19:07|Harry Lime|Нельзя конечно выводить аморты и погашения , но мы не расскажем никому...
26|30.11.2018 10:20:49|Ilya|Сэтл втб в своём приложении рекомендует к покупке
27|30.11.2018 10:22:39|Максим Кочнев|Сэтл был классный в августе когда давал овер 12,сецчас там 10
30|30.11.2018 10:34:00|Sergey Komarov|а что именно с чтпз 
31|30.11.2018 10:38:15|Ilya|Рсг в чем видите проблему 
32|30.11.2018 10:39:13|Максим Кочнев|В её долгах. Но баланс пока позволяет выплачивать несколько месяцев без проблем, но вот что будет через год к примеру тут не ясно
34|30.11.2018 10:41:31|Sergey Komarov|может имеете в виду ЧЗПСН или именно чтпз
35|30.11.2018 10:43:26|Ilya|Понял, выручка подросла за полгода, долг немного снизился, кэш есть на балансе, будем мониторить
36|30.11.2018 10:45:06|Максим Кочнев|Точно, в этих сокращениях запутаешься
38|30.11.2018 10:50:27|Ilya|АКРА оставила тот же рейтинг, Эксперт РА снизил, но они раздавали раньше рейтинги, а нынче их цб прижал, могли просто привести в соответствие
39|30.11.2018 10:50:28|Максим Кочнев|Просто у меня стратегия если где запахло  выходить до начала огня. Может и не разгорится, но рисковать не надо. Те же дд и гостинец не за один день рухнули, запахло там ещё до
41|30.11.2018 10:51:50|Ilya|Методик эксперт ра утверждена 20.04.2018
43|30.11.2018 10:53:43|Denis Kozlov Septem|Коллеги, почитал про НДС и лизинговые компании. Мне эти выводы не кажутся корректными. Система начисления, уплаты и зачета НДС не так работает. Налоговый учет вполне четко отделяет входящий и исходящий НДС, в БДДС НДС идет отдельной строкой. Чтобы попасть в ловушку НДС, которая описана выше, надо пойти на сознательное мошенничество.
44|30.11.2018 10:54:28|Ilya|Денис, можно попроще с легким примером
46|30.11.2018 10:56:56|Максим Кочнев|Вобщем тут кому как. Моё видение  негатив. Но это не истина, конечно. В 2008 много Ашек схлопнулось и ничего
47|30.11.2018 10:59:32|Ilya|Спасибо Почитал эксперт ра риск изменился в 2017  когда они Москвы набрали. Просто рейтинг немного с другой интеграцией делался... поэтому было впечатление, что он сейчас прочёл.
49|30.11.2018 11:01:25|Denis Kozlov Septem|Роял купил автомобиль за 1,2 млн, включая НДС 0,2 млн. Этот НДС Роял уже заплатил, он в учете может поставить 0,2 млн в строке баланса НДС к зачету. Налоговая не вернет Роялу НДС деньгами. Такая схема доступна только для экспортеров А потратить НДС, который он собрал с лизингополучателей Роял уже не сможет. Роял получает шесть лизинговых платежей по 300 тыс, включая НДС в сумме 41,67 тыс. Итого 1,5 млн, включая НДС в сумме 250 тыс. Роял должен заплатить в бюджет НДС в сумме 50 тыс. руб. 250 минус 200. И этот НДС Роял платит не в конце, когда закрывается лизинговый договор, а каждый квартал. И если он попробует не заплатить, то налоговая просто заблокирует ему банковские счета.
50|30.11.2018 11:02:19|Ilya|Денис, вот мы только что получили ндс и никак не экспортёры но и не лизинг
51|30.11.2018 11:03:31|Denis Kozlov Septem|Значит, ваша компания получила возмещение за инвестиционные затраты. По обычной операционной деятельности получить НДС деньгами не получится. Уточните, за какую операцию Вы получили НДС
52|30.11.2018 11:03:43|Александр|Както всё мутно это не повод ставить под сомнение эмитента. Другое дело, что на рынке крупного трубопроката сейчас демпинг и не совсем очевидно чем это закончится
