|time|user|text
1|27.02.2018 19:05:38|Konstantin Permyakov|Греф купит
3|27.02.2018 19:06:06|Harry Lime|Байбэк был бы кстати
4|27.02.2018 19:51:49|VictorIB|РБК испортился,вечернее токшоу какието показывают,фу
7|28.02.2018 06:43:20|Anatoly|Провозгласил НЕ ДОЖДЁТЕСЬ Общее мнение  это он о деньгах инвесторов.
8|28.02.2018 07:05:06|Harry Lime|Растянутые на месяцы выплаты тела долга инвесторам по факту уже выборочный дефолт. Я ожидал хотябы просьбы поддержать компанию и не нести на оферту. Диалога судя по всему не будет  можно готовиться к гостиницу.
9|28.02.2018 09:22:43|А что ты сделал для котэ!?|Силовые машины. Чистый долг  700 млн долл Ебитда  50 млн долл Доходность бондов  10 Я чегото не понимаю в этой жизни
10|28.02.2018 09:37:35|Anatoly|Я даже не понимаю, должна ли последняя цифра быть больше или меньше после рекордных убытков они ссылались на свою недозагрузку в начале прошлого года, теперь загружены на три года
11|28.02.2018 09:40:47|А что ты сделал для котэ!?|Рекордных убытков  какого года 2017 у низ с точки зрения ЧП  тоже отлично смотрится  Кто нибудь вообще понимает  что происходит с компанией
12|28.02.2018 09:43:15|Harry Lime|Силовые машины насилуют облигационеров, по моему звучит.
13|28.02.2018 09:50:11|Anatoly|а убытков 16го г.
14|28.02.2018 12:40:31|Anatoly|Янго напоминает о размещении Сбербанка сегодня. Вот так они и пишут сначала новость сбер букбилдит под 6.97,1, потом встык свой Эбис или ломбард. Расчёт, видимо, на то, что читатель сравнит купоны, почешет репку, и глядишь, Септем получит ещё инвестора с пониженной соц... сорри, повышенной рисктолерантностью
15|28.02.2018 12:44:15|Nikolay Pavlov|
16|28.02.2018 12:44:18|Harry Lime|Я например готов брать биржевые облиги Ломбард Мастера с купоном 20. Вай нот
17|28.02.2018 12:50:27|Anatoly|Ну да, ключевое слово биржевые
18|28.02.2018 12:50:42|Harry Lime|Безусловно
19|28.02.2018 13:40:59|Harry Lime|Кстати интересно , а Янго предлагает купить на первичке Сбер, РЖД, МТС , а сколько стоит участие, порог входа если есть Если комиссия символическая, и порог малый может это и не плохо совсем, не для ДД же в конце концов освобождение купона от НДФЛ придумали
20|28.02.2018 14:18:49|Denis Kozlov Septem|Скорее всего, биржевые бонды для Ломбарда Мастер скоро появятся. Мы работаем над этим.
23|28.02.2018 14:22:10|Konstantin Permyakov|Познавательная информация, спасибо
24|28.02.2018 14:23:37|Denis Kozlov Septem|Всегда пожалуйста
25|28.02.2018 14:23:38|Anatoly|Тут не поспоришь
26|28.02.2018 14:24:59|Denis Kozlov Septem|В США junk 13 рынка занимает. А у нас пока доли процента. И только за счет падших ангелов, типа Су155
27|28.02.2018 14:25:58|Konstantin Permyakov|Там все же рекавери рейт больше
29|28.02.2018 14:26:40|Harry Lime|Спасибо Держите в курсе про размещения БО с дохой 15. Я думаю никто не будет против такой информации.
31|28.02.2018 14:51:36|Harry Lime|Рестракт ПСН  4 купона по ставке 3,25, текущий купон размазан до 20 года  резюме, платить не могут и не хотят.
32|28.02.2018 15:54:52|Harry Lime|Док 15 , квартальный купон 13,9 до 28 года, размещение 5го марта, надо смотреть на ликвидность, в первом выпуске ее вообще не было.
33|28.02.2018 16:27:18|Anatoly|Так и слышу голос Чонишвили за кадром Стильные кухни Знакомый работает на этой фабрике, надо поспрашивать, что да как.
34|28.02.2018 16:33:45|Дмитрий Адамидов|При ценнике 2530 вполне нормально
35|28.02.2018 16:35:47|Harry Lime|Интересно куда после рестракта денут текущий купон, будет болтаться и частично гаситься
36|28.02.2018 16:36:16|Denis Kozlov Septem|Док15, вроде, вообще не попал в рынок в прошлый раз. Ктото смог купить Отзовитесь Мы у ДОК15 ПВО. Насколько я знаю, всё ушло buy and hold
37|28.02.2018 16:38:00|Harry Lime|В Док 15 ктото полгода продает по одной облиге в день, зачем непонятно
38|28.02.2018 16:38:44|Дмитрий Адамидов|это маркетмейкер такой
