|time|user|text
1|22.06.2018 14:25:19|Дмитрий Адамидов|концентрация капитала так и происходит.
2|22.06.2018 14:27:31|Alex Petroff|Сегодня прочел вот это
3|22.06.2018 14:27:31|Alex Petroff|Вслед за Вексельбергом и Дерипаской готовится Евтушенков
4|22.06.2018 14:28:08|Alex Petroff|А сейчас в Системе19 1000 лотов на продажу по 101. Совпадение...
6|22.06.2018 14:32:17|Harry Lime|Сегодня по 101, а потом может быть и писят.
7|22.06.2018 14:32:40|K G|были по 75 чтоли, в декабре
8|22.06.2018 14:36:17|А что ты сделал для котэ!?|Агенты Сечина в Вашингтоне
9|22.06.2018 14:51:21|Alex Petroff|Тут про Евтушенкова написано.
10|22.06.2018 14:51:21|Alex Petroff|Вот
11|22.06.2018 15:04:23|Сергей Ковалев|мтс скупаем
12|22.06.2018 15:07:27|Kirill Malev|а что с ним
13|22.06.2018 15:07:49|Сергей Ковалев|упал на 6
14|22.06.2018 15:07:51|Kirill Malev|Ну санкции, так они же против Системы
15|22.06.2018 15:08:22|Aleksandr|я купил
16|22.06.2018 15:08:43|Сергей Ковалев|мтс на 6,5 просел
17|22.06.2018 15:12:51|Alex|Рановато ловить ящитаю
18|22.06.2018 15:27:58|Иг|Система бонды щас до 80 мож
19|22.06.2018 15:28:32|Morkoy|Скиньте график или стакан
20|22.06.2018 15:28:45|K G|97 нижняя там
22|22.06.2018 15:29:10|Иг|Значит нет пока паники
23|22.06.2018 15:29:14|K G|да
24|22.06.2018 15:29:31|Иг|Конечно слили сразу биржу
26|22.06.2018 16:15:29|Aleksandr|Все. Скинул мтс. Мне хватит.
27|22.06.2018 16:54:02|J T|А я наоборот подобрал
29|22.06.2018 16:54:35|Aleksandr|я там же брал
30|22.06.2018 16:54:50|J T|Давно
31|22.06.2018 16:55:24|Aleksandr|2 часа назад
32|22.06.2018 16:59:10|Pasha V|а я в шорте держу
33|22.06.2018 18:00:01|J T|Аналогично
35|22.06.2018 18:01:00|Aleksandr|очень похоже на манипуляции
36|22.06.2018 18:05:16|GolibZ|системы евробонд 19ый по 95 сторговалось ... следующий бидок по 93 был
37|22.06.2018 18:39:43|Harry Lime|Скиньте ориентир по ПИКу если есть у кого ,в понедельник книга.
39|23.06.2018 18:58:25|Kirill Malev|Инвестиционное предложение  высокодоходные рублёвые облигации 26 июня 2018 года произойдет размещение на московской бирже пятилетних облигаций ООО ПионерЛизинг . Данные бумаги носят уникальный характер и вы сами можете в этом убедиться  Ставка купона 12,25 годовых  Ежемесячная выплата купона  Доход не облагается НДФЛ  Предусмотренное право инвестора в любой месяц реализовать ценные бумаги самому эмитенту по номинальной стоимости цене размещения  Номинал 1000 рублей Долговые бумаги ООО ПионерЛизинг подойдут как начинающим, так и опытным инвесторам. Более подробная информация Сайт эмитента со всеми необходимыми отчётностями https//goo.gl/Au4MV5 Сайт андеррайтера со всеми необходимыми отчётностями https//goo.gl/h8M8Pz Информация, подлежащая раскрытию эмитентом // disclosure.skrin.ru/disclosure/2128702350 реклама
40|23.06.2018 19:13:13|Alex Petroff|Кто еще это объявление продублирует А то предыдущие 3 не все запомнили...
41|23.06.2018 20:01:21|Konstantin Permyakov|Делаем вывод, что с рекламой у них не плохо получилось. Посмотрим как будет с размещением
42|23.06.2018 20:37:07|Alex|С другой стороны, а зачем им так активничать Может хотят полностью мелким физикам выпуск раздать
43|23.06.2018 21:54:58|Denis Kozlov Septem|По 12.25 Много не продадут. 100 млн без артподготовки тяжело продать
46|23.06.2018 21:55:53|Дмитрий Адамидов|А есть ограничения по сроку размещения то есть можно ли размещать год предположим
47|23.06.2018 21:56:21|Denis Kozlov Septem|Ограничений нет. АПРИ Продавал свои облигации с 6 апреля по 22 июня
49|23.06.2018 21:56:37|Дмитрий Адамидов|понятно
50|23.06.2018 21:57:47|Denis Kozlov Septem|АПРИ Сделал спиральку  Организатор продал в розницу на 4.000.000 руб. по 97 и взял оптом очередную порцию по 100, которую опять продал в розницу и так далее
53|23.06.2018 22:29:43|Pasha V|месяц ктото их шортит, а вчера позакрывались
54|23.06.2018 22:49:10|А что ты сделал для котэ!?|Извините, кто такой Венедиктов
55|23.06.2018 22:50:04|J T|Товарищ, который избегает барбершопы
58|23.06.2018 22:51:02|Kirill Malev|Именно. Они везде закупают рекламу.
60|25.06.2018 00:14:26|J T|господа, а поделитесь ресурсами, как вы подбираете облигации, читаете ли какието специализированные ресурсы как вообще выглядит сам процесс подбора
61|25.06.2018 00:27:41|Pasha V|покупаю только distressed
62|25.06.2018 00:28:21|J T|а как подбираешь в плане, условный список дистрессда есть у тебя
64|25.06.2018 00:30:32|Pasha V|не, сейчас какихто идей особо нет. https//books.google.com.ua/booksidltNpAgAAQBAJampsourcegbs_book_other_versions  вот тут основы, но это не особо применимо к российским облигациям
66|25.06.2018 00:35:42|J T|но это евробонды, так
71|25.06.2018 00:59:33|Pasha V|это вообще не российские компании
72|25.06.2018 00:59:49|J T|ну я и говорю
