|time|user|text
1|15.08.2018 15:35:03|Harry Lime|РЫНКИ РФ  ОСТОРОЖНО  ИЗ ДЕПОЗИТОВ НА РЫНКИ давненько не было.... Снижение ставок по банковским вкладам, развитие технологий и рост финансовой грамотности подтолкнули российских розничных инвесторов к рекордным вложениям в акции и облигации. Доля частных инвесторов на рынке акций достигла пятилетнего максимума. По итогам первых семи месяцев 2018 года она составила 35,3, в июле показатель был еще выше  38, свидетельствуют данные Московской биржи. Частные инвесторы наращивают активность и на рынке облигаций, говорит представитель биржи их участие во вторничных торгах выросло до 7 в 2018 году с 1,9 в 2013 году, а их доля в первичных размещениях увеличилась до 6,7 в 2018 году с 0,2 в 2013 году. Сделки с российскими акциями и облигациями в июле заключали 129 тысяч человек, что является рекордным значением за всю историю биржевых торгов, добавил он. Пришел физик, будь осторожен
2|15.08.2018 15:35:20|Harry Lime|Кукан ширится и множится
3|15.08.2018 15:36:13|Сергей Ковалев|я чуть валюту не купил по 67.5р
4|15.08.2018 15:38:56|Konstantin Permyakov|С фск хотят куканят
5|15.08.2018 15:39:52|Harry Lime|Да в ФСК и Россетке по моему уже всех накуканили кого можно.
8|15.08.2018 15:54:44|Konstantin Permyakov|Фск отдельно давала неплохую дивидендную доходность
12|15.08.2018 17:05:58|Дмитрий Адамидов|кто нибудь следит за полипластом что там с БО3
14|15.08.2018 17:07:32|Harry Lime|Так и есть, если сдать по оферте в ноябре
15|15.08.2018 17:08:54|Дмитрий Адамидов|ну то есть там все штатно
16|15.08.2018 17:09:37|Harry Lime|Да
17|15.08.2018 17:09:41|Дмитрий Адамидов|спасибо
18|15.08.2018 17:10:39|Harry Lime|Купон правда 7,25 , но и цена чтото около 97.
19|15.08.2018 17:14:39|Дмитрий Адамидов|ну да, как временная парковка нормально
20|15.08.2018 17:17:09|Евгений|если только Урбангрупп не грузили в отсрочку 
21|15.08.2018 17:20:12|Harry Lime|Оферта у Полтпласта геморная, надо было какуюто бумажку подписывать , а не просто уведомление и это платно, надо почитать эмиссионные документы.
24|15.08.2018 17:31:15|Дмитрий Адамидов|Ну там пока не так страшно
27|15.08.2018 17:34:24|Harry Lime|Gdx 5 , 18,7 уже , 12 близко
28|15.08.2018 17:40:28|Deleted Account|А чем обусловлены такие всплески цены после деф.. можно узнать..
31|15.08.2018 17:47:32|Дмитрий Адамидов|Да в Геотек считается криво
32|15.08.2018 17:57:10|Евгений|Полипласт добавки в бетон делает, для строителей. Запросто могли работать с Урбангрупп, который банкрот. Если Полипласт отгрузил им большую партию, такая дебиторка для него будет очень токсичной. Но это не точно  В любом случае все поставщики строителей под рисками сейчас, отрасль не в лучшей форме.
33|15.08.2018 17:59:01|Harry Lime|100 млн в остаток бумаги и 10 летняя история без дефолтов , эмитент по факту уходит с биржи, нафига гадить себе
34|15.08.2018 18:02:29|Евгений|Да я тоже думаю что все норм будет. Но определенные риски добавились в последнее время
35|15.08.2018 18:09:01|Harry Lime|В 2009 они обсуждали рестракт , но не решились делать , нашли финансирование и прошли оферту. Во какие бывают ответственные эмитенты. Бумага до 40 падала. Не этот выпуск конечно.
36|15.08.2018 18:37:32|Евгений|БАНКИ РФ  САНКЦИИ ПЯТЬ БАНКОВ, ОДНА КОМПАНИЯ ИЗ РФ ВНЕСЕНЫ В АМЕРИКАНСКИЙ САНКЦИОННЫЙ СПИСОК  МИНФИН США  https//t.me/markettwits/14473
37|15.08.2018 18:37:42|Евгений|ВЭБ в списке
39|15.08.2018 18:38:21|Шура SiberianRanger|там просто опечатку в SWIFT BIC исправили D
40|15.08.2018 18:39:14|Deleted Account|Да кстати
42|15.08.2018 18:40:16|Michael|А РСХБ
44|15.08.2018 18:41:23|Deleted Account|Вроде да
45|15.08.2018 18:45:25|chop chop|Сорри за оффтоп. У меня друга закрывают по 282 за картинку, в 2015 году размещенную. Блин, когда читаешь новости о таких вещах трудно верится, но когда касается твоего окружения уже совсем другое ощущение появляется... Big brother is watching you
46|15.08.2018 18:47:07|Deleted Account|Самый главный пассажир
47|15.08.2018 18:53:39|А что ты сделал для котэ!?|Так этотновые санкции или как И почему,е ли этотновые  банк москвы под санкциями, а втб нет
48|15.08.2018 18:56:49|Oleg Lvov|Да там уточнялово реквизитов. И одно ооо из Владивостока новое. Короче, это вместо утреннего твита.
51|15.08.2018 19:27:38|Дмитрий Адамидов|Лонг у них
53|15.08.2018 19:28:15|А что ты сделал для котэ!?|Так и нефть припала
54|15.08.2018 19:29:48|Дмитрий Адамидов|Он хотят поди чтобы и нефть 70 и рубль 70
57|15.08.2018 19:30:51|А что ты сделал для котэ!?|И доха по офз 9,6
58|15.08.2018 19:31:11|Deleted Account|Чур рубль лижет жопу
59|15.08.2018 19:31:41|Дмитрий Адамидов|В общем нумерология
61|15.08.2018 19:52:31|Oleg Lvov|Це правда, це правда. Но потащили негодные прямо в 12 часов, до этого падежа нефти, пока я из мобильного слишком долго ковырял в носу сколько Si взять. А стата по нефти вышла в 1730. Ладно, мы же инвесторы а не дейтрейдеры, я вот в РусалБратск инвестором стал 
62|15.08.2018 20:04:42|А что ты сделал для котэ!?|А я сегодня открыл депозит в баксах в Юникредите на 1 год под 2.45  закончился годовой в сбере под 1.25  и мне вообще все пофиг 
63|15.08.2018 20:05:21|Дмитрий Адамидов|А я ... а я ... а я Геотека ещё куплю завтра 
65|15.08.2018 20:18:28|Harry Lime|Я по РУСАЛ Братску норм отработал 9 апреля взял по 96,5 спекулятивно, по 101,5 сдал ещё в мае. Не для беззаботного сидения бумажка.
67|15.08.2018 20:20:06|Harry Lime|Поменял на Пионер , Пионер поменял на ЛоМастер2.
68|15.08.2018 20:22:18|Harry Lime|Нефть висит на волоске после сделки саудитов с США Цена Brent обновила минимум с апреля, а к ноябрю может упасть до 50 https//ift.tt/2Bcu3QO
69|15.08.2018 20:22:36|Harry Lime|Только этого сейчас не хватает.
70|15.08.2018 20:33:20|Дмитрий Адамидов|ой, да это ПМС обычный оналитегов. вчера у них 150 была цель, сегодня 50
71|15.08.2018 20:33:54|А что ты сделал для котэ!?|А вообще, что это за сайт finanz.ru .  Там постоянно какие то алармистские лозунги типа рашка фсё Укарнский 
72|15.08.2018 20:34:56|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Самая страшная новостная помойка всепропальшиков.
74|15.08.2018 20:36:20|Oleg Lvov|Вот я солидарен с Вашим мнением. Давно этот сайт приметил как demura lightставят негатив устойчиво. Сравнивал с vestifinance.ru , там более взвешенно
75|15.08.2018 20:36:46|Harry Lime|У finanz хороший раздел по еврооблигам. Более ничего.
76|15.08.2018 20:39:44|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|У меня два вопроса. Кто платит за такие ресурсы всепропальшиков и почему нет альтернативы, только наоборот
77|15.08.2018 20:39:47|Oleg Lvov|Там идёт отсылка к Ed Morse, реального монстра нефтеанализа, он дядька умный, хотя не все прогнозы срабатывали у него, но он точно недемура. Интервью с ним пока не открывается.
80|15.08.2018 20:51:44|Александр Воронов|Эт где же такая
81|15.08.2018 20:53:12|А что ты сделал для котэ!?|Там же, где рубль и нефть по 69 
82|15.08.2018 20:57:07|Александр Воронов|Вот тоже такое ощущение, ничего хорошего, вот совсем
83|15.08.2018 21:04:31|🆃🆁🅴🅸🅳🅴🆁 🅼🅾🆃🅾|Извините не верю. А вы верите в такой беспредел
84|15.08.2018 21:07:31|Александр Воронов|Блин, а я то обрадовался
85|15.08.2018 21:13:38|Denis Kozlov Septem|Отлично поменял
86|15.08.2018 21:14:52|Harry Lime|У меня было ощущение , что девелоперов будут гнобить дальше , так собственно и выходит, ну и 12 и 18 есть разница.
93|16.08.2018 09:17:37|Nikolay Pavlov|Все же по О1  это не просто определение купона, который эмитент осуществляет
