|time|user|text
1|06.09.2018 14:09:17|Harry Lime|Не невероятно.
8|06.09.2018 14:19:42|Konstantin Permyakov|В акциях сегодня новатек обошёл по капитализации Газпром
9|06.09.2018 14:21:07|Harry Lime|Безусловно
11|06.09.2018 14:39:07|Иг|Вэб в рублях 9 дает руки чешется
13|06.09.2018 15:09:11|Alex Petroff|Там же лот от 100к, если не ошибаюсь
14|06.09.2018 15:10:33|Шура SiberianRanger|Косарик
15|06.09.2018 15:13:46|Harry Lime|Ну так как она выше номинала намного то сейчас стоит около 1600 юсд  нкд.
16|06.09.2018 15:14:32|А что ты сделал для котэ!?|Как она называется, эта бумага
17|06.09.2018 15:15:02|Harry Lime|Rus28
18|06.09.2018 15:29:21|Harry Lime|РОССИЯ  БОНДЫ доходности по 10тилеткам бондырф
19|06.09.2018 15:29:47|Harry Lime|Жара начинается от уровня около 10. Недалеко осталось.
20|06.09.2018 15:30:01|Alexander Kozhevnikov|копим кэш
21|06.09.2018 15:30:09|Harry Lime|Безусловно
22|06.09.2018 15:30:36|Иг|Как думаете где остановка
23|06.09.2018 15:32:48|Harry Lime|По графику я бы сказал , что пока сейчас , закрыли гэп от декабря 2016.
24|06.09.2018 15:33:32|ААА|Все больше выпусков выползают за 9.
25|06.09.2018 15:35:14|Harry Lime|Предположу два варианта  поход на 9,5 и стабилизация или откат до 8,5 . Но на санкциях в космац.
26|06.09.2018 15:35:26|А что ты сделал для котэ!?|Странно, натcbonds ее нашёл, а на АльфаДирект  нет Она для каково
27|06.09.2018 15:35:42|Harry Lime|Для всех
28|06.09.2018 15:38:26|Иг|На санкциях это будет в виде прокола наверно, как 9.04. Вот там рус 28 и надо ловить, а вот вопрос если все же закончиться просто пуганием
29|06.09.2018 15:43:05|Harry Lime|Турция и Аргентина ходили до 9 . Можем повторить.
30|06.09.2018 15:44:36|Иг|Боюсь у нас свой путь, санкционный, и возможно уйдем ниже
31|06.09.2018 15:49:19|Harry Lime|Ну это всётаки суверенный госдолг, с нашим уровнем ЗВР риски невелики.
33|06.09.2018 15:59:49|А что ты сделал для котэ!?|Выяснилось, что через альфа директ Rus 28 модно толькотс голоса купить
35|06.09.2018 16:02:22|Harry Lime|Я сейчас не помню точно , считал давно ,навскидку 8,5 кажется
36|06.09.2018 16:04:22|Alexander Balezin|http//rusbonds.ru/BondCalc.aspxbond_stateMarketampftid6044ampBondCalcDate06.09.2018ampbondCalcRate0ampbondCalcType0ampPrice_Type0ampPrice_Clear140ampPrice_Full0ampYield_Type0ampYield_10
39|06.09.2018 16:06:08|Harry Lime|Ну поход на 120  это вообще атас , 2008й год.
40|06.09.2018 16:07:27|Иг|12,75 делим на цену входа доходность. Если с плечем в валюте 4 репо то до 10 легко с мин риском
41|06.09.2018 16:12:06|Harry Lime|Другое дело , что после санкций курс доллара вероятно скакнет , а потом скорректирутется, вопрос насколько скакнет и где заляжет. Просто я к тому, что можно не получить кайфа от отсутствия переоценки , если заходить в момент шухера  бакс очевидно будет на хаях.
42|06.09.2018 16:12:36|Alex Petroff|Сбер на месте, РГБИ на месте почти, долларий к другим валютам тоже на месте почти...а врубель полетел кудато...
43|06.09.2018 16:13:38|Harry Lime|Евро выше 80 , жесть
44|06.09.2018 16:13:42|Иг|Да рашу брать надо на старые баксы
46|06.09.2018 16:17:54|Harry Lime|Рост доллара усилился до 10 копеек в минуту.
