|time|user|text
1|25.09.2019 17:14:48|IURII D.|А в Word можно, чтобы откопипастить брокеру
2|25.09.2019 17:15:06|Иван Кропотин|Завтра сама разблокируется ж
3|25.09.2019 17:15:23|Сергей|А если заявка уже висит и средства залочены И переподавать в каком режиме, в z0
4|25.09.2019 17:15:35|Aleksandr|что за особенности  Я впервые такое слышу .Заявка есть в книгу , есть , так удовлетворяйте.Заявка тем более подтверждена блокированием средств
5|25.09.2019 17:15:48|Scorpio76Spb|Прошу прощения, а как снять заявку Опять звонить
6|25.09.2019 17:16:36|Aleksei Tuv|Как разливать будете, если заявок z0 будет больше
7|25.09.2019 17:16:43|Alex Petroff|Так сделайте.
8|25.09.2019 17:17:27|Виталий Яковлев|Церих сказал, что перераспределили моторы на всех. Кто что получил  радуйтесь  Больше  нет.
9|25.09.2019 17:17:40|Котофей|Удивительная у Моторов аллокация, 16,8... Выставил в стакан на продажу. Смысла в таком маленьком объеме нет.
10|25.09.2019 17:17:41|Aleksandr|Вы запутаете инвесторов так .
11|25.09.2019 17:17:41|IURII D.|Уже ктото подал скрипт в ФИНАМ  не надо. 
12|25.09.2019 17:17:52|Sky|В принципе, они даже заранее сказали, что будет аллокация
13|25.09.2019 17:17:55|Scorpio76Spb|Круто, но я заявку подавал голосом, где крестик жать 
14|25.09.2019 17:19:16|Kirill Streblyanskiy|С книгой всегда так было. Заявка в книгу это только предварительное намерение. Подкреплённое блокированием средств. Для установления ставки. Саму заявку в день размещения надо делать
16|25.09.2019 17:19:44|Sky|Само отвалится после 1845. Или звякните брокеру, правда.
17|25.09.2019 17:19:52|Замполит Aleks Kib|Звонил трейдерам брокера, говорят, что средства заблокированные под покупку конкретных облиг по моей голос.заявке будут разблокированы в конце торг.дня если заявка не исполнится
18|25.09.2019 17:20:03|Kirill Streblyanskiy|Объем по нашему мнению достаточный зарезервирован для физ лиц
19|25.09.2019 17:20:13|Scorpio76Spb|
20|25.09.2019 17:20:35|А что ты сделал для котэ!?|Что за бред Вы можете человеческим языком объяснить  сделанные на букбилдинге заявки недействительны
21|25.09.2019 17:20:36|Aleksandr|Вы хотите сказать что завтра заявки из книги не будут автоматически удовлетворены  Институционалы тоже Z0 будут делать
22|25.09.2019 17:20:59|Kirill Streblyanskiy|Да, все будут делать. Как в инструкции указано
23|25.09.2019 17:21:31|Aleksandr|Вы как отсеивать то завтра в книге будете физ.лиц от юр.лиц 
24|25.09.2019 17:21:37|Sky|Обычно брокер делает это за нас. Так что в книгу подал и забыл.
25|25.09.2019 17:21:50|Kirill Streblyanskiy|Спокойствие. Они действительны. И по ним аллокация уже 100. У нас реестр на руках
27|25.09.2019 17:22:21|Alex|Если не корп. тайна, то сориентируйте по зарезервированному объему. Более 200 млн или менее
28|25.09.2019 17:22:57|Kirill Streblyanskiy|Согласен. От брокера зависит. Уточните у своего
29|25.09.2019 17:23:03|Alex Petroff|Голосовалку потом запилим. Цифр могут и не дать.
30|25.09.2019 17:23:14|Aleksandr|да глупость это , что значит зарезервированная тогда  Все завтра и ломанутся в Z0
31|25.09.2019 17:23:27|Kirill Streblyanskiy|Не могу раскрывать объем
32|25.09.2019 17:23:42|Сергей|А поясните подробнее, что делать если планирую взять больше заявленного Для этого случая сказано, что нужно подать только одну завку с объемом поверх старой. Так что старая завка останется действительной в этом случае
33|25.09.2019 17:23:46|Mikhail G|Вообщето никогда так не было. Подавал через брокера заявку в книгу, и в дату размещения в портфель поставляли облигации без какихлибо доп. движений
34|25.09.2019 17:23:49|Alex Petroff|Так и будет
35|25.09.2019 17:24:04|Aleksandr|Чехарда будет завтра.Вот увидите.
36|25.09.2019 17:24:31|Kirill Streblyanskiy|В рамках объема, зарезервированного по книге вам 100, остальное по возможности
37|25.09.2019 17:24:38|Шура SiberianRanger|Моторные технологии 256 сделок 7 крупнейших 25 000 000  6 742 000  3 640 000  1 348 000  1 011 000  1 011 000  1 011 000  от 202к до 337к  8 на сумму 2 100 000  от 101к до 195к  17 на сумму 2 353 000  от 52к до 92к  24 на сумму 1 816 000  от 34к до 50к  32 на сумму 1 498 000  от 17к до 33к  49 на сумму 1 349 000  от 9к до 16к  46 на сумму 683 000  от 1к до 8к  73 на сумму 438 000 
38|25.09.2019 17:25:23|Alex Petroff|размещение_Обуви  кто раньше встал, того и тапки. Причем 100 . Если ещё и институционалы будут в Z0 выставляться, веселье еще то будет...
39|25.09.2019 17:25:33|Aleksandr|так на кой черт завтра заявленное в книгу подтверждать совершенно в другом режиме Z0  У меня например 3 заявки в книгу было.И завтра Z0 планировался
40|25.09.2019 17:25:51|Сергей|Это понятно, а технически как подавать заявку в этом случае
41|25.09.2019 17:26:09|Kirill Streblyanskiy|У нас есть реестр заявок по книге. Сверим. Не переживайте. Механизм отработан
42|25.09.2019 17:29:10|Aleksandr|Коллеги , кто то хоть слышал ранее что твердую заявку в книгу прошедшую по купону нужно потом переподтверждать в день размещения  Или у меня только лыжи не едут 
43|25.09.2019 17:29:52|Alex|Я думаю там ориентировочно 100200 млн резерва. И договоренность с крупняком, что остаток выкупят. А если спроса будет больше, то подрежут.
45|25.09.2019 17:33:41|Harry Lime|БКС так всегда работал
46|25.09.2019 17:35:20|Aleksandr|Я в ВТБ заявку в книгу если подал , то просто сижу и жду когда нальют в день размещения.Никуда я не звоню
47|25.09.2019 17:35:31|Елена Филякина|Главное рассмотреть и осмыслить
48|25.09.2019 17:36:42|ve365|Именно так получил Белорусов. По заявке, поданной в книгу и прошедшей по купону. Не подавал ничего в день размещения.
49|25.09.2019 17:36:49|Harry Lime|У меня получилось чтото около 0,5 депо , чисто для коллекции
50|25.09.2019 17:37:29|Oleg Egorov|Аналогично
51|25.09.2019 17:39:08|Harry Lime|Это работа механизма 25  Церих  16 выпуска
52|25.09.2019 17:40:11|Сергей Нужнов|Просто завтра за вас брокер заявку технически выставит. Книга состоит из двух этапов, первый сбор заявок, второй техническое выставление заявки. Как правило, если брокер принял заявку и зарезервил средства, то он сам ее и поставит. Бывают исключения, раньше в Альфе надо было сначало в книгу записаться, а затем в день размещения еще трейдерам позвонить и поставить заявку
53|25.09.2019 17:41:12|Замполит Aleks Kib|0,41, ММотор чисто заполнить место в табличке портфеля между ЛЛомбард и ННЗРМ
55|25.09.2019 17:50:39|Сергей Ковалев|кошмар, моторы уже 102,70...
57|25.09.2019 17:52:03|Alexey Vishnyakov|Жаль что дали их совсем мало
58|25.09.2019 17:54:28|DIM|Еххх, знал что зайдут красиво не успел
59|25.09.2019 17:54:44|Alex Petroff|В Кузине мало_дали , теперь вот в Моторах. Тенденция. Видимо самим мало.
60|25.09.2019 17:55:00|DIM|То, что планировал или дали в итоге меньше
61|25.09.2019 17:55:21|Harry Lime|Дали 16,75
62|25.09.2019 17:55:24|DIM|Хорошо что успел ктото, я уже дважды в пролете
64|25.09.2019 17:56:07|Roman|Я при подаче заявку в книгу в ВТБ уточнял, нужно ли чтото дополнительно делать в день размещения, трейдер ответил, что нет, облигации должны автоматом поступить на счет
65|25.09.2019 17:56:13|Harry Lime|Я в коллекцию до погашения
66|25.09.2019 17:56:49|DIM|Ну 0,5 норм, я про 16,5  объем от общего портфеля как я тебя понял
67|25.09.2019 17:57:10|Roman|вообще странная тема, что сначала книга, а потом еще и z0
68|25.09.2019 17:58:05|DIM|Так обувь взять можно будет завтра на первичном размещении если не заявлялся ещё в книгу
70|25.09.2019 17:59:38|Kirill Streblyanskiy|Можно. Скрипт выше
71|25.09.2019 18:00:07|Aleksandr|Так . ВТБ говорит что ПЕРЕподтверждать не нужно.
72|25.09.2019 18:00:59|DIM|
73|25.09.2019 18:01:23|Aleksandr|Если только сама Обувь не порежет обьем заявленный от клиентов ВТБ , то все норм должно быть.
74|25.09.2019 18:02:09|Roman|я просто не понимаю в чем смысл не наливать, если запись есть в книге и помимо книги оставили объем для z0
76|25.09.2019 18:04:26|Aleksandr|к примеру неожиданно большой обьем пришедший с утра в Z0
77|25.09.2019 18:05:21|Roman|разве книга не должна быть в приоритете, а z0 по остаточному признаку
78|25.09.2019 18:05:46|Aleksandr|должна , но мир знает много несправедливых примеров
81|25.09.2019 18:06:40|Roman|Вы в итоге планируете завтра в ВТБ чтото дополнительно подавать
82|25.09.2019 18:07:03|Aleksandr|только новый обьем через Z0
83|25.09.2019 18:07:19|Roman|ясно, тоже буду надеяться, что нальют по книге
84|25.09.2019 18:14:40|Aleksandr|тут вот писали что ПСБ не стал блочить деньги под заявку . Как интересно у них будет завтра 
85|25.09.2019 18:15:25|Шура SiberianRanger|Бодренько пробили 103 D
87|25.09.2019 18:22:21|Harry Lime|Моторам нужно было брать тикер RACE как у Феррари
90|25.09.2019 18:31:49|Сергей Ковалев|а интересно, можно ли мсб продавать свой пакет в рынок или они должны сидеть до погашения
91|25.09.2019 18:32:42|Harry Lime|В Тинек попадет , будет вам и 108
92|25.09.2019 18:33:17|Евгений Коломна|Да, у меня по этому поводу мозг в раскоряку теперь. Завтра утром буду звонить и выяснять. По опыту вечерние звонки в ПСБ малопродуктивны.
93|25.09.2019 18:33:38|Harry Lime|У ОР кстати интересно есть ковенанта долг/ЕБИТДА не выше 4х
95|25.09.2019 18:34:20|!|Коллеги, кто в финаме обслуживается. Можно ли сделать заявку через ЛК, если на счету нет денег Они в пути на межбанке. И если до вечера не придут, то что будет Заявку просто не исполнят или прокредитуют до прихода средств
96|25.09.2019 18:35:15|Евгений Коломна|Ага, срезали в той же пропорции, что и всех
97|25.09.2019 18:35:34|Harry Lime|Ну и хорошо , вместе веселей
98|25.09.2019 18:36:46|Ivan V|Нельзя, нигде нельзя
99|25.09.2019 18:38:06|Сергей Ковалев|да
100|25.09.2019 18:38:35|!|Что да
101|25.09.2019 18:39:53|Сергей Ковалев|заявка на обувь z0 если до то деньги нужны завтра, сегодня можно сделать заявку а завтра внести деньги
103|25.09.2019 18:40:24|Aleksandr|сегодня нельзя сделать заявку
104|25.09.2019 18:40:31|!|Да, хочу на обувь
105|25.09.2019 18:40:50|Сергей Ковалев|это финам нам нада седня
106|25.09.2019 18:41:13|Шура SiberianRanger|у них там в Финаме наркомания, когда нужно предзаявку за день подавать
107|25.09.2019 18:41:20|!|А вечером можно сделать
108|25.09.2019 18:41:29|Шура SiberianRanger|го на 108
109|25.09.2019 18:41:31|Harry Lime|Моторы на драйве
111|25.09.2019 18:42:43|!|Что это за эмитент Я пропустил всю истерию на этой неделе
112|25.09.2019 18:43:02|Harry Lime|Моторные технологии из Пензы
114|25.09.2019 18:44:05|!|А какой объем выпуска был, что всем не досталось
115|25.09.2019 18:44:31|Harry Lime|50 из них 25 у МСП . On fire
116|25.09.2019 18:44:46|!|Ну это несерьёзно
117|25.09.2019 18:45:09|DIM|Ехх, кусочек бы моторчик пон оминалу 
118|25.09.2019 18:45:40|Harry Lime|Never Again
119|25.09.2019 18:46:13|Сергей Ковалев|надо было сегодня утром щаявку слать
120|25.09.2019 18:46:33|!|Странно, сейчас большинство банков прокредитуют МСП под 911. Смысл выходить в БО с таким объемом с расходами в 1,5 раза выше.
121|25.09.2019 18:47:22|DIM|А что слать, если там было по книге все разобрано
122|25.09.2019 18:48:26|Сергей Ковалев|скорее всего не было софт заявок, дали всем
123|25.09.2019 18:49:21|Alexey|Они уже в оч хорошем плюсе
124|25.09.2019 18:50:22|DIM|Понятно, значит вдвойне не повезло, но утром в работе был
125|25.09.2019 18:51:05|Alexander|опять открывашка наживётся на материальной выгоде
126|25.09.2019 18:53:29|Михаил|Как это не было, если были. Все писали в Церих. Запрошенные объемы порезали всем. Без софт заявок вряд ли ктото пролез.
127|25.09.2019 18:55:42|Сергей Ковалев|да, в лк финама доступна обувь уже, можно делать заявки
