|time|user|text
1|23.02.2019 01:23:42|Vasily|вот правильно сказано
2|23.02.2019 07:59:13|Andrey Hohrin|спраздникоммужики Заряжаясь выходным настроением. Живое, ироничное, да просто классное интервью с Дмитрием Гелемурзиным, исполнительным директором крупного сибирского холдинга Goldman Group. К вопросу о том, что GG а это, ели не ошибаемся, кроме прочего, ключевой клиент Московской биржи  уже и давно не только Роман Гольдман. эмитенты goldmangruop агроэлита мясничий https//www.youtube.com/watchvTAKrIE4WGsc
3|23.02.2019 10:25:22|Pavel Bilenko|Несут... уже можно организатора привлечь в случае чего 
4|23.02.2019 10:44:07|Denis Kozlov Septem|Вот тут разбирали https//t.me/russianjunkbonds/82
5|23.02.2019 12:59:03|Denis Kozlov Septem|Я никому ничего не продаю. Я лишь даю возможность заработать. Кому интересно  покупает, кому не интересно  проходит мимо. Бывает, что у когото подгорает  тогда он пишет разгромный анализ, придумывая несуществующие факты
6|23.02.2019 13:44:07|Тим Тим|Баффет за сутки 4ярда  потерял, неожиданный обвал одного из активов. Даже у гениев бывают просадки
7|23.02.2019 13:45:33|Dmitry Manzor|потому что его в нашем чате нет
8|23.02.2019 13:46:14|Тим Тим|Звал я его, звал, но понты дороже денег
9|23.02.2019 13:46:21|Dmitry Manzor|
11|23.02.2019 18:09:45|А что ты сделал для котэ!?|Начало 14 века Первое русское ВДО. Видимо  45 доходность http//gramoty.ru/birchbark/document/show/novgorod/45/ Начало 11 века Первый рестракт  http//gramoty.ru/birchbark/document/show/novgorod/246/
12|23.02.2019 19:19:48|Surg|Д.д. а что значит 14 купоны  ставка 18 годовых, 58 ставку определяет эмитент
14|23.02.2019 19:32:12|Dmitry Manzor|Купон переменный
15|23.02.2019 19:39:20|aleksey|вместе с купоном номер 4 будет оферта и объявление нового купона кто не согласен  выходит
17|23.02.2019 20:26:26|Дмитрий Адамидов|Так мущщины и дамы я через час начну уборку. Давайте поспамим часок и хорош
24|24.02.2019 15:43:30|Дмитрий Адамидов|Флешмоб сухофрукты
26|24.02.2019 15:46:46|Victor|плоды лотоса дрянь редкостная
27|24.02.2019 15:47:58|А что ты сделал для котэ!?|Двусмысленно звучит
28|24.02.2019 15:51:08|Victor|ок, скажем так, мне и никому в моей семье не понравились. все надкусили по одной штучке и остальное отправилось в ведро мусорное. видимо на любителя.
30|24.02.2019 15:55:03|First Last|Будут ли облиги и насколько они будут хороши, пока не ясно. Но объем продаж уже подрос
31|24.02.2019 15:56:23|Alex|После того как будут зарегистрированы условия выпуска, пока есть только программа, не будем торопить события
32|24.02.2019 16:10:12|Harry Lime|Уже зарегистрированы, неделя от силы
33|24.02.2019 16:29:45|Artem|подскажите по обзору лизинга, Диапазон отношения доходность/дюрация,  для чего показатель, что он значит
34|24.02.2019 16:40:22|Дмитрий Адамидов|это к nkdar
35|24.02.2019 19:30:42|nkdar|Дюрация в значительной степени характеризует риски долговой бумаги по крайней мере в части риска изменения процентных ставок, но не только. Поэтому по крайней мере в ожидании роста ставок и инфляции и при прочих равных я как инвестор стремлюсь выбрать бумагу с наибольшей доходностью для одинаковых дюраций и наоборот выбрать бумагу с наименьшей дюрацией среди бумаг с одинаковой доходностью. Хотя в периоды падающих ставок я бы наверно делал наоборот.
37|24.02.2019 22:30:57|Sergey Sidorov|Сегодня прям день тишины тута. Непревычно, однако... 
38|24.02.2019 22:43:46|Alex Petroff|А чего пылитьто Народ силы кэш копит. На носу 34 размещения...В стаканах веселье скоро начнется.
39|24.02.2019 22:54:05|Deleted Account|Да уж 27 погашение 208 офз Как раз вовремя
40|24.02.2019 23:34:42|Alexey Vishnyakov|А в стаканах с чего веселиться Будут выходить, чтоб зайти на размещении На носу размещение трейдберри и 4 ломбарда. Но ломбард только что был третий, и я его взял  в 4 не пойду, так как будет слишком много. Значит на ближайшую перспективу только трейдберри. Надеюсь Денис на следующей неделе даст больше информации.
41|24.02.2019 23:36:17|Harry Lime|Конечно , ожидаю литьё по всем фронтам. Основная интрига  купон Ломастера 4.
42|24.02.2019 23:54:12|А что ты сделал для котэ!?|Так на вдо это как повлияет Все перейдут в 26216
44|25.02.2019 00:01:17|Sergey Sidorov|Мне кажется, что ломабард уже почти твердо на рельсы встал траектории цены. Купон должен быть 16, фактически они не 100, а 40млн размещают ко5 погашен 21/02, ко6 гасят 6/03, оба на 30млн. Лично я бы скорее exposure по ломастеру увеличил на 3 месяца, чем лезть в трейдбери или резку металла, а там видно будет куда переложить избыток с ломастера. Если проводить параллель с рынком crude oil, то ломачтер у нас стал практически Brent 
45|25.02.2019 00:07:23|Harry Lime|Я тоже думаю 16
46|25.02.2019 00:08:04|Denis Kozlov Septem|Терпение. Сущфакт грядёт утром
