|time|user|text
1|06.01.2019 21:36:19|Антон|А выездные встречи планируются На морских берегах Европы. Конкретнее  в Испании 
2|06.01.2019 21:37:22|Zuev Aleksandr|Угощаешь
3|06.01.2019 21:38:02|Антон|Будет сбор  организую угощения заморские
4|06.01.2019 21:40:55|Zuev Aleksandr|Звучит интересно, как грузовики со светофорами отгасятся, так и мы к тебе
5|06.01.2019 21:47:01|Nikolay Pavlov|Интересно. В ленинке должны быть экземпляры, можно будет полистать. Она до 9 января закрыта, а потом я доберусь.
6|06.01.2019 21:47:16|Дмитрий Адамидов|
7|06.01.2019 21:48:49|Zuev Aleksandr|Кто пробовал вкусы мира Стоят они своих денег
10|06.01.2019 21:51:44|Svyatoslav Lebedev|Попробовал каштаны  вполне стоят своих 100 рублей.
13|06.01.2019 21:55:23|Zuev Aleksandr|Спасибо, надо цифры смотреть
15|06.01.2019 22:13:12|Harry Lime|Производитель кто указан На некоторых сайтах  Китай, предполагаю что часть продукции заказывают там.
17|06.01.2019 22:15:20|Zuev Aleksandr|В каких там есть надежда
18|06.01.2019 22:15:35|Harry Lime|Могу предложить Саратов , Ростов думаю может полкючиться.
19|06.01.2019 22:16:34|Антон|Не, пасиб. Я в РФ не планирую в ближайшие годы
23|06.01.2019 22:19:52|Zuev Aleksandr|Аренда мощности
24|06.01.2019 22:19:59|Harry Lime|Вообщем Трейдберри владелец товарного знака. А производится это все по заказу где угодно.
25|06.01.2019 22:20:12|Svyatoslav Lebedev|Да.
27|06.01.2019 22:21:23|Сергей|Самый вкусный эмитент
28|06.01.2019 22:22:33|Harry Lime|О том как связаны ИП Шевченко , ТД Эм Джи Эл и Снэк Тайм нам ещё предстоит выяснить.
29|06.01.2019 22:22:58|Zuev Aleksandr|На что они занимают
30|06.01.2019 22:23:07|Svyatoslav Lebedev|Облиготективы
32|06.01.2019 22:23:47|Harry Lime|Вышли на тропу войны.
35|06.01.2019 22:26:23|Svyatoslav Lebedev|Да. Но оборотка в любом случае нужна.
37|06.01.2019 22:28:19|Harry Lime|Снэк тайм и Трейдберри  один адрес , обратите внимание
40|06.01.2019 22:30:00|Svyatoslav Lebedev|Культура производства  ключ.
42|06.01.2019 22:30:34|Zuev Aleksandr|Надо шпиона в Китай отправлять
43|06.01.2019 22:31:03|Harry Lime|Считаю да
44|06.01.2019 22:31:08|Zuev Aleksandr|Надо разбивку по производству, где и сколько
46|06.01.2019 22:31:59|Harry Lime|У нас есть коллега из чата в Ростове.
47|06.01.2019 22:33:12|Zuev Aleksandr|
48|06.01.2019 22:33:26|Svyatoslav Lebedev|Согласен.
51|06.01.2019 22:34:05|Harry Lime|Я говорю покитайски немного.
52|06.01.2019 22:34:42|Zuev Aleksandr|Решено значит
54|06.01.2019 22:35:15|Svyatoslav Lebedev|Ого
56|06.01.2019 22:37:34|Zuev Aleksandr|С таким  в Китае может и не так выгодно производить
57|06.01.2019 22:43:37|Harry Lime|СЛАБЕЕ РУБЛЯ ТОЛЬКО АРГЕНТИНА И ТУРЦИЯ . Валюты развивающихся стран понесли серьёзные потери в завершающемся году. Катастрофичным год оказался для аргентинского песо, турецкой лиры. По отношению к рублю доллар вырос более чем на 20. Укрепиться по отношению к доллару смогли украинская гривна и таиландский бат. Мексиканский песо завершает год в нулях.
58|06.01.2019 22:44:13|Harry Lime|Юань же девальвировался к доллару . Процентов на 5 с копейками. И конца и края этому не видно.
59|06.01.2019 23:02:08|Harry Lime|Так Трейдберри думаю тоже не колбасят в праздники
63|06.01.2019 23:12:44|Deleted Account|А потом мы свалим с вашими денежками и досвиданья Хрен чо отсудите и получите Как в дурацких деньгах бернштама
64|06.01.2019 23:13:32|Harry Lime|Два купона , но наши.
65|06.01.2019 23:16:06|Zuev Aleksandr|Второй купон вторым выпуском заплатить
66|06.01.2019 23:17:19|Harry Lime|Да я шучу. Мы же ещё дьюдил от Септема не видели.
68|06.01.2019 23:18:42|Deleted Account|Хрень все их презентации и прочее в основном просто нае б алово наивных инвесторов В подобные помойки вкладывать надо как рекомендуют наши друзья американцы В штук 30 и в каждую по 1 проц счета В общей сложности до 30  И тогда можно спать более спокойночем сейчас с нашими полутора десятками подобных гумажек
69|06.01.2019 23:19:22|Harry Lime|На Вас одна надежда, если пустят на экскурсию.
71|06.01.2019 23:23:58|Deleted Account|Потому что предупрежден потому и не беру их много Хотя знаю кто на всю катушку тарится Даже с тем что есть купоны почти ежедневно тикают Вот это и соблазняет
72|06.01.2019 23:24:50|Harry Lime|Быть или не быть , вот в чем вопрос...
73|06.01.2019 23:24:53|Svyatoslav Lebedev|Фондовый рынок  это всегда борьба алчности и страха. Было, есть и будет. Вопрос рискменеджмента и рискаппетита.
74|06.01.2019 23:25:30|Harry Lime|Есть ещё форекс и бинарные опционы
75|06.01.2019 23:25:45|Svyatoslav Lebedev|Чур меня, чур, господи.
77|07.01.2019 00:01:31|Pavel Bilenko|Видали у соседей тема 
78|07.01.2019 00:01:31|Pavel Bilenko|Многие не советуют вкладывать деньги в дивидендные акуюции и облигации, не могли бы напомнить почему Искал информацию в интернете и не нашёл ничего критичного ни в одном, ни в другом
79|07.01.2019 00:08:49|Svyatoslav Lebedev| А во что надо вкладывать
