|time|user|text
1|04.02.2019 01:37:40|J T|вот логически это понимаю
7|04.02.2019 01:40:17|Alex|Вот
9|04.02.2019 01:40:33|J T|но ведь НКД по факту не эмитент начисляет
12|04.02.2019 01:42:54|Alex|Но и Я держатель и Петя держатель...одних и тех же бондов получается... значит ктото должен платить
15|04.02.2019 01:55:16|J T|логично
18|04.02.2019 02:02:58|Alex|Если я не ошибаюсь, а я очень даже могу... то биржа видит передачу моих бондов сначала тебе, а потом Пете... поэтому и начисляют на Петю только. То что ты у меня в долг взял это договор между нами только...хотя может это на бирже гдето и отражается завтра спрошу точно
19|04.02.2019 02:08:55|J T|спасибо
21|04.02.2019 05:15:07|Артем|Это делает не биржа, а брокер, зашортить вы сможете только те облиги, которые есть у брокера, поэтому как у эмитента и НРД был один держатель в виде брокера, так и остается . А брокер со своими клиентами уже сам разбирается. Почитайте определение РЕПО
23|04.02.2019 06:30:23|Dmitry Manzor|ООО Бифри зарегистрировало первый выпуск коммерческих облигаций серии КОП01  50 млн руб. объем размещения  2 года срок обращения, без оферты  20 годовых ставка
25|04.02.2019 06:54:13|Vadim Asanbaev|новостикомпании В пятницу в первый день февраля после публикации бухгалтерской отчётности и годового отчета за 2018 год зафиксирован локальный дневной максимум объема торгов на основном рынке по второму выпуску биржевых облигаций ПРЛиз1Р2  11,2 млн.руб. Более половины выпуска 83,8 млн руб из 150 млн руб находится в обращении. Благодарим инвесторов за доверие
26|04.02.2019 08:05:16|Артем|Всем доброго дня Как и обещали, сообщаем о старте сбора заявок на участие в первичном размещении облигаций компании Нафтатранс плюс. Для этого прошу воспользоваться формой http//primary.uscapital.ru/ Дату торгов и тикет сообщим, опубликуем и разошлем, как только утвердим, однако сразу скажу ориентир 68 февраля. Прошу обратить внимание, что через телеграмм по электронке или какимлибо ещё способом мы заявки НЕ ПРИНИМАЕМ. Надо всетаки зайти по ссылке и заполнить поля. Там же, кстати, опубликована инструкция на день торгов и ссылки на все материалы.
27|04.02.2019 08:18:33|Евгений Коломна|Попугай меня уже подписал на это дело
28|04.02.2019 08:19:33|Dmitry Manzor|
29|04.02.2019 08:29:09|Евгений Коломна|Берем в Септеме Бифри оптом ,там уже будем распиливать между клиентами
30|04.02.2019 08:29:37|Harry Lime|Это сладкое слово распил
31|04.02.2019 08:32:34|Александр Нечаев|Есть минимум у заявки
32|04.02.2019 08:33:02|Артем|нет
33|04.02.2019 08:33:57|Евгений Коломна|Интересно, Нафтутранс задерут на пару  процентов после размещения традиционно для детищ Юнисервиса
34|04.02.2019 08:34:02|Dmitry Kravchenko|Какая периодичность выплаты купона 
35|04.02.2019 08:36:11|Harry Lime| UTAR Cтоимость чистых активов Utair на конец 2017 г. и первого полугодия 2018 г. имела отрицательные значения. Недостаточность финансов представляет серьезную угрозу безопасности полетов, высокие риски внезапной остановки деятельности и, как следствие, массового нарушения прав пассажиров, особенно в преддверии пика новогодних перевозок.  гендиректор Победа, Андрей Калмыков
36|04.02.2019 08:36:22|Harry Lime|Ужасы нашего городка...
37|04.02.2019 08:37:00|J T|Что такое репо я знаю, я не знал, кто технически нкд начислял, изза этого была путаница. За разъяснение спасибо.
39|04.02.2019 08:37:05|Артем|30 дней. Все параметры вы можете найти по ссылке.
40|04.02.2019 08:37:13|J T|Что такое репо я знаю, я не знал, кто технически нкд начислял, изза этого была путаница. За разъяснение спасибо.
43|04.02.2019 09:11:17|Dmitry Manzor|ну вот как раз и увеличат
44|04.02.2019 09:11:18|Артем|Прошу прощения, это млн рублей. Ошибка в тексте по единицам измерения
45|04.02.2019 09:19:38|Dmitry Kravchenko|Надо поправить. В аналитическом покрытии кстати указано корректно, но с телефона малочитабельно.
46|04.02.2019 09:21:08|Артем|Спасибо, уже исправили и перезалили файл.
47|04.02.2019 09:38:14|Андрей|Как думаете, сколько времени монстры оставили независимым компаниям до полного ухода с рынка В моем регионе сеть АЗС  мелкопт трансп еле выживают. Маржи им оставили мало, да и проверки постоянные. Выживают только схематозники со смешными ценами, да Башнефть
48|04.02.2019 09:39:45|А что ты сделал для котэ!?|Чем то напоминает ВДО https//www.bloomberg.com/news/articles/20190102/the20ayearstockpickerwhowisheshisedgewoulddisappear Think of me as an expert mechanic, walking around a secondhand car lot in which there are no warranties, and all of them are discounted for the risk of being lemons, Webb explained in a recent speech at The University of Hong Kong. By avoiding most of the lemons most of the time and getting a substantial discount on good companies, I have been able to outperform
49|04.02.2019 09:42:18|Андрей|Перед продажей Башнефти они на своих АЗС устроили беспредел  розница по ценам производства, задрали объемы продаж, месяц вакханалии, народ бочками скупал, а независимые просто рыдали
51|04.02.2019 10:12:17|Артем|Рынок действительно сложный. Поэтому выживают компании, которые занимаются не только куплейпродажей, но и оказывают услуги по хранению и транспортировке. ТК Нафтатранс плюс, совместно с партнёрами активно развивает услуги по транспортировке и хранению, сотрудничая с теми же самыми монстрами, о которых вы говорите.
52|04.02.2019 10:20:36|Сергей Ковалев|а какой обьем минимальный для покупки
53|04.02.2019 10:21:03|Артем|Нет ограничений.
54|04.02.2019 10:31:54|Savel|OrsonWelles , как думаете, на два процента стоит брать высокорисковую бумагу с нулевой ликвидностью Или это уже слишком angry даже для этого чата
55|04.02.2019 10:35:17|Ilya|Эксперт по финансам, как патриот и хорошо образованный член общества, не мог молчать, донёс истину до незрячих видимо уставный капитал Победы из собственного кармана оплатил, а не пролётными аэрофлота. Рынок давным давно плющат именно пролетные аэрофлота  это аэрофлот не смог бы держать низкие цены без такого финансирования. А уж что бы конкурировать с Аэрофлотом остальным пришлось падать в цене.
56|04.02.2019 10:36:23|Harry Lime|Я не рассматриваю КО. Сорри . Если биржевая  однозначно нет.
58|04.02.2019 10:41:52|Максим Кочнев|OrsonWelles что по Нафтатранс у думаете Чем процента на 34 охота появилась. Не лизинг ведь
60|04.02.2019 10:42:49|Harry Lime|Я подожду 15
61|04.02.2019 10:43:08|Максим Кочнев|Если забыть про 15, зашли бы
62|04.02.2019 10:43:42|Harry Lime|По 15 конечно
63|04.02.2019 10:45:04|Denis Kozlov Septem|bondyboss , когда будет готов скрипт по Бифри Надо согласовать процедуру сделки.
64|04.02.2019 10:45:55|Максим Кочнев|, ок
65|04.02.2019 10:46:41|Pavel Bilenko|Сегодня дату раскроем и скрипт будем рассылать
66|04.02.2019 10:47:05|Denis Kozlov Septem|Хорошо, ждем.
67|04.02.2019 10:52:36|Максим Кочнев|Вобщем решил на 1 в прлизинг 2 заходить и на 2 в Нафтатранс. Независимые НК, конечно, опасно, но 2 можно пренебречь
68|04.02.2019 10:58:52|Vadim Asanbaev| Риск есть, ущерба не будет. ПРЛизинг
69|04.02.2019 11:18:18|Артем|Как вовремя коллеги анонс с упоминанием нас и нашего эмитента опубликовали https//t.me/russianjunkbonds/246 . Только ошиблись немного. Мы организаторы выпуска. Вот вам крест, точнее скрин А вот андеррайтер, действительно, Банк Акцепт. Сегодня мы опубликуем данное решение в Интерфаксе. Это так для юридической грамотности формулировок.
71|04.02.2019 11:47:52|Zuev Aleksandr|Плохая примета
72|04.02.2019 11:51:11|Артем|Мы не суеверные
73|04.02.2019 12:30:22|Сергей Ш|Яндекс почта письма от uscapital.ru в спам кидает. Это если кто вдруг потерял письмо.
75|04.02.2019 12:46:05|Антон|Артем, а почему в презентации Нафтотранса и на сайте https//boomin.ru/birzhevyekompanii/naftatransplyus/tab/finance/ разные данные за 2017 год  К примеру, в презентации указано, что собственный капитал 401 миллиона, а по ссылке на сайт  70 лямов.
77|04.02.2019 12:46:53|Сергей Ковалев|а оферты вообще не будет что ли в нафтотрансе
78|04.02.2019 12:47:10|Максим Кочнев|через 2 года
79|04.02.2019 12:47:24|Сергей Ковалев|а, все увидел
81|04.02.2019 12:49:51|Dmitry Kravchenko|Артем, с такими показателями в чем проблема взять кредит в банке под 10 Только не пишите про залоги.
85|04.02.2019 13:02:48|Антон|Далее, фраза из презентации Для снижения влияния высокого финансового долга эмитент осуществляет рефинансирование долга с целью снижения процентных ставок и улучшения условий погашения займов. На конец 3 квартала 2018 г. средневзвешенная ставка по займам составляла 9.  Средневзвес по ставке в 9, а бонды по 13,5  Поясните, пожалуйста.
87|04.02.2019 13:12:42|Harry Lime|Я сейчас увидел баннер  покупайте облигации ГТЛК с доходностью 9,35. Такие дела .
88|04.02.2019 13:16:24|Дмитрий Адамидов|у поручика Ржевского заканчиваются деньги
90|04.02.2019 13:27:28|Harry Lime|Особенно режет глаз, когда такие баннеры размещает розница Региона. Если они же и ПВО там многих в будущем ждут приятные открытия.
91|04.02.2019 13:31:06|Дмитрий Адамидов|подобное к подобному  ГТЛК будет как Роснефть, к которой близок Регион. весь в долгах но умереть не может
92|04.02.2019 13:32:00|Harry Lime|Что мертво , умереть не может . Все же смотрят Игру престолов
93|04.02.2019 13:32:24|Дмитрий Адамидов|
94|04.02.2019 13:33:19|Aleksandr|я не смотрю
95|04.02.2019 13:33:40|Zuev Aleksandr|Аналогично
96|04.02.2019 13:35:53|Александр Нечаев|А между тем там есть дома, облигации которых можно было бы купить 
97|04.02.2019 13:37:05|Harry Lime|Не любите мертвецов , драконов и инцест Не смею переубеждать.
98|04.02.2019 13:38:38|Denis|Тоже както не довелось
99|04.02.2019 13:40:28|Dmitry Manzor|
100|04.02.2019 13:54:35|Alexey Vishnyakov|А я книжки читал давным давно. Несколько штук  закончил на той, где Тирион убивает своего папашу. Впрочем действительно интересных было первые 3 штуки, навернр
101|04.02.2019 13:55:42|Aleksandr|ну понеслось
103|04.02.2019 13:57:37|Alexey Vishnyakov|Вряд ли  война, упадок экономики... Зима, опять же, близко. Старков извели, Линистеры чувствуют себя тоже, не сказать, чтоб хорошо. А остальных я уже и не помню... Вообщем это вдо из серии высокодефолтных.
104|04.02.2019 14:04:01|Александр|В Септем ГТЛК считают идеей.
105|04.02.2019 14:04:24|Harry Lime|Главное не идеей фикс...
106|04.02.2019 14:06:45|Дмитрий Адамидов|идея в том, что государство поможет если чего вернуть долги. но я бы например не был так в этом уверен. Ютейр и Сургут  свежий пример. белого рыцаря надо еще уговаривать
108|04.02.2019 14:08:17|Harry Lime|Просто вход может оказаться рубль , а выход два. Не завтра , не послезавтра , году в 24м.
109|04.02.2019 14:08:53|Дмитрий Адамидов|да может и раньше. Ихъ Сиятельство помнится полгода назад усмотрели там схематозище
111|04.02.2019 14:09:34|Harry Lime|Главное не турбонаддув
112|04.02.2019 14:10:04|Дмитрий Адамидов|может это конечно было временно и сейчас все хорошо, но он как то даже в коллекцию не очень
113|04.02.2019 14:10:05|Александр|Вот и интересно. У них в ИИС облигаций 912, право выбора только из них. Да и облигации так себе. Смысл был это затевать
114|04.02.2019 14:11:37|Harry Lime|Возьмём ГТЛК и Роял , взвесим и сделаем выводы. У каждого свои , верны оба ответа.
115|04.02.2019 14:15:27|Vadim Asanbaev|Уважаемые Гуру ВДО, подскажите пожта есть ли понятие статичной ликвидности по стакану, по ежедневному объему выставленных заявок на покупку и продажу, также данные по средневзвешенной по объему цене бид и аск соответственно чтобы понять насколько она глубоко отходит от рыночной Есть понятие ликвидности которое недавно обсуждали в соседнем канале, она понятно исходит из объема совершенных сделок, но для малых выпусков это же не актуально, сделок проходит относительно мало Вы записываете такие бумаги в неликвид, а вот в стакане желающие могут быть и это означает что в случае необходимости инвестор может на требуемом временном отрезке проанализировать какой объем без проблем он сможем продать и принять данный факт к сведению. Какой подход в этом вопросе может быть
116|04.02.2019 14:17:33|Aleksandr|Ничесе вопросик  Это уровень наркомобла , не ниже .Гуры не помогут 
117|04.02.2019 14:17:57|Vadim Asanbaev|
118|04.02.2019 14:18:09|Harry Lime|Да среднедневной оборот за месяцквартал по бумаге беру, не ищу сложных путей.
119|04.02.2019 14:18:18|Vadim Asanbaev|к ним вопрос
120|04.02.2019 14:18:27|Дмитрий Адамидов|да, кстати, надо потропить художника  я же заказал погоны и шеврон наркомвобла
121|04.02.2019 14:19:22|Aleksandr|Что там  Силуэт Берии с воблой в руке 
122|04.02.2019 14:21:23|Дмитрий Адамидов|на погонах силуэт Берии  будет не видно что это Берия. и зачем нам Берия
124|04.02.2019 14:23:13|Максим Кочнев|Опрос пока показывает что желающих не так много. Вот интересно мне если бы Септем размещал при всех прочих равных, какова бы картина была
125|04.02.2019 14:23:29|Aleksandr|Ну да, вижу например так .Большая вобла по центру на золотом фоне .
127|04.02.2019 14:24:49|Nikolay Pavlov|У меня довольнотаки странный вопрос. А почему геотек не стОит хотя бы 98  Он опасен Или там доходность не такая, чтобы он был выше 96
128|04.02.2019 14:25:45|Дмитрий Адамидов|мне тоже не понятно, но я добираю я думаю просто физики тула не лезут а фондам лимитов нет
129|04.02.2019 14:26:16|Максим Кочнев|А какая доха сейчас
130|04.02.2019 14:26:43|Aleksandr|Тикер срочно
133|04.02.2019 14:27:44|Nikolay Pavlov|А я в какойто момент покупал его по 75 что ли. Уже не помню. Но потом продал. А потом снова купил по 91. А сейчас все смотрю как он на 96 стоит и не очень понимаю, почему он там.
135|04.02.2019 14:28:18|Aleksandr|Вот это доходность
137|04.02.2019 14:28:32|Дмитрий Адамидов|доха нормальная при 96,5 грязными IRR 16,2
139|04.02.2019 14:30:43|Nikolay Pavlov|Блин, 16 это круто вроде
140|04.02.2019 14:31:53|Дмитрий Адамидов|ну я держу пока.
141|04.02.2019 14:32:12|Максим Кочнев|Купил на 0.2
143|04.02.2019 14:34:02|Nikolay Pavlov|А разве какойто риск в геотеке остался его там кому то продали, открытию что ли. Или наоборот открытие его скинуло на какуюто госконтору. А он такой один на всю страну, вроде.
144|04.02.2019 14:34:17|Aleksandr|http//www.rusbonds.ru/ank_obl.asptool94570
146|04.02.2019 14:34:49|Nikolay Pavlov|Было дело
148|04.02.2019 14:35:51|Дмитрий Адамидов|все виидмо боятся, что он не выплатит в октябре финальные 50
150|04.02.2019 14:36:07|Nikolay Pavlov|Это первая контора, которой посоветовали на ОСВО вынести вопрос об отказе от оферты третьего лица. Третье лицо была кипрская материнская компания. Но в суд тогда никто не пошел, к сожалению. Уникальная история была и больше такого не было пока.
151|04.02.2019 14:36:11|Harry Lime|Вы весь банкет уже пропустили , под,едать остатки не вижу смысла.
152|04.02.2019 14:36:27|Дмитрий Адамидов|да там тарилось под 37 годовых запросто
153|04.02.2019 14:36:28|Aleksandr|Вот так всегда 
154|04.02.2019 14:37:06|Harry Lime|Я брал по 4750 и по 7172.
155|04.02.2019 14:37:36|Aleksandr|У меня итак уведомления чата пикают и днем и ночью.Боюсь какой банкет снова пропустить.Вы что решили из меня неврастеника сделать  
156|04.02.2019 14:37:55|Nikolay Pavlov|Даааа. Были времена. А ТГК2 по 50 вообще чудно. Хотелось бы побольше таких историй 
158|04.02.2019 14:38:47|Harry Lime|Следующий банкет , если Финавиа чтото хорошее надумает , ОСВО не пройдет и тд.
160|04.02.2019 14:39:26|Дмитрий Адамидов|когда геотек по 47 был, даже канала не было
161|04.02.2019 14:39:36|Harry Lime|В конце истории , когда прошла новость про Открытие
162|04.02.2019 14:39:39|Nikolay Pavlov|А не легче Ютэйр расхреначить Смолеты в лизинге. Взять и создать новое чтото ВТБ и СБеру
163|04.02.2019 14:39:58|Дмитрий Адамидов|в принципе легче  потому я например и не лезу
165|04.02.2019 14:40:04|Nikolay Pavlov|Я бы все разрушил на месте ВТБ и Сбера
166|04.02.2019 14:40:08|Дмитрий Адамидов|разве что второй выпуск на сдачу купить
167|04.02.2019 14:40:31|Nikolay Pavlov|А я жду дефолта и снижения до уровня второго выпуска
168|04.02.2019 14:40:33|Harry Lime|Это было 12 декабря 2017 года я с горем ликвидировал позицию по ДД и тут новость про Геотек , ну и тыдыщь.
170|04.02.2019 14:41:21|Дмитрий Адамидов|ну рушить тоже нет большого смысла. заморозить  вернее. у них же там тоже кредиты. Ютейр с купоном в 0,01 хотя бы треть вернет тела долга за 5 лет пока у него флот не развалится
173|04.02.2019 14:42:33|Артем|Вопросы увидел, пояснения дам завтра. Не успеваю, сегодня в перелетах.
174|04.02.2019 14:44:25|Harry Lime|Это никогда не поздно , я узнал ,там аморт в 23 году. Если оно выживет можно взять на сдачу в любой момент .
175|04.02.2019 14:45:49|Дмитрий Адамидов|ну вот именно  лучше до лета подождать, как там все утрясется с кредиторами
176|04.02.2019 14:46:01|Dmitry Manzor|Понедельник  день тяжелый. А здесь все. Никита Стас..
178|04.02.2019 14:46:49|Nikolay Pavlov|А вот такая авиакомпания, у которой в лизинге самолеты,  она по сути не как SPV Вот что с нее взять Что у нее есть Или там разрешения всякие долго получать для новой аиакомпании Интересно просто, какая в ней самой ценность. Хотя там и в собственности могут быть самолеты. Пилоты всякие, стюардессы, налаженная работа.
179|04.02.2019 14:47:10|Дмитрий Адамидов|вот тут внизу страницы  http//angrybonds.ru/Эмитенты/
180|04.02.2019 14:47:40|Harry Lime|Стюардессы в собственности , у каждого свой фетиш как я погляжу
181|04.02.2019 14:47:46|Дмитрий Адамидов|ценность  маршрутная сеть и персонал. Но это не стоит 80 млрд
184|04.02.2019 14:49:05|Dmitry Manzor|Спасибо, изучил. Возьму облиги по 1р номиналом в 1000 и подожду двухтысячи энного года
185|04.02.2019 14:49:44|Nikolay Pavlov|Кстати, странно, что с О1 никто не судится в судах общей юрисдикции. Ни одного спора вообще. А ведь физики держали эти бумажки.
187|04.02.2019 14:50:34|Дмитрий Адамидов|много не набирайте там накопленный купон 180 руб прицепом 
188|04.02.2019 14:51:57|Dmitry Manzor|
189|04.02.2019 15:01:32|Savel|Я бы тоже. Ужасные банки. А архитектура отделений сбера  отдельный ад. Разрушить и создать новое.
190|04.02.2019 15:02:42|Ivan Shirokov|они работают над этим
191|04.02.2019 15:08:34|Savel|Не в тему  Дмитрий столь часто поминает дивидендные истории в канале, что, похоже, пришла пора чат про акции создавать
192|04.02.2019 15:09:01|Harry Lime|Да там купон на горизонте , а горизонт  это линия , которая удаляется при приближении.
193|04.02.2019 15:09:22|Alex|может путаница с О1, надо смотреть О1 групп финанс, а не пропертиз финанс
194|04.02.2019 15:09:58|Дмитрий Адамидов|ну а что делать ВДО кончаются помаленьку
196|04.02.2019 15:11:06|Savel|А нафтотранс Абифри А опилки А... а.. а... ну да, немного... 
197|04.02.2019 15:11:31|Harry Lime|Мне кажется в ВДО все только начинается , ещё не было ни одного дефолта , взаимных обвинений , пока час славы и единения
198|04.02.2019 15:11:52|YK911|Дмитрий, админ, не вы давали коммент по радио по жалобе победы на ютейр 
199|04.02.2019 15:11:53|Savel|Я не нашёл ни одного такого же хорошего.
200|04.02.2019 15:12:12|Дмитрий Адамидов|ну это попозже. просто логика ведения канала она несколько иная это как бы недоСМИ, но все же принципы СМИ должны соблюдаться
202|04.02.2019 15:14:12|Aleksandr|Я сразу начну проклятья слать 
203|04.02.2019 15:15:07|Harry Lime|There will be blood...
204|04.02.2019 15:16:30|Aleksandr|https//ksonline.ru/338085/altajskayasetgrilnitsavyjdetvnovosibirsk/
206|04.02.2019 15:17:23|Дмитрий Адамидов|Битва при шаурме
207|04.02.2019 15:19:06|Nikolay Pavlov|Я финанс как раз смотрел. Нет дел.
