|time|user|text
28|03.09.2019 16:37:48|Alex|Да, в покрытии пишут что доставка с завода изготовителя ЖД транспортом.
32|03.09.2019 17:15:31|S.P.|Шикарная новость. Я поучаствую. Люблю бонды Тинькова
34|03.09.2019 17:25:32|Потапыч|20 пипсов это сколько в процентах
35|03.09.2019 17:31:04|Alexey|Ну суборд их купоном примерно столько и дает вроде
36|03.09.2019 18:01:33|DIM|О как, я думал втб не берет бумаги в пользование
37|03.09.2019 18:12:48|Алексей Кузьмин|Примечательно, что из 8ми рассматриваемых эмитентов 4 эмитента улучшили положение на 1316 позиций, 3 эмитента на 610 позиций и 1 эмитент на 28 позиций.
38|03.09.2019 18:16:53|Harry Lime|Больше и это вечник , не трехлетка
39|03.09.2019 18:17:08|Andrey Hohrin|Это говорит в пользу конкурентоспособности компаний, освоивших биржу
40|03.09.2019 18:17:52|Harry Lime|Финансовый рычаг и умение им пользоваться творят чудеса .
41|03.09.2019 18:18:30|Andrey Hohrin|И трагедии. Когда тренд становится отрицательным
42|03.09.2019 18:21:33|Alexey|Формально вечник ИМХО точнее отражает чистое доверие рынка с финансам и будущему компании
43|03.09.2019 18:22:32|Harry Lime|Я такую маленькую деталь освещу из общения с лизинговыми компаниями . Как я понял участие в тендерах и работа с частью торопящихся клиентов просто невозможны , так как требуют наличия средств в течение 34 дней . Банк чисто физически не успевает обработать такую заявку в подобные сроки. Поэтому не имея резерва на счетах , такие компании просто упускают ряд сделок. Пусть меня поправят наши уважаемые лизинги , если я чтото переврал.
44|03.09.2019 18:24:15|S.P.|0.2
45|03.09.2019 18:26:14|Vadim Asanbaev|Да, банки не успевают принять решение за короткий срок, приходится сначала финансировать сделку а потом получать рефинансирование инвестиций, нужен оборотный капитал
47|03.09.2019 20:28:35|Sky|После прошлого пролива не вдохновляет особо 
48|03.09.2019 20:32:34|Дмитрий Адамидов|проливов бояться  в ВДО не ходить
49|03.09.2019 20:33:14|Григорий Мошорин|А что там было
50|03.09.2019 20:34:06|Дмитрий Адамидов|да глупости  до 100 кто то пролил слегка
52|03.09.2019 20:34:46|Григорий Мошорин|Так она и так болталась около 100
53|03.09.2019 20:34:51|Дмитрий Адамидов|так ну
54|03.09.2019 20:34:57|Dmitry Manzor|недавно и того меньше было
55|03.09.2019 20:35:10|Дмитрий Адамидов|62 было ловко  жаль недолго
56|03.09.2019 21:00:34|Sky|Все наоборот. Там был прекрасный пролив до 65, а сегодня жалкие 100,25
58|03.09.2019 21:22:43|Максим Кочнев|пролив до 100,25 еще недавно все паражались пампу до 99,99
61|03.09.2019 21:26:23|Alexey|Проблема в том что точно неизвестно когда толпу поймают а до того момента толпа обычно может черти куда утащить. Помню рассказы шортивших насдак в 9899
63|03.09.2019 21:31:21|Sky|Ну вариант летом норм набрал
65|03.09.2019 21:59:43|Макс Францевич|Всем привет. Подскажите пожалуйста, сведения об ИИС надо в декларациях о доходах указывать
66|03.09.2019 22:03:21|Vladimir|А сами то поняли, о чём спрашиваете
67|03.09.2019 22:07:45|Алексей ayaye :)|видимо, речь идет о доходах, полученнных на иис
68|03.09.2019 22:22:14|Oleg Egorov|Если ИИС типа А и хотите получить возврат налога вычет, то надо указывать в декларации 3НДФЛ сумму перечисленных в налоговом периоде на ИИС средств
70|03.09.2019 22:25:45|Макс Францевич|Спасибо большое.
73|04.09.2019 09:06:07|Andrey|В одном из вебинаров про ВДО за конец прошлого года Денис Козлов сказал про ЧЗПСН, что заводу грозят судебные иски и вообще там есть вероятность дефолта. А сейчас там ситуация урегулирована
74|04.09.2019 09:11:23|Scorpio76Spb|https//t.me/stock_news/4818
75|04.09.2019 09:15:03|Aleksandr|Сейчас иски налоговой к ЧЗПСН проиграны ей во всех инстанциях
76|04.09.2019 09:21:39|Alex|А с бельгийцами чем история закончилась
77|04.09.2019 09:22:24|Aleksandr|Незнаю
78|04.09.2019 09:22:50|Andrey|Благодарю
79|04.09.2019 10:53:10|Harry Lime|Тут ревижн по ставке от ГПБ подвезли , обещают 5,5 к концу 20 года
80|04.09.2019 10:54:12|Harry Lime|ГПБ Мы считаем, что ЦБ РФ в следующем году может активнее снижать ключевую ставку и довести ее до 5,5 к концу 2020 г.  1П21. Такая нисходящая динамика основана на нашем предположении о пересмотре нейтральной ставки в России под влиянием снижения ставки ФРС и разницы в уровне инфляции в США и России.
81|04.09.2019 10:55:01|Harry Lime| CHEP бонды календарь ЧТПЗ НАЧНЕТ ROAD SHOW ДЕБЮТНЫХ 5ЛЕТНИХ ЕВРОБОНДОВ НА 300 МЛН 5 СЕНТЯБРЯ  ИСТОЧНИК ИФ
82|04.09.2019 10:55:23|Harry Lime|Большим на заметку. Тут думаю 5 будет.
83|04.09.2019 10:57:35|Marina Kabanets|Спасибо Только как обыватель не пойму, с чего такое снижение ключевой у нас
84|04.09.2019 10:58:26|Harry Lime|Если США снизит мы вроде как должны быть в тренде
85|04.09.2019 10:58:42|Aleksandr Mukhin|рецессия, инфляция маленькая, а хочется чтобы прямо ухх
86|04.09.2019 10:58:50|Evgeny P|Коллеги, советую зайти в кабинет налог.ру и нлянуть нет ли новых писем о том что налоговая не согласна с уплаченным ндфл. У меня и 2 моих коллег ровно одно и тоже, надоговая тупо пытается насчитать 13 от всех доходов на брокерском счете, вклбчая купоны по офз и прочему. Несмотря на то что была предоставлена ндфл2 в которой брокер отразил налоговую базу и уплатил налог. И у меня и у 2 друзей прям под копирку ситуация. У кого сбер брокер у кого альфа директ.
87|04.09.2019 11:04:19|Dmitriy|кто знает как на этих встречах участвуют и как на первичке приобретать потом 
88|04.09.2019 11:05:08|Harry Lime|Там лот 200к usd
90|04.09.2019 11:14:00|Alexey|Вот это может быть интересно. Премия за дебют видимо будет
91|04.09.2019 11:14:16|Harry Lime|Точно будет
92|04.09.2019 11:16:08|Alexey|Тмк молчит по новому займу  возможно стоит заменить выбывающие тмк и полюс на этот
93|04.09.2019 11:16:30|Harry Lime|И выпуск очень вероятно будет с обеспечением , ковенантами и прочими вкусняшками. Только вспоминал ТМК.
95|04.09.2019 11:17:48|Alexey|С вкусняшками переподписку могут даже на дебюте создать дикую На таком то рынке
98|04.09.2019 11:22:00|Alex|Если не BB
99|04.09.2019 11:23:02|Dmitriy|это понятно. интересен сам процесс. кто участвует в этих road show, богатые физики, или юр лица  банки
100|04.09.2019 11:23:48|Alexey|Институционалы процентов 95 думаю.
103|04.09.2019 11:37:09|Harry Lime|Нет , дробленка на мосбирже мертва
104|04.09.2019 11:38:25|Alexey|Девалютизация ага
105|04.09.2019 11:39:51|Harry Lime|По слухам они боятся дефолтов по евробондам , тк возникает коллизия с учетом неполных лотов в таком случае. Как мне об,ясняли знающие товарищи.
106|04.09.2019 11:40:49|Alexey|Довыпуск евроторга  как технически это будет выглядеть
107|04.09.2019 11:41:39|Михаил|Присоединяюсь к вопросу. Какая будет цена
110|04.09.2019 11:56:49|Alexey|Логично. Премия к пику и эталону была слишком
115|04.09.2019 11:59:27|Harry Lime|50 либо взлетит , либо нет
116|04.09.2019 12:01:10|Alexey|Размер имеет значение. Хотя вот пионер немаленький а глушат его
117|04.09.2019 12:01:15|Harry Lime|Это третий застройщик в РФ по об,ему жилья , Легенда если я не ошибаюсь во второй сотне
119|04.09.2019 12:02:41|Maksim|вроде они и на первом месте были по объемам сдечи.. сейчас, конечно, ПИК с господрядами не обогнать
120|04.09.2019 12:03:01|Alexey|Есть такое. Но они все такие
122|04.09.2019 12:03:31|Harry Lime|Но Сэтл в тройке , а Урбан был 11м кажется ...
123|04.09.2019 12:03:47|Alexey|Вот вот. А су155 в тройке
124|04.09.2019 12:04:03|Alex Petroff|волшебнаятаблица Дорогие инвесторы Вы просили  мы сделали. Список эмитентов ВДО теперь доступен на Google.Docs. Вы можете свободно комментировать и копировать эти данные .
125|04.09.2019 12:04:06|Harry Lime|И нормас , а ПСН ПМ , который и не застройщик , а эмитент , издох
126|04.09.2019 12:04:55|Alexey|Нет увы Самому псн оч худо  все новые стройки или остановлены или в продажу. Допродают те что в сильной готовности
128|04.09.2019 12:05:27|Alex Petroff|VltSmertnik закинь табличку в факу, плиз.
129|04.09.2019 12:06:43|Alexey|А раз продают уже с рнс на нынешнем высоком рынке когда еще был шанс без эскроу успеть значит пациент все
130|04.09.2019 12:25:07|Alexey|Узнал. Спрос уже огромный Заявки от 1млн онли
131|04.09.2019 12:30:29|Harry Lime|Вот и получается ТМК в отличной ситуации  продадут окончательно IPSCO , смогут жить вообще без нового евробонда, не закроют сделку  займут точно дешевле ЧТПЗ. На крайняк всегда могут занять в рублях. ТМК  сила
132|04.09.2019 12:45:23|Alex Petroff|Коллеги Напоминаю о существовании прекрасной площадки для обсуждения ЛЮБЫХ рыночных инструментов, в т.ч. фьючерсов druz_svid . Зайди и спрогнозируй цену битка в 2050 году
133|04.09.2019 12:56:57|Alexey|
134|04.09.2019 14:37:24|Sky|Ой все Теперь и ЧЗПСНП растащат. Вчера 28м, сегодня тоже набьют. Все меньше приятных затяжных размещений. 
136|04.09.2019 14:44:40|r.alex|Занимательная математика
137|04.09.2019 14:49:17|Maksim|а если учись комсы и цены за голосовую
138|04.09.2019 15:06:59|Елена Филякина|Осталось выходные взять и отменить. Что за блажь, 89 ежемесячно.
139|04.09.2019 15:07:35|Lizardking0808|Такси случаем в тинек не добавили
140|04.09.2019 15:08:49|Aleksandr|ОБУВЬ РОССИИ НОВЫЕ ОБЛИГАЦИИ, 1,5 МЛРД РУБ
141|04.09.2019 15:12:48|Lizardking0808|Попер только со вчерашнего дня
142|04.09.2019 15:15:13|Елена Филякина|В августе часть груза в такси перевела.
143|04.09.2019 15:16:30|Aleksandr|Новый выпуск Обувь России, 001Р01
144|04.09.2019 15:16:54|Владимир Парцей|Кто что думает об обуви
145|04.09.2019 15:17:15|Aleksandr Mukhin|судя по срокам книга будет книгой, а не софтзаявками, как мы привыкли
146|04.09.2019 15:17:40|Alexey|А в чем отличие
147|04.09.2019 15:18:05|Владимир Парцей|Доходность не мала Привык как то к 13
148|04.09.2019 15:18:38|Alex|Никто и не думал про софт заявки. Это не третий эшелон
149|04.09.2019 15:18:58|Михаил|По указанным ставкам я бы ещё взял, так ведь ушатают в пол. Нафиг
150|04.09.2019 15:24:23|Aleksandr|Мой диалог с владельцем Обуви
152|04.09.2019 15:28:40|Alex Petroff|Может этого человека сюда зазвать, спрос промониторит заодно Или его представителя.
153|04.09.2019 15:29:24|Aleksandr|спрошу , но он врятли сможет сам
154|04.09.2019 15:30:27|Alex Petroff|Представителя будет достаточно. Это общение и им будет в чемто полезно.
155|04.09.2019 15:32:03|Михаил|12 и без книги это хорошо. Спасибо вам за информацию
156|04.09.2019 15:33:05|Aleksandr|Да нет , я так понял , тут игра слов. Спрос то БКС соберет , а там уж все и изменится может . Ресо тому пример .
157|04.09.2019 15:33:08|Harry Lime|Эксперт РА подтвердил рейтинг Банку Акцепт на уровне ruBBB
158|04.09.2019 15:34:27|Alex Petroff|Ага...только цена этим рейтингам, лишь цена
159|04.09.2019 15:36:49|Aleksandr|Вот вам и Беларусь
161|04.09.2019 15:39:25|Harry Lime|Ну доползли до 101
163|04.09.2019 15:40:14|Aleksandr|Дойдут до 101.5  , мое мнение .Беларусы
164|04.09.2019 15:40:52|Harry Lime|Тут Гпб уже кричит ставка 5,5 . На такой истерике легко.
165|04.09.2019 15:41:51|Aleksandr|Вообще первый и второй лист за 6 месяцев показали ураганный рост. ВДО отдыхает.Эх знать бы прикуп
166|04.09.2019 15:44:27|Harry Lime|Вторая заповедь ВДОшника. Никто не обгонит грузовик.
167|04.09.2019 15:45:08|Aleksandr|ой горе нам горе
169|04.09.2019 15:45:56|Harry Lime|Вначале было слово . И слово было Ломбард.
170|04.09.2019 15:47:43|Aleksandr|Вот и Хохрин говорит что для Мясничего 11,5 это нормально .
171|04.09.2019 15:48:17|Harry Lime|Для него и 13,75 офигенно , исходя из финансов
174|04.09.2019 15:55:57|Aleksandr|Надо Легенду и Обувь считать ВДО
175|04.09.2019 15:56:06|Alex S|в народные офз пойдут
176|04.09.2019 15:57:19|Bugsy|Пойдут помаленьку, информации все больше, инвест тематика на хайпе
177|04.09.2019 15:57:51|Harry Lime|Не , это туфта , отличный текст на Янго почему
179|04.09.2019 15:58:15|Bugsy|А ссыль есть
180|04.09.2019 15:58:46|Harry Lime|ОФЗн старая сказка на новый лад ОФЗ В сентябре Минфин возобновляет размещение народных ОФЗ  теперь в обновленном формате. Чиновники рассчитывают таким образом привлечь к этому инструменту больше потенциальных покупателей, которые разочаровались в традиционных депозитах. Yango.Pro разобрался в том, что именно поменялось в народных облигациях, что это дает инвесторам и почему инвестиции в традиционные рыночные бонды попрежнему выглядят привлекательнее ОФЗн .
181|04.09.2019 15:59:13|Bugsy|Спс
182|04.09.2019 16:00:34|Harry Lime|ДЕФЛЯЦИЯ В РФ ЗА НЕДЕЛЮ ПО 2 СЕНТЯБРЯ СОСТАВИЛА 0,1 РОССТАТ
183|04.09.2019 16:01:05|Harry Lime|О , ну все , вот и ставочке конец ...
184|04.09.2019 16:01:18|Anton Titov|Добрый вечер Я подключился
185|04.09.2019 16:01:22|Harry Lime|У ОР рейтинг
186|04.09.2019 16:01:26|Anton Titov|Титов Антон
187|04.09.2019 16:01:44|Aleksandr|Владелец Обуви России.
188|04.09.2019 16:02:46|Harry Lime|Шлю горячий капиталистический привет от имени всех бывших и будущих держателей облигаций ОР
189|04.09.2019 16:02:53|Anton Titov|По новому выпуску подробная информация будет на следующей неделе
190|04.09.2019 16:03:34|Aleksandr|Всех жутко волнует ставка и возможность комфортно перекладываться с других бумаг.Чтоб не в один день.
191|04.09.2019 16:03:46|Anton Titov|Вносим изменения в эмиссионку, добавляется отчётность по полугодию и срок размещения в течении месяца
194|04.09.2019 16:04:24|Aleksandr|А если БКС скажет что спрос огромный
195|04.09.2019 16:05:00|Anton Titov|Специально делаем с ориентиром на розницу , в прошлом выпуске на момент гашения 90 инвесторов были физ лица
196|04.09.2019 16:05:26|Alex Petroff|Спасибо
197|04.09.2019 16:05:55|Aleksandr Mukhin|будет ли минимальный объём заявки
198|04.09.2019 16:05:59|Harry Lime|Самые животрепещущие моменты  это размещение по скрипту или через софтзаявки .
199|04.09.2019 16:06:00|Anton Titov|Мы учитываем интерес розничных инвесторов в этом выпуске, 12 это та ставка на которую многие нас ориентируют
201|04.09.2019 16:07:13|Aleksandr Mukhin|спасибо
202|04.09.2019 16:09:06|Alex|Почему приняли решение гасить старые выпуски по коллу, но при этом делая новый
203|04.09.2019 16:09:44|Victor|Антон, можете прокомментировать снижение показателей Обувь России опубликовала неоднозначные финансовые результаты по итогам 2К19 по МСФО. За 2К19 компания увеличила выручку на 26,7г/г, до 2,8 млрд, руб. EBITDA компании упала до 0,47 млрд руб. 11,65 г/г. Чистая прибыль составила 0,1 млрд руб. 54,34 г/г.
204|04.09.2019 16:10:10|Alex Petroff|По вопросу сбора и выставления софтзаявок можем подсказать механизм. Чат обладает значительным опытом.
205|04.09.2019 16:13:02|Anton Titov|Смена эмитента , мы объединили все операционные компании и сейчас все новые выпуски будут от головной операционной компании ООО Обувь России, прошлый выпуск был от тех эмитента ООО Обувьрус
206|04.09.2019 16:16:05|Alex|А почему решили консолидировать компанию
208|04.09.2019 16:18:25|Aleksandr|Сейчас пригласим еще Кирилла Стреблянского.Он руководитель корп.финансов Обуви
210|04.09.2019 16:19:39|Anton Titov|Этот процесс уже 2 года ведём , облегчение юр структуры, за счёт mampa Росситы и фабрики Стэп в 2014 и 2015 году накопились юр лица которые дублируют друг друга, переходим на более простую структуру с разделением по функционалу
211|04.09.2019 16:20:07|Alexey|И вот этот график тоже наверное лучше прояснить. Необычное поведение на растущем рынке...
213|04.09.2019 16:20:43|Aleksandr|логично было это сделать перед IPO
214|04.09.2019 16:21:15|Alex Petroff|Это про бонды Однако нет. И это рыночная ситуация. Причем она здесь
215|04.09.2019 16:22:08|Alexey|Я все же уверен что падение капитализации эмитента бондов в разы  не совсем обычная ситуация. Эквити и бонды все же от одного лица
216|04.09.2019 16:22:57|Alex|Спасибо за разъяснения
217|04.09.2019 16:23:41|Alex Petroff|Ок. Объяснение ситуации может быть любым. Вот совсем любым. И это объяснение, как и попытка поставить его под сомнение  очень возможно плоды конспирологии.
218|04.09.2019 16:24:47|Aleksandr|Акции Обуви  это тема бесконечна в профильных ветках.Увязнем в ней как мне кажется.Меня интересует способность эмитента обслуживать долг и все.
219|04.09.2019 16:25:05|Alexey|Согласен полностью. Но если мы тут втч за повышение прозрачности рынка и эмитентов  вполне может логично задавать и такие вопросы. Мы ведь даем в долг тому же самому эмитенту...
221|04.09.2019 16:25:52|Андрей|Напомните, а что с кредитной линией ОР, уже выбрали лимиты Там вроде немало было
222|04.09.2019 16:27:39|Anton Titov|Свободные лимиты конечно есть , мы полностью лимиты никогда не выбираем , доступ к ликвидности всегда есть
223|04.09.2019 16:28:55|Андрей|А можете приблизительно озвучить в проц, сколько выбрано, если не секрет
224|04.09.2019 16:30:17|Anton Titov|Акция и эквити между собой не связаны , в акции основную долю фрифлоу занимают иностранные институциональные инвесторы
225|04.09.2019 16:30:28|Alex|И ещё вопрос. Вы говорите, что выпуск хотите сделать для розницы. Но куда планируете привлекать спрос от институциональных инвесторов Ведь погашенного объема всех облигаций получается больше, чем новый выпуск. Получается что спрос от крупного инвестора упал
226|04.09.2019 16:33:59|Anton Titov|Цель нового выпуска больше связана с присутствием на рынке публичного долга , Обувь России успешно размещает бонды с 2011 года , планируем дальше присутствовать на рынке бондов. Ориентир на розницу связан с тем что только в таком варианте бонды будут торговаться и будет ликвидность .
227|04.09.2019 16:34:45|Alex|А зачем вам как эмитенту ликвидность
228|04.09.2019 16:35:07|Kirill Streblyanskiy|Коллеги, добрый день На связи, Стреблянский Кирилл, Обувь России.
229|04.09.2019 16:35:24|Aleksandr|очевидно чтоб и дальше иметь возможность занимать с рынка
230|04.09.2019 16:35:30|Anton Titov|Без учета бондов 25 лимитов не выбрано , это плановая ситуация
231|04.09.2019 16:36:42|Kirill Streblyanskiy|Если есть технические вопросы по процессу, готов ответить
232|04.09.2019 16:37:11|Anton Titov|Раньше делали выпуски в том числе ориентированные на крупных институциональных инвесторов , но они не торговались
233|04.09.2019 16:38:19|Aleksandr|Ну хороший розничный спрос  это всегда лучше чем зависимость от настроения институционалов
235|04.09.2019 16:43:47|Alex Petroff|Участников чата будет интересовать вопрос формирования книги по выпуску, либо предоставления возможности исполнения так называемых софтзаявок. Или у вас есть способ иной удовлетворить заявки Сейчас голосовалку запилю заодно, пока Макс в работе.
236|04.09.2019 16:44:51|Anton Titov|Ориентировались на прошлый выпуск и объем розничного спроса
237|04.09.2019 16:46:04|Aleksandr Mukhin|будет ли минимальный объём заяки на первичном размещении
238|04.09.2019 16:46:28|Kirill Streblyanskiy|Конкретный механизм формирования книги и удовлетворения заявок сейчас прорабатывается с организатором. По мере готовности буду направлять в чат
240|04.09.2019 16:48:13|Kirill Streblyanskiy|Сегодня начинается маркетинг выпуска, в течение этой недели поймём основные параметры заявкам
241|04.09.2019 16:49:17|Alex Petroff|Ого сколько уже желающих свыше 5 млн....
242|04.09.2019 16:50:14|Михаил|Простите, а какая книга, если длительное размещение 1 месяц. Вопрос скорее такой софтзаявки или просто скрипт.
243|04.09.2019 16:51:04|Alex Petroff|Скрипт вероятно будет обоюдно предпочтительнее в случае длительного размещения.
244|04.09.2019 16:54:28|Aleksandr Mukhin|есть варианты. устроить заявки в первый день, а дальше что останется
246|04.09.2019 16:57:46|Victor|Можете прокомментировать снижение показателей Обувь России опубликовала неоднозначные финансовые результаты по итогам 2К19 по МСФО. За 2К19 компания увеличила выручку на 26,7г/г, до 2,8 млрд, руб. EBITDA компании упала до 0,47 млрд руб. 11,65 г/г. Чистая прибыль составила 0,1 млрд руб. 54,34 г/г.
247|04.09.2019 17:01:01|Alex Petroff|Вроде этот же вопрос звучал в 2209 сегодня. Либо дали ответ, либо готовят.
248|04.09.2019 17:02:35|Aleksandr|Да там цифры пресса дала ошибочные
249|04.09.2019 17:05:28|Kirill Streblyanskiy|Коллеги, вопросы ваши увидел по мере возможности буду отвечать сюда
250|04.09.2019 17:09:44|Victor|Цифры с сайта компании, но сама компания не акцентирует на снижение http//www.obuvrus.ru/OR_Financial_Results_2Qand6M19_rus_final.pdf
251|04.09.2019 17:10:11|Anton Titov|Более корректно смотреть данные за 6м , полугодие закончили с ростом прибыли , EBITDA и с ростом выручки . Распределение прибыли между первым и вторым кварталами зависит от начала весеннего сезона и периода распродаж . В этом году все было по плану , весенний сезон начался в феврале и пик пришёлся на март это 1кв , распродажа была май , июнь это 2кв поэтому маржа 1 кв выше второго . В 2018 году была затяжная зима и весь 1кв продавали зимний ассортимент со скидкой продажи весеннего сезона пришлись на апрель и май , в 2018 году маржа 1кв была ниже 2 кв
253|04.09.2019 17:11:14|Aleksandr|можно редактировать сообщение
254|04.09.2019 17:12:06|Dmitry S.|Друзья, гдето была дока по еврооблигам
257|04.09.2019 17:16:35|Victor|Погода. Понятно, спасибо.
259|04.09.2019 17:48:29|Harry Lime|Господа, обновил таблицу по евробондам для народа. Теперь с рейтингами.
260|04.09.2019 17:48:47|Dmitry S.|Спасибо
261|04.09.2019 17:48:57|Harry Lime|Ищется по слову евробонд
262|04.09.2019 17:57:33|Alexey|Гпб перп
263|04.09.2019 17:58:10|Harry Lime|Это с лотами по штуке
264|04.09.2019 18:00:11|Alexey|А он есть
267|04.09.2019 18:04:02|Aleksandr|это из разных миров эмитенты
268|04.09.2019 18:06:49|Andrey Hohrin|Мы строили, строили и наконец построили
270|04.09.2019 18:13:30|Andrey Hohrin|Мир ЧЗПСН близок миру Обуви
271|04.09.2019 18:14:41|Aleksandr|Да мир , мир конечно . И такси тоже мир , да и кисточкам. И сюда же мир ОФЗ
272|04.09.2019 18:15:01|Andrey Hohrin|вот она, вселенная
273|04.09.2019 18:16:02|Aleksandr|Обувка побыстрей развивается и покрепче будет , как мне кажется. Ну в любом случае выпуск на 1,5 ярда не сравним с 300 млн
274|04.09.2019 18:16:35|Andrey Hohrin|соглашусь. причем по амбициям Обувь намного круче. по потенциалу тоже.
275|04.09.2019 18:17:11|Aleksandr|Но ЧЗПСН я купил на всякий случай 
276|04.09.2019 18:17:34|Andrey Hohrin|я тоже...
277|04.09.2019 18:18:23|Aleksandr|И Обувку куплю.Осень на дворе 
278|04.09.2019 18:19:34|Andrey Hohrin|мы тоже, скорее всего
280|04.09.2019 18:25:18|Alex|а там ликвидность есть последняя сделка в апреле на 1 бумагу
282|04.09.2019 18:26:25|Harry Lime|На мосбирже по 1000 баксов  Ссыль дайте , не вижу.
284|04.09.2019 18:28:29|Alexey|Верно, извиняюсь, посмотрел. И притом каждый день понемногу. Кто это по копеечке репует
286|04.09.2019 18:29:13|Harry Lime|Есть много лет , лот 200к
288|04.09.2019 18:30:23|Alexey|Вроде там список дробленных  нет
289|04.09.2019 18:30:39|Harry Lime|Нет , там все
290|04.09.2019 18:32:42|Alexey|Жаль. Лучший евробонд мира думаю сейчас по соотношению И судя по котировкам  как Вы и говорили  рынок не верит в погашение.
291|04.09.2019 18:33:50|Harry Lime|Ожидающим пришествия ГПб перпа по штуке да воздастся по заслугам.
292|04.09.2019 18:36:10|Aleksandr|я так смотрю на Обувь и думаю , какое же большое дело Иволга сделала своим эмитентам разместив их по 12.5  13.5  . Ниже уже нереально было.
293|04.09.2019 18:37:02|Andrey Hohrin|нормальные бизнесы очень не хотят платить купоны и комиссии. иногда договариваться приходится по полгода.
294|04.09.2019 18:37:19|Harry Lime|Для большинства из них кредитные линии под 141516 были реальностью
295|04.09.2019 18:37:55|Aleksandr|Ну пусть походят , поприцениваются .
296|04.09.2019 18:38:18|Alexey|А сейчас  с 01 окт  думаю по 12 начнут за ними бегать банки
297|04.09.2019 18:38:44|Andrey Hohrin|они ходят. прицениваются. возвращаются. опять ходят. это бесконечный круговорот событий.
298|04.09.2019 18:39:02|Harry Lime|Отбегались банки похоже
299|04.09.2019 18:39:16|Andrey Hohrin|согласен
300|04.09.2019 18:39:58|Alexey|Вариантов нет с 01 окт. В потребку больше не загнать. Придётся кредитовать
301|04.09.2019 18:40:09|Harry Lime|По разговорам с региональными банками там состояние близкое к апокалипсису
302|04.09.2019 18:42:05|Alexey|Те кто пытался хотя бы фигней не страдать  живее всех живых. Но таких мало оч да
304|04.09.2019 18:52:11|Андрей|И, как становится понятно, региональные банки могут утянуть региональные лизинги
305|04.09.2019 18:54:58|Lizardking0808|Друзья, что с такси происходит Колитесь, кто вверх двигает
306|04.09.2019 18:56:07|Alexander|Чем Обувь России отличается от ЦентрОбувь, которая сейчас упраздена
307|04.09.2019 18:58:14|Lizardking0808|А вдруг рано продаю и у Кукла цель 103
308|04.09.2019 18:58:46|Елена Филякина|Вроде домохозяйки.
309|04.09.2019 19:00:10|Harry Lime|Поэтому им надо больше уходить в госбанки и облигации , что и происходит.
