|time|user|text
1|25.01.2019 06:51:28|MrSmith|https//m.hh.ru/vacancy/29811015 вакансия в ЦБ по оценке рисков облигаций, зарплата для мск небольшая зато инсайд
2|25.01.2019 07:17:20|Alexey Vishnyakov|Несчастны все города, которые расположены близко к Москве . Она, как чёрная дыра, высасывает все ресурсы из близлежащей территории. Трудовые, финансовые, интеллектуальные....
3|25.01.2019 07:26:20|Эдуард|Магадан очень далеко а эффект тот же 
4|25.01.2019 07:40:01|Alexey Z|Вот на один вечер выпал из чата и с 9 до 1 ночи 500 сообщений. В ноябре 200 за день было круто...
6|25.01.2019 08:07:52|Nikolay Pavlov|Если по части права разбирать, то лучше самостоятельно все изучать и делать вывод. Потому что в ютэйре тоже напротив финавиа написано, что они необеспеченные и с точки зрения права оферта третьего лица не считается обеспечением, но в реале это ещё огого какое обеспечение
7|25.01.2019 08:08:31|Aleksandr|согласен
8|25.01.2019 08:12:21|Nikolay Pavlov|А уж как тгк2 свою оферту на сайте спрятал, как он отнекивался, что ее акцептовать нельзя и как в суде изворачивался дважды  это очень смешная история  вот интересно, если вы попробуете поискать оферту от тгк2 на сайте, вы ее найдете  Все же верная и мудрая пословица о том, что долг возвращают лишь глупцы и трусы 
9|25.01.2019 09:14:58|А что ты сделал для котэ!?|230 сообщений за ночь 
10|25.01.2019 09:22:35|Aleksandr|Ночью все пироги и пекутся
12|25.01.2019 09:39:05|Aleksandr|Банк России принял решение приступить с 1 февраля к проведению отложенных в 2018 г. покупок иностранной валюты в рамках реализации механизма бюджетного правила. Отложенные покупки будут осуществляться равномерно в течение 36 мес. Эти операции увеличат ежедневный объем покупки иностранной валюты на 2,8 млрд. руб. Банк России оставляет за собой право приостанавливать покупки в случае возникновения угроз для финансовой стабильности. Сейчас ЦБ приобретает валюту в среднем на 15,6 млрд руб. в день и при этом мы не видим девальвационных тенденций. Так что влияние дополнительных 2,8 млрд руб. не должно оказать существенного влияния на курс USD/RUB
13|25.01.2019 09:40:24|Stanislav|друзья дивиденды от Газпромнефти на брокер сбербанк приходили
14|25.01.2019 09:41:50|Максим Кочнев|Они приходили у других брокеров. Сбер всегда подождите. Но раз пришли комуто то и сберу придут когданибудь
15|25.01.2019 09:42:18|Stanislav|в том и дело что уже всем пришли, а сбер еще ни как...
16|25.01.2019 09:43:16|Максим Кочнев|Можно сделать вывод что тек курс более менее нормальный для цб с какимито границами. Так что при дальнейшем усилинии рубля можно ждать увеличения закупок. Так что можно считать курс 6467 для цб хорошим
18|25.01.2019 09:43:51|Aleksandr| PRIMETIME COFFEE и Дядя Денер  это два абсолютно самостоятельных игрока. В Дяде Денере я владею частью компании, а мой партнер Антон Лыков занимается операционным управлением и успешно развивает бренд. У PRIMETIME COFFEE есть собственные цеха, и мы рассматриваем вопрос строительства отдельной фабрикикухни. Пока я не вижу смысла соединять производственные мощности для того, чтобы получить синергетический эффект.  Пригодился ли вам опыт с Дядей Денером с точки зрения развития сети PRIMETIME COFFEE Например, будете ли вы эмитировать ценные бумаги для финансирования развития сети, как это было с Дядей Денером  Мы, безусловно, будем использовать накопленный опыт. В наших планах в 2019 году выходить в другие регионы, и мы будем использовать для этого эмиссию ценных бумаг. Нашим партнером в секьюритизации активов, как в случае с Дядей Денером, будет выступать компания Юнисервис Капитал, и у нас уже есть утвержденный план действий. Пользуясь случаем, я хотел бы обратиться к частным инвесторам если вы готовы поддерживать отечественных игроков, рекомендую рассмотреть возможность инвестиций в PRIMETIME COFFEE и покупку наших ценных бумаг. https//ksonline.ru/337313/myprodolzhaemformirovatkulturupotrebleniyakofevnovosibirskeaskorobudemformirovateeivdrugihgorodah/
19|25.01.2019 09:44:33|Stanislav|бежать надо с этого сбера...
20|25.01.2019 10:14:44|BoRo DA|Свалил в 2014 и не жалею об этом 
21|25.01.2019 10:27:04|Stanislav|тоже надо
22|25.01.2019 11:22:39|Denis Droga|У меня два брокера Сбербанк и бкс, везде есть плюсы
23|25.01.2019 11:23:05|Stanislav|но только в сбере одни минусы
24|25.01.2019 12:06:30|Сергей Ковалев|налоговая на сайте наконец то исправила вычеты наконец то можно нормально декларацию отправить
25|25.01.2019 12:14:31|Максим Кочнев|РДВ  За 11 лет рынок РФ потерял 52 в долларах с учётом всех выплаченных дивидендов RSX ETF. Доходность составила 6.4 годовых. Еще один плюс ВДО
26|25.01.2019 12:14:42|Valeriya Novikova|Добрый день Не хочется беспокоить вашу серьёзную компанию  Не подскажите удобное приложение для телефона, где можно следить за ВДО Благодарю
27|25.01.2019 12:18:57|Максим Кочнев|а что вы хотите видеть Котировки/доходность Или вы хотите чтто другое
28|25.01.2019 12:19:29|Valeriya Novikova|Котировки/доходность
29|25.01.2019 12:19:48|Максим Кочнев|а какой брокер
30|25.01.2019 12:19:55|BoRo DA|От септема есть приложение Янго. На все остальное quik android x
31|25.01.2019 12:20:02|Евгений Коломна|Я ещё неделю назад через кабинет отправил 3ндфл созданную в программе, и только сегодня её зарегистрировали
32|25.01.2019 12:20:12|Максим Кочнев|есть вобще сайт Доход
34|25.01.2019 12:20:26|Valeriya Novikova|Открытие
36|25.01.2019 12:22:02|Максим Кочнев|первый простой способ, но муторный сайт доход https//www.dohod.ru/ik/analytics/bonds там в фильтре забиваем нужную доходность и он фильтрует облигации какие есть по ней
37|25.01.2019 12:22:03|Valeriya Novikova|Посмотрю, спасибо 
