|time|user|text
1|17.03.2019 16:52:06|Дмитрий Адамидов|а там льгот нет
3|17.03.2019 16:53:09|Ilya|Есть ещё просто низкие ставки типа 10
6|17.03.2019 16:56:15|Ilya|А вот ещё  у них же свинокомплекс  Почему в бизнес плане из 7000 тонн изделий половина  курица
7|17.03.2019 17:00:17|Oleg Egorov|Вспомнилось ...батюшка повелел изжарить порося. Правда, сейчас пост, но порося так часто купали, что можно считать его рыбой... 
9|17.03.2019 17:09:59|Ilya|А ТД Мясничий  этот вроде обычное юрлицо  у него почему то уплаченных налогов с прибыли не видно
11|17.03.2019 17:14:50|А что ты сделал для котэ!?|терминология опять же не мной придумана джисиби  грейт корпорейшн бонд джанки  мусорные бонды хайелды  высокодоходные в отличии от джисиби, которые торгуются с хорошей ликвидностью и доходностями чуть выше офз гпб14, втб 18, сбер 3 и прочие, джанки имеют доходности существенно лучше рынка и повышенную волатильность окей1, чтпз и др.. хайелды имеют купон больше ключ5. это о том как их всех распознать. для чего и как рынок делит облиги на эти категории подозреваю это всего лишь мнение что на западе такое деление придумано фондами, для диверсификации вложений по степени риска, т.е. крупные деньги меньше покупают облигации, которые считают рискованными мы знаем что когда не покупают цена падает, соответственно доходность растёт, как конкретно они определяют степень риска, то есть делят бумаги на категории я не знаю, тут всецело полагаюсь на мощь их аналитического аппарата  беру как данность зачем нам, спекулянтам, нужна вся эта градация в первую очередь чтобы осознавать риски понимать куда сколько денег можно вложить. поскольку основной риск на долговом рынке это всё таки падение котировок, а не массовые дефолты на данном отрезке времени, то наиболее надёжными являются джисиби, туда можно вкладывать практически неограниченные суммы в нашем, хомячьем понимании разумеется, а вложения в джанки всё таки лучше ограничивать и диверсифицировать, например разделить сумму на несколько джанков. зато в плане спекуляций джанки куда как интереснее.
13|17.03.2019 17:20:00|Ilya|Мясничий плюс ОАЭ на рынке всего займут 900 млн в итоге или больше
15|17.03.2019 17:27:39|Harry Lime|Друзья, в пятничной статье про левередж была допущена досадная неточность Гонконгер не уточнил, что во втором примере с покупкой компании с большим количеством долга показанный IRR будет достигнут только если принципал этого долга будет оставлен на балансе компании после выхода т.е. в течение жизненного цикла сделки будет выплачиваться только интерес. Стоимость акционерного капитала будет той же, но необходимый EV/EBITDA выхода будет гораздо крупнее. Хотя некоторые фонды тем и живут, что представляют дело так, будто лишние 70 миллионов долларов долга в книгах это no big deal и часто им это удается, правда в том, что сравнивать такой случай с первым примером, где компания  чистый book value, не совсем корректно. Если следовать принципу leave it as you found it и полностью выплачивать долг, то 20 годовых оказываются все же слишком экстремальными IRR опускается до 3 breakeven точка между использованием и неиспользованием долга в этой транзакции  ставка в 13.27 если вам придется платить больший процент за заёмные средства, долг будет понижать возврат. На практике компании, как правило, остаются с большим количеством долга на балансе после отбытия PEинвестора но и мультиплаеры оценки в удачных сделках тоже растут как следствие возросшей эффективности и стратегических преобразований. Если коротко, выводы в заметке прежнему валидны, но с дополнительными ремарками. Статья снабжена пояснениями. Спасибо участникам чата Angry bonds за .
16|17.03.2019 17:30:56|Dmitry Manzor|Да они замещают кредиты от банков облигациями, общая задолженность больше млрд
17|17.03.2019 17:39:25|Влад|Ь
