|time|user|text
1|05.07.2018 19:43:02|Harry Lime|Бывало, я помню МирСтройТех.
4|05.07.2018 20:01:59|Kir|Слишком много сейчас стоят на продажу
5|05.07.2018 20:06:55|Harry Lime|Это все должна быть работа кукла. По СТТ кукл настолько всех расслабил, что на дефолты и самобанкротство бумага реагировала мягко сказать вяло. Сибец и СТТ вышли почти одновременно , только Сибец начали лить после первого купона , а СТТ тащили наверх , потому что новый выпуск надо было размещать под 12 процентов . Ну очень будет проблематично Флаю сделать новый выпуск при дохе первого 25.
7|05.07.2018 20:37:21|Denis Kozlov Septem|Чтото мне подсказывает, что это заказуха. Тем более, мы знаем, кто ведет этот канал 
9|05.07.2018 20:39:45|Harry Lime|Демон жадности , доха то под 25.
10|05.07.2018 20:43:23|Дмитрий Адамидов|Демон жадности это ОХ. Доха а неисчислима И окупается на самом деле за месяц, ибо растущий НКД покрывает текущую цену полностью
12|05.07.2018 21:07:16|Giovanni Goudini|SIEMENS ПРОДОЛЖАЕТ УСПЕШНУЮ РАБОТУ С СИЛОВЫМИ МАШИНАМИ  МЁЛЛЕР Ранее в интервью Reuters владелец Силовых машин Алексей Мордашов говорил, что его компании, скорее всего ,придётся выйти из СТГТ. Мы слышали о таких объявлениях. Находимся на самом деле в хорошем командном духе с Силовыми машинами и продолжаем эту успешную работу,  сказал Д.Мёллер. Силовые машины в январе этого года подпали под американские санкции. Согласно правилу 50, санкционные ограничения распространяются на все компании, в которых у фигуранта SDN List доля от контрольной и выше. В Сименс технологии газовых турбин Силовым машинам принадлежит 65.
18|05.07.2018 21:10:21|Harry Lime|Доха уверенно прошла 15 , ближе к 16, график намекает на 20 к концу лета. Все под контролем.
19|05.07.2018 21:10:28|Giovanni Goudini|А то карнавал дом денег был
21|05.07.2018 21:10:44|Harry Lime|Рано
22|05.07.2018 21:10:48|Giovanni Goudini|Это всё старые выпуски
24|05.07.2018 21:11:21|Harry Lime|36  уже 16. Я буду играть в 12.
26|05.07.2018 21:11:33|Giovanni Goudini|Им бы не рестракт сделать, а обмен
28|05.07.2018 21:12:24|Harry Lime|Фин авиа 2 , в смысле без купона.
29|05.07.2018 21:14:43|Дмитрий Адамидов|да это находка
30|05.07.2018 21:14:51|Giovanni Goudini|Смотри, там бонды ютэйра списали и дали бонд фин авиа 1, фин авиа 2 и чтото деньгами
32|05.07.2018 21:15:22|Harry Lime|Ну да, они от этого не стали новыми
34|05.07.2018 21:15:59|Giovanni Goudini|Так год был какой 2016
39|05.07.2018 21:22:16|Harry Lime|24 сентября купон по 34, потом 4 октября купон по 56, 24 октября оферта по 12. Если после выплаты купона 34 24 сентября цена на 12 будет ниже 100 можно подать на оферту.
41|05.07.2018 21:32:47|Giovanni Goudini|Потому новые выпуски 2016 года, а новые правила ндфл распространяются только на выпуски 20172019 годов
42|05.07.2018 21:33:00|Harry Lime|1720
43|05.07.2018 21:33:31|Giovanni Goudini|Если такой обмен будто в силмаше, то попадут под новые правила
44|05.07.2018 21:34:00|Harry Lime|Но если по Силмашам будет рестракт типа Гео можно будет тарить на всю котлету , а обмен так вообще прекрасно.
45|05.07.2018 21:36:45|Giovanni Goudini|Согласен
47|05.07.2018 21:37:19|Harry Lime|Акционеровминоров нет
48|05.07.2018 21:37:44|Giovanni Goudini|Просто могут и допку замутить и выкинуть капитал, не долговой
51|05.07.2018 21:38:45|Harry Lime|Я подозреваю там в выпусках сидят ЮниКредит и Росбанк. Они явно захотят выйти из санкционной истории.
