|time|user|text
1|29.04.2019 10:47:12|Максим Кочнев|Вот хз думаю
2|29.04.2019 10:47:13|Sergey Komarov|ООО Девелоперская компания Ноймарк утвердило параметры 2летних коммерческих облигаций серии КОП02 объемом 50 млн рублей, говорится в сообщении компании. Облигации номиналом 10 тыс. рублей будут размещаться по закрытой подписке. Потенциальными приобретателями бондов является ИК Септем Капитал, а также его клиенты, являющиеся таковыми в соответствии с договорами на брокерское обслуживание.
3|29.04.2019 10:51:33|Александр Нечаев|С учетом возможного заливного талант по 100,5 многовато както
4|29.04.2019 10:55:07|Valery Chistyakov|А была возможность его купить на первичке вообще Я чтото не видел ни в одном из чатов сообщений об этом
5|29.04.2019 10:58:27|Alex|Не привыкайте, что вам всегда будут давать готовенький скрипт на покупку. Обращайтесь к организатору выпуска или к брокеру и покупайте.
6|29.04.2019 11:10:50|Максим Кочнев|Инфы особой не было, но в пятницу продавали по 100.2 да мало купил
7|29.04.2019 11:13:40|Александр Нечаев|Надо было в книгу подаваться. Просто по заявке наверняка не налили бы
8|29.04.2019 11:14:23|Valery Chistyakov|Непонятно, нафига так делать, а потом жаловаться, что недоразместились
9|29.04.2019 11:14:41|Александр Нечаев|Талан разместили
11|29.04.2019 11:15:10|Valery Chistyakov|Я про ФЭС агро сейчас
12|29.04.2019 11:16:34|Александр Нечаев|Фэс и сейчас висит в адресных заявках, но там смысла нет, в стакане и так по 100 нальют почти наверняка
13|29.04.2019 11:17:28|Дмитрий Адамидов|ну его разместили организаторы внутри себя. их просто трое было
14|29.04.2019 11:18:22|Александр Нечаев|Как раз это и делает вероятность удовлетворения заявки без книги равной нулю
15|29.04.2019 11:18:25|Максим Кочнев|Таки купил немного талана по 100.48
16|29.04.2019 11:19:20|Александр Нечаев|Май без размещений и скоро бумагам по 101 будем радоваться
17|29.04.2019 11:20:57|Алексей Мелехов|Сегодня скорее всего закончится первичка по мясничему 3
18|29.04.2019 11:35:57|Aleksandr|годовой депозит в квазигосударственном долге . Кто то сливает.Цена норм прям относительно ОФЗ.Я сегодня продал эту же бумагу по 100.29
19|29.04.2019 11:38:51|Тимофей «Кухонные системы» Казань|Сто тонн 
20|29.04.2019 12:19:41|Алексей К.|Торопись, торопись, мясничим закупись Осталось 3 571 000 Кто сегодня не успеет, завтра крупно пожалеет
21|29.04.2019 12:21:16|Aleksandr|Коллега, а вы не соорганизатор размещения Мясничий Имеете отношение к эмитенту 
22|29.04.2019 12:22:16|Алексей К.|Нет. Я жду роста котировок 
23|29.04.2019 12:23:06|Aleksandr|101  102  Думаю роста не будет пока больше чем на 0,5
24|29.04.2019 12:23:57|Алексей К.|Согласен. В районе 100,7 будет наверное. А там посмотрим
25|29.04.2019 12:25:10|Aleksandr|смотрите на ОАЭ , это индикатор
26|29.04.2019 12:32:35|Sergey Tokarev|по софтлайну ничего вроде устаканивается ценник, думаю взять на 2
27|29.04.2019 12:33:24|Aleksandr|все норм , им Альфа кредит одобрила большой
28|29.04.2019 12:33:53|Sergey Tokarev|ээх  вот что значит вовремя чат не читаю...
29|29.04.2019 12:34:07|Dima Seleznev|Взятый кредит мы воспринимаем как положительный фактор для эмитента
30|29.04.2019 12:34:18|Aleksandr|конечно
31|29.04.2019 12:34:30|Максим Кочнев|кто как. ТУт с двух сторон смотреть надо
32|29.04.2019 12:35:40|Aleksandr|Взятый кредит говорит о том что Альфа перетряхнула полностью эмитента.Это же Альфа, а не ВТБ или ВЭБ которые могут дать по братски.
33|29.04.2019 12:36:21|Sergey Tokarev|вообще да, альфа отжимает всех как правило
34|29.04.2019 12:36:26|Dima Seleznev|А ВЭБ вообще кредитует наших резидентов
35|29.04.2019 12:36:27|Максим Кочнев|Ну альфа тоже не мало кому из банкротов выдавала. Не имею ввиду софтлайн по нему я уже все написал, я в целом, не всегда 100 гарантия
36|29.04.2019 12:37:10|Aleksandr|если бы 100 гарантия , то и доха была б в районе 10
37|29.04.2019 12:39:25|Alexey Vishnyakov|Друзья, скрипт по мясу не напомните
39|29.04.2019 12:41:01|Максим Кочнев|в факе есть
41|29.04.2019 12:44:59|Aleksandr|нашли
43|29.04.2019 12:48:22|Alexey Vishnyakov|Спасибо
45|29.04.2019 12:49:18|Максим Кочнев|в 5 ломмастере ктото бот или чел все время у компа 50 облиг все врея переставляет на 1 сотую ниже
46|29.04.2019 12:49:36|Olga Kindichenko|Если заявка по голосу, то необходимо сказать  операция покупка в режиме первичного размещения  ООО ТД Мясничийсерии БОП03  цена100  Код расчета Z0  контрагент Банк Акцепт код контрагента NC0040400000 количество
47|29.04.2019 12:50:33|Aleksandr|вот это все ООО ТД никому не интересны , либо ISIN либо Тикер , если конечно нехочется дольше пообщаться с брокером
48|29.04.2019 12:51:30|Olga Kindichenko|Александр, вы через Сбербанк не покупали. Там на кого нарвёшься
49|29.04.2019 12:51:54|Aleksandr|тогда и ИНН нужно 
50|29.04.2019 12:52:18|First Last|В Сбербанке прекрасно берется через квик. Никаких шансов нарваться на неадеквата
51|29.04.2019 12:52:56|Aleksandr|у какого брокера Ваш счет 
52|29.04.2019 12:53:32|Алексей К.|У меня в ВТБ срабатывает Мясничий третий выпуск
53|29.04.2019 12:54:13|Olga Kindichenko|Согласна
54|29.04.2019 12:58:27|Aleksandr|только я наверно в втб уже раз 40 брал мясо  Они выучили
55|29.04.2019 12:58:48|Алексей К.|Вероятно 
56|29.04.2019 13:04:17|Alexey Vishnyakov|Да  у меня втб. Жду, когда деньги придут на брокерский счёт втб. Я уже брал, но деньги на отдых резервировал. Сейчас понял, что есть лишние и решил купить, пока первичке. Всем спасибо 
57|29.04.2019 13:06:31|Алексей К.|Софтлайн2 ММ вверх пошел на 0,4. По первому не успел заметить. Смена тренда
58|29.04.2019 13:13:40|😼|Мясо 3 уже разместилось
59|29.04.2019 13:14:06|Olga Kindichenko|3256 осталось
60|29.04.2019 13:18:30|😼|А минимальный лот есть Кто размещает
61|29.04.2019 13:18:45|Aleksandr|мясничий Видимо, размещение облигаций третьего выпуска сегодня закончится. Неразмещенным на данную минуту остаются 3 256 бумаг из 300 000. Если так, то перед празниками вероятен некоторый рост цены на основных торгах. Инвесторы обычно предпочитают на длинные выходные уходить в бумаге.
62|29.04.2019 13:19:14|Aleksandr|лот 1 тр , размещает банк Акцепт
63|29.04.2019 13:20:30|Olga Kindichenko|Александр, спасибо 
64|29.04.2019 13:23:21|Aleksandr|в карман не положиш 
65|29.04.2019 13:40:57|Dmitry Manzor|Мясо2 было и выше
67|29.04.2019 14:17:28|Ilya|Непонятно только почему линия от 2010 года, может это Рестракт был Правда на Альфу не похоже
68|29.04.2019 14:25:18|Aleksandr|ну если эмитент собирает по номиналу спрос на свой риск, то значит же для роста котировок должен быть опережающий спрос. ГГ
69|29.04.2019 14:58:12|Дмитрий Адамидов|так нормально  надо по 15
71|29.04.2019 15:01:32|Ilya|Готов брать
75|29.04.2019 15:08:23|Дмитрий Адамидов|немного могу
77|29.04.2019 15:18:07|Harry Lime|Эксперт РА присвоил ожидаемый кредитный рейтинг облигациям серии БО01, планируемым к выпуску компанией Онлайн Микрофинанс, на уровне ruBBEXP
78|29.04.2019 15:18:23|Harry Lime|Оно озаботилось рейтингом
79|29.04.2019 15:18:33|Ilya| наш человек
80|29.04.2019 15:19:28|Дмитрий Адамидов|ну как то странно основателю сообщества ВДО сидеть в ОФЗ  не по феншую
82|29.04.2019 15:20:17|Aleksandr|чисто для плеча
83|29.04.2019 15:21:07|Дмитрий Адамидов|не, я в плечи после одного случая не лезу
84|29.04.2019 15:22:27|Harry Lime|Точнее было 1,5 млн
85|29.04.2019 15:22:40|Дмитрий Адамидов|ну да так точнее
87|29.04.2019 15:23:28|Тимофей «Кухонные системы» Казань|А где глянуть как финавиа предыдущий купон выплатила Тут у меня сомнение по слову выплатила
88|29.04.2019 15:24:02|Harry Lime|Скоро в чате об,явление   Провожу через совет биржи любых эмитентов , цена договорная . Дорого.
89|29.04.2019 15:24:04|Alex|Было бы странно увидеть ставку больше 14. С другой стороны манимен мог пойти вабанк на своей оферте, рассчитывая что часть выпуска ему не принесут. Собственно так и вышло. Хотя он и 16 потянет.
90|29.04.2019 15:24:41|Дмитрий Адамидов|с трудом она выплатила. в два приема
92|29.04.2019 15:25:30|Ilya|Да, наличие таких эмитентов в портфеле  обязательный пункт ВДОшной харизмы
94|29.04.2019 15:27:40|Тимофей «Кухонные системы» Казань|В финаме циферки то есть. Но они расписаны на весь срок. И пометок нет, что в прошлый купон эмитент немного треснул по шву, чтобы выплатить /
95|29.04.2019 15:44:14|Дмитрий Адамидов|да
96|29.04.2019 16:28:01|Максим Кочнев|ВОзможно мы пока чегото не знаем про Микрофинанс
97|29.04.2019 16:48:02|Kir|Где то в чате был человек из совета
99|29.04.2019 16:49:26|Harry Lime|Я думаю состав совета не постоянен . Мы бы точно узнали.
100|29.04.2019 16:50:01|Алексей К.|Мясничий 3  последние 596 штук
