|time|user|text
1|29.05.2019 23:11:59|Denis Kozlov Septem|Коллеги, я больше не буду комментировать этого эмитента. Потерпите. Всё расскажем
3|29.05.2019 23:23:02|Ilya|А это всегда было делом добровольным, я почему о подумал, что вы начали его комментировать, а это видимо просто затравочка была.
5|29.05.2019 23:27:17|Sergey Sidorov|Правильная затравочка была  вон сколько народ уже инфы нарыл про эту экзотику
6|29.05.2019 23:28:39|Dmitry Manzor|Илья так разложит, что покупать не захочешь
7|29.05.2019 23:30:09|Sergey Sidorov|Ага Это вам не ЭкспертРА
8|29.05.2019 23:34:17|Denis Kozlov Septem|Так это не я закинул  это инвестигейторыоблигационеры нарыли после регистрации программы. Я до объявления регистрации Условий выпуска стараюсь не комментировать.
9|29.05.2019 23:34:32|Ilya|Пардон 
11|29.05.2019 23:58:54|Mikhail|Может быть и закажут, там по ощущениям административный ресурс, но поидее сетевая мосэнерго должно тех.решения согласовывать с СО ЕЭС, а там в целом непонимание по многим вопросам, как это будет работать а именно оператор управляет сетями и поэтому отношение слегка отрицательное. Есть другие способы борьбы с ткз, и на мой взгляд место этим новым устройствам на подстанциях ФСК, но инновации, сверх проводимость и все такое, имиджевых скорее вещи пока
13|30.05.2019 00:00:05|Denis Kozlov Septem|Ок. Спасибо
14|30.05.2019 00:16:58|Ilya|По самим проводникам  почему не придёт Китай и не уронит цену Как я понимаю, чем дороже килограмм продукта, тем легче его привезти. А эта штука выглядит дорогой. Или неверная логика
15|30.05.2019 00:45:06|Denis Kozlov Septem|Китай не может это скопировать. Есть производства в США, России и Японии. Корейцы, возможно, подтянутся
16|30.05.2019 00:46:50|Ilya|Хм..... про СУ57 ещё ладно... а все остальное они же ушлые, я не специалист, даже толком не понял, что это за провод такой особенный, надо вникать
17|30.05.2019 00:49:03|Denis Kozlov Septem|Ноухау  это секрет нанесения слоев. Само оборудование  не проблема
18|30.05.2019 00:49:26|Ilya|А сколько человек его знают В том смысле можно одного за 1 млн долл купить и секрет улетит
19|30.05.2019 00:51:42|Максим Кочнев|Китайцы много чего скопировать не могут
20|30.05.2019 00:52:40|Ilya|Кто то вообще утверждает, что они лишь сборка и удобная азиатская логистика и не более того
21|30.05.2019 00:53:09|Максим Кочнев|Ну, правда как всегда посередине
22|30.05.2019 00:55:04|Ilya|Пример поликремния  ценник взлетел и упал, а вместе с ним и завод роснано за 15 ярдов. Надо ж было думать, что нечто выплавленное из песка, пусть и чисто и с химией, может стоить 400 долларов за кило, думаю металлурги поржали от души.
23|30.05.2019 01:10:20|Максим Кочнев|Дак и это все упадёт, как и цена авто упала и цена телефона и компьютеров. Вопрос кто успеет приспособиться
