|time|user|text
1|06.03.2019 11:35:14|Максим Кочнев|Нет. У нзрм нет проблем с налоговой как у чзпсн
2|06.03.2019 11:36:07|Harry Lime|Кто из них ягода , а кто ягодица мы узнаем в будущем. У меня оба есть. Но в разных долях.
3|06.03.2019 13:05:51|Алексей Мелехов|Легенда пытается стать легендарной судя по бидам
5|06.03.2019 13:10:51|Sasha Bolilaya ГК ЛЕГЕНДА|Конечно Мы вошли в диалог с лучшими инвесторами Энгри Бондс и Про Бондс Бизнес и деньги услышали друг друга. Александра Болилая, Легенда
6|06.03.2019 13:13:00|Алексей Мелехов|Прекрасно
7|06.03.2019 13:18:36|Zuev Aleksandr|Как насчёт моего вопроса
8|06.03.2019 13:19:44|Sasha Bolilaya ГК ЛЕГЕНДА|Добрый день Мы говорим о прогнозной отчетности на 2019 год
9|06.03.2019 13:19:58|Zuev Aleksandr|Yes
10|06.03.2019 13:25:03|Sasha Bolilaya ГК ЛЕГЕНДА|Простите, что не ответила вчера  в чате не быстро нахожу старую переписку Возьмем паузу с предоставлением данной информации до получения аудированной отчетности за 2018 год. То есть до начала апреля.
11|06.03.2019 13:27:50|Zuev Aleksandr| okay
12|06.03.2019 13:29:44|Sasha Bolilaya ГК ЛЕГЕНДА|Вопрос учета ряда операций, который мы в том числе адресуем аудитору. Наша задача  предоставить плановые показатели, максимально близкие к факту
13|06.03.2019 13:44:17|Павел Мартынов|https//boomin.ru/articles/skolkozarabatyvayutfinansistynarynkevysokodokhodnykhobligatsiy/
14|06.03.2019 13:56:46|Moar|пффф rus30 не торгуется в бкс 
15|06.03.2019 13:58:43|Alex|стою в стакане прямо сейчас, бкс
16|06.03.2019 13:59:00|Moar|оч странно
18|06.03.2019 13:59:55|Alex|стакан инструмента покажите
20|06.03.2019 14:01:45|Alex|Оно, тогда очень странно
22|06.03.2019 14:04:10|Moar|Мб тариф какойто
23|06.03.2019 14:11:21|Шура SiberianRanger|А баксыто есть
24|06.03.2019 14:11:40|Сергей Нужнов|Основной долг перед Открытием, считай внутренний
25|06.03.2019 14:14:00|Alex|Но ведь проценты к уплате за год серьезные, видимо займы всётаки обслуживаются
26|06.03.2019 14:21:02|Сергей Нужнов|Да обслуживают, чего бы мамке денег не дать за кредит. Если что и мамка поможет. Не для того Открытию Геотек передали, чтобы его банкротить. Отчетность кстати мне понравилась, по году даже символическую прибыль нарисовали. По крайней мере по сравнению с 17 годом просто конфетка 
27|06.03.2019 14:46:03|Denis Kozlov Septem|Коллеги uniscapital , что такое Юнилайн Капитал Менеджмент Я увидел у вас в league table это название. Ничего не могу найти о деятельности этой компании.
28|06.03.2019 14:53:06|Leonid|Подскажите , вот это  US9128284D91 обычные трежерис , или это какаято хитрая фигня  смущает то что в европе на бирже я могу начиная от 100 баксов их покупать. а трежаки вроде как от 100 000 только.
31|06.03.2019 14:54:22|Moar|трежери это tbill вроде
32|06.03.2019 14:55:34|Leonid|Пишут что это notes
35|06.03.2019 14:56:49|Moar|The major difference among them is the time you need to wait to collect your principal Treasury bills have maturities of a year or less. Treasury notes are issued with maturities from two to ten years. Treasury bonds are longterm investments that have maturities of 10 to 30 years from their issue date.
38|06.03.2019 14:59:42|Leonid|Вот это главный вопрос , на самом деле. Я хочу просто кеш припарковать с максимальной надёжностью. 2.5 вполне устроит, но хочется понять что я покупаю
39|06.03.2019 15:03:03|Moar|а почему не етф
40|06.03.2019 15:05:25|Артем|Денис, приветствую Юнилайн Капитал Менеджмент один из наших партнеров, который оказывает услуги финансового консалтинга. По ним делали 2 выпуска коммерческих облигаций в 2018 году, оба разошлись по подписке среди узкого круга инвесторов. Сайт  http//unilinecm.ru А в чем суть вашего интереса к данной компании
41|06.03.2019 15:06:01|Moar|просто припарковать это значит иметь возможность выйти. а они таки неплохо гуляли
43|06.03.2019 15:13:05|Aleksandr|Не рискуйте так сильно
44|06.03.2019 15:15:06|Сергей Нужнов|Нет у Геотека такой дохи
45|06.03.2019 15:17:01|Harry Lime|Нет , около 15 считали , я давно его поменял на свежак , оставил процент на память
47|06.03.2019 15:19:23|Aleksandr|Это какой по счету заход в терминал
48|06.03.2019 15:19:49|Harry Lime|Второй , неделя то короткая
50|06.03.2019 15:30:29|Aleksandr|посмейтесь , пошла мода в чатах взвешивать аудиторию
52|06.03.2019 15:32:23|Дмитрий Адамидов|это как вопрос о длинне мужского достоинства  все выберут последний вариант
53|06.03.2019 15:37:32|Denis Kozlov Septem|Спасибо, Артем. Пытаюсь отделить рыночные выпуски от закрытых размещений
54|06.03.2019 15:39:01|Артем|Всегда пожалуйста
55|06.03.2019 15:49:09|Leonid|с голыми бондами есть гарантия что получу 100 при экспирации, с етф такой гарантии нет.
56|06.03.2019 16:21:03|Harry Lime|Сегодня российская нефтяная компания Alliance Oil сообщила, что с успехом расплатилась по обязательствам перед иностранными инвесторами по еврооблигациям с погашением 11 марта 2019 года. Ссылка на прессрелиз . Компания находится под санкциями со стороны США с 2017 года, что создало ей сложности с выплатой купонов. Во вторник Минфин США сообщил, что американцы имеют право владеть, продавать и получать доход с еврооблигаций. В результате на счета Bank of New York Mellon, по сообщениям компании, денежные средства проведены успешно. С одной стороны новость может показаться не очень масштабной, с другой  отсутствие прецедентов с невыполнением обязательств российских санкционных компаний создает благоприятный внешний фон для других еврооблигаций. allianceoil санкции новости
57|06.03.2019 16:21:38|Harry Lime|Это праздник с сединою у виска...
58|06.03.2019 16:22:01|Дмитрий Адамидов|Это последние кому заплатил НГХАльянс
61|06.03.2019 16:23:47|Harry Lime|Они вроде ВТБ вернули 4 ярда
62|06.03.2019 16:34:06|A D|Скиньте пожалуйста ещё раз сравнительную таблицу по тарифам брокеров, не могу найти
63|06.03.2019 16:38:51|Alexey Z|Есть вот такая, но актуальность может быть не очень... https//docs.google.com/spreadsheets/d/124QC9hsOV1HKE_a2n7lMsxwFUHcGKCwPAFJDO7ODw/editgid1084030642
64|06.03.2019 16:41:24|akakynah|Есть ещё такая статья, но она тоже не самая новая... https//blackterminal.ru/analytics/brokeranalizsravnenievybor
65|06.03.2019 16:41:41|A D|Спасибо
66|06.03.2019 16:48:44|Ilya|Достаточно культурно себя ведут на самом деле
67|06.03.2019 16:49:43|Дмитрий Адамидов|Ну я немного лично знаком со стилем менеджмента. Оптимизма нету. Хотя может и заплатят без обрезания
70|06.03.2019 17:19:24|Aleksandr|MOEX  Московская биржа обзавелась мобильным резервным офисом с альтернативными каналами связи. Мобильный резервный офис полностью автономен, имеет 14 рабочих мест и несколько альтернативных каналов связи, включая спутниковые. Он может быть развернут в течение считанных минут, обеспечивая непрерывность торгов и оказание услуг нашим клиентам.
71|06.03.2019 17:19:43|Aleksandr|Биржи у нас еще не ездили по дворам 
73|06.03.2019 17:20:34|Alexey Vishnyakov|Когда начнут падать ядренные бомбы, мы продолжим торговать из подвалов
74|06.03.2019 17:28:39|Алексей К.|ГБР по борьбе с депозитчиками
75|06.03.2019 17:30:06|aleksey|Пионер это тоже ВДО строители 
76|06.03.2019 17:38:07|Zuev Aleksandr|Ништяк по году будет классный отчёт т9 хотел написать отсос вместо отчёт
77|06.03.2019 17:44:06|Harry Lime|Я взял на процентик в декабре нгх 4 по 85. Пусть буит.
78|06.03.2019 18:01:29|Zuev Aleksandr|Аналогично по 87.5, в феврале. Посмотрим, НПЗ хорошую выручку даёт платить могут, главное желание
79|06.03.2019 18:09:00|Harry Lime|Предлагаю ВДОмобиль запустить по Москве , сразу открывать счета и обилечивать
81|06.03.2019 18:12:07|A|тогда для развития этого рынка еще разрешить лизинг облигаций и возможность ломбардам их принимать
82|06.03.2019 18:15:08|Ilya|Denis когда сделки по размещению по Эбису надо делать
83|06.03.2019 18:15:52|Denis Kozlov Septem|12 марта я пришлю промокод, который надо ввести в приложении Yango и приобрести заявленный объем ценных бумаг
84|06.03.2019 18:16:26|Ilya|Оставили нас без купонов на выходные
87|06.03.2019 18:28:39|Alex Petroff|Правильно, не надо заранее готовиться к входу в новые выпуски В день выпуска выходим сразу по рынку из не понравившихся бумаг и входим на полученные деньги в нового эмитента. Так лучше, я точно знаю
89|06.03.2019 18:32:18|Andrey Hohrin|Сегодня в 1930 вот зесь https//www.youtube.com/watchvZbjl627X4c  традиционный еженедельный видеоинтерактив . С обзором портфелей, с новыми именами ВДО, и еще, сегдня несколько слов о стратегии и распределении риска и результата во времени. Постараюсь кратко. Буду рад Вашим вопросам в эфире Буду рад встрече и общению AndreyHohrin
90|06.03.2019 18:32:55|Andrey Hohrin|Приходите Дмитрий Адамидов не ругается, что я и Вас пригласил, господа
91|06.03.2019 18:33:04|Ilya|Так Деньги же надо на Септем загнать, не все так просто
92|06.03.2019 18:34:18|Alex Petroff|Прекрасно вас понимаю. Написанное мной шутка. Но это не точно
93|06.03.2019 18:40:51|Тим Тим|
94|06.03.2019 19:05:50|Антон|Не поверишь, сегодня об этом же рассуждал и прикидывал Выхожу из позиций по факту набора бумаг на размещении, то есть буквально день в день
97|06.03.2019 19:12:29|Герман|ПрикольноА как долго покупателей искали, которые квартиру под сдачу в аренду брали
98|06.03.2019 19:12:51|Антон|Кстати, Гарри может подскажет, т.к. в БКС счёт имеет даёт ли БКС возможность купить бумаги на размещении при недостатке денег То есть в некий внутридневной кредит. Я могу на вторичке покупать на сумму большую, чем остаток. Только надо закрыть этот минус, либо перенос позы будет за какойто большой процент хз скока, не считал. Таким макаром могу покупать бумаг процентов на 15 от счета
100|06.03.2019 19:14:07|Герман|Супер
101|06.03.2019 19:17:07|Aleksandr|на элитке так часто бывает.Если нужен долгий выезд , то велкам в арендный договор
102|06.03.2019 19:19:49|Герман|А разве там не один лимит Т0 Что вторичка вдо что первичка
104|06.03.2019 19:20:46|Антон|А вот не знаю, поэтому и спрашиваю. Не хочется пропустить размещение, если откажут в сделке изза отсутствия денег
105|06.03.2019 19:24:01|Kir|В псб у меня в обычном режиме можно брать в репо, по адресным нет
106|06.03.2019 19:31:00|Alex|ЦБ второй раз за полгода пришел с проверкой в казахский банк Фридом финанс. Банк ранее входил группу РегионРоснефть, но был продан казаху Тимуру Турлову. Теперь менеджмент банк представлен сотрудниками ХимэксимбанкаАзия банка, который остался без лицензии. Ранее это банк обслуживал граждан и компании Ирана. banksta
107|06.03.2019 20:02:58|Aleksey Kormilitsyn|RU000A100303  Московская Биржа  Рынки https//www.moex.com/ru/issue.aspxboardEQOBampcodeRU000A100303
108|06.03.2019 20:14:31|Harry Lime|У меня порядка 10 процентов в Сбере под это дело , а вот совсем без денех не проверял не скажу.
109|06.03.2019 20:22:02|Антон|Понял. Тогда попробую как нибудь без денег
110|06.03.2019 20:33:37|Aleksey Kormilitsyn|Без денег както не очень...
111|06.03.2019 20:37:13|Сергей|В сбере храните на накопительном счете под небольшой процент
112|06.03.2019 20:41:19|Шура SiberianRanger|Акции Сбера в качестве залога
113|06.03.2019 20:42:42|Alexey Vishnyakov|Всё зависит от того, какие у вас бумаги. Под сбер, газ, северсталь и прочие голубые фишки бкс вам легко даст денег. Я в августе сидел в плечах чуть больше собственных средств. Под офз, скорее всего, тоже даст. Под корпораты  не знаю  у бкс есть список бумаг, которые они принимают в залог под маржинальное кредитование. Но это не про вдо  под них точно нет.
115|06.03.2019 20:44:28|Сергей|У меня офз были в качестве залога. Теперь офз не осталось. А залог удобная штука. И желательно чтобы он был в режиме T0, чтобы продать в тот же день, если кеша нет.
116|06.03.2019 20:45:35|Harry Lime|Да нет конечно , акции для для отлова проливов под залог
117|06.03.2019 20:45:58|Alexey Vishnyakov|У меня так было в декабре  я подготовил деньги под 2 рояль на втб, но не смог купить  втб не выставил заявку в РПС. Пришлось брать на бкс, но там не хватало тысяч 20  докинул на следующий день.
119|06.03.2019 21:03:58|Антон|Да, точно. Значит можно взять на размещении без денег, главное чтобы размера плеча хватило на сумму входа. А в течение дня продать что нибудь ненужное
120|06.03.2019 21:14:08|First Last|По телефону в ВТБ отказали в приеме заявки без денег под обеспечение
122|06.03.2019 21:54:19|Сергей Ш|Принимали. По телефону. Просто предупредили, что маржинальная сделка.
124|06.03.2019 22:03:26|Aleksandr|По Квику доха Легенды 15.29 , доха СЭТЛ 9.75
125|06.03.2019 23:24:29|Z A|Доброго времени суток Вы прежде чем этот флуд в публичный чат выставлять проверяйте что там написано. Какой Казахский банк У ФФИН банка лицензия ЦБ РФ.
128|06.03.2019 23:34:07|Aleksandr|видимо первый раз не нашел ничего плохого.
130|06.03.2019 23:36:56|Z A|Может вы попросили во второй раз придти.
132|06.03.2019 23:42:20|Aleksandr|может обсудим электросети  Если они отключат свет , то всем банкам кранты . Тогда и облигам крышка.Спасется только Мосбиржа в микроавтобусе
134|07.03.2019 00:22:04|Дмитрий Адамидов|Коллеги, просьба снизить накал полемики. Культура и уважение Особенно прошу обратить внимание юзера под ником Ты. Давайте без хамства, пожалуйста.
137|07.03.2019 06:26:29|А что ты сделал для котэ!?|Спорить с админом  это опасно 
138|07.03.2019 06:28:12|Alex|Вопрос обоснованный. Все знают, как быстро схлапывается бизнес компаний, конфликтующих с ЦБ. Но разумеется случаи разные бывают. Поэтому и вопросы.
139|07.03.2019 06:46:31|Aleksandr|а какой вопрос то все таки был  Почему ЦБ второй раз пришел с проверкой  Так наверно никто не ответит за ЦБ , даже если эмитент и догадывается о причине.А казахский банк  потому что владелец банка казах, так это вообще весьма спорный признак . Или вопрос о том что будет если у банка отзовут лицензию  Будет разумеется тоже самое , что и с любым видом лицензируемой деятельности.
141|07.03.2019 06:49:12|Alex|Вопрос о финансовой устойчивости эмитента. Но представителю эмитента я бы его не задавал
143|07.03.2019 06:53:56|Aleksandr|Да тут любого эмитента можно затюкать, их ведь всех проверяет налоговая и другие органы . И дальше станем просить разубедить нас в своем предположении что щас их фирму закроют и неминуем дефолт .Ах обмануть меня не трудно , я сам обманываться рад , так получается .
147|07.03.2019 07:16:27|Alex|Риски нужно обсуждать. Это все, что я знаю
149|07.03.2019 07:17:49|Aleksandr|Давайте обсуждать.Сегодня значит моделируем отзыв лицензии у банка аффилированного с эмитентом.
150|07.03.2019 07:25:44|Alex|Оставьте это
151|07.03.2019 08:27:58|Pavel Bilenko|Сегодня интервью с Хохриным, он из них вытащит информацию 
152|07.03.2019 08:28:22|Aleksandr|Боже , ну наконец то
153|07.03.2019 08:35:46|Lev Khrapov|Всем привет. Не могу найти ссылку на сайте цб про то что в банке Фридом 2ая проверка цб. Дайте пожалуйста ссылку у кого есть
154|07.03.2019 08:43:45|Harry Lime|Да это Банкста пишет , нет никаких ссылок
155|07.03.2019 08:48:19|Lev Khrapov|Про банксту знаю. Но откуда то он же взял информацию банкета есть тут в чате случаем
156|07.03.2019 08:50:35|Harry Lime|Либо инсайд либо выдумал , вариантов немного , и задним числом проверки всплывали потом неоднакратно.
157|07.03.2019 08:52:19|Olbrnew|А нечего удобные условия для жителей ближнего зарубежья делать  Сходите в афимол, там перед отделением фридома очередь по 40 казахов бывает несколько раз в месяц. Куда они шлют валютные переводы  
159|07.03.2019 08:57:41|А что ты сделал для котэ!?|В Госдеп Шифровки
160|07.03.2019 08:58:53|Olbrnew|Выводят наши доллары за рубеж ЦБ.
161|07.03.2019 09:00:54|Harry Lime|Так доллары ваши или казахов , определитесь уже.
162|07.03.2019 09:03:22|Alex Petroff|Больше похоже на третий вариант. Доллары его казахов.
163|07.03.2019 09:05:41|Olbrnew|С учетом того, что цб считает, что доллары его, то бишь страны  то точно не мои 
164|07.03.2019 09:08:40|Kir|А что случилось то Все так за фридом в едином порыве. На претензии достаточно было ответитьбанкста пишет фигню, банк не казахский, проверка ничего не показала или чтото подобное, а не переходить на личности.
165|07.03.2019 09:16:10|Z A|Ну как бы вообще вы первый сделали этот вброс.
167|07.03.2019 09:16:45|Aleksandr|доллары США 
168|07.03.2019 09:20:53|Шура SiberianRanger|Не доверяю Фридому ни как брокеру, ни как эмитенту. Но это моё частное мнение, не основанное ни на чём.
169|07.03.2019 09:49:12|Alex|Какие громкие слова. Не надо. Если у вас все в порядке, то и волноваться нечего.
170|07.03.2019 10:06:21|Aleksandr|Личный кабинет не глючит в ВТБ ни у кого сегодня 
171|07.03.2019 10:08:10|Дмитрий Адамидов|Конкретные, но по форме не вполне корректные. Будьте повежливей, только и всего. Нужно сохранять баланс формы и содержания
172|07.03.2019 10:11:51|Шура SiberianRanger|Брокерский или банковский Про банковский вроде писали на днях что глючит у нескольких госбанков изза новых попыток блокировать телегу.
173|07.03.2019 10:12:22|Aleksandr|брокерский кабинет, не КВИК
175|07.03.2019 10:26:38|А что ты сделал для котэ!?|Вы только Фридому не доверяете Счастливый вы человек 
176|07.03.2019 10:27:08|Harry Lime|Веду утреннюю проповедь в чате Долгосрочные инвесторы , переходим к исповеди и причастию
177|07.03.2019 10:27:21|Дмитрий Адамидов|пожертвования несут
178|07.03.2019 10:27:44|Harry Lime|Инвесторы зреют
179|07.03.2019 10:27:51|Шура SiberianRanger|Ссылку в студию 
180|07.03.2019 10:33:16|Harry Lime|https//t.me/joinchat/Fv4LUlM5C2Tf6V6xztINQ
181|07.03.2019 10:33:21|Alex|Аудитория оказалась не по зубам
182|07.03.2019 10:34:15|Harry Lime|Не , нормально , первая стадия  сомнение
184|07.03.2019 10:36:20|Soa|Да там не проповедь, а скорее обращение в ...
185|07.03.2019 10:36:41|Harry Lime|Баптистерий
186|07.03.2019 10:38:20|Oleg Egorov|Будем следить за притоком новообращенных
188|07.03.2019 10:39:18|Harry Lime|Там и так уже апостолов набежало
189|07.03.2019 10:39:26|Soa|а запросто..
191|07.03.2019 10:40:21|Harry Lime|Без чуда нет веры
