|time|user|text
71|25.08.2019 22:03:06|Alex Alex|Доброго времени суток Вы говорили на семинаре про эмитента Фирму в которой продает Облигации Паша Беленко . Как правильно название этой фирмы эмитента Как можно купить их Облигации Когда ещё она будет размещаться
72|25.08.2019 22:04:46|Dmitry Manzor|Конкретизируйте, пожалуйста
73|25.08.2019 22:05:51|Alex Alex|На семинаре Курс Молодого Бойца вы говорили про пашу бел
75|25.08.2019 22:07:35|Dmitry Manzor|bondyboss обратитесь сюда, я ничего не понимаю, что вы говорите
76|25.08.2019 22:07:47|Alex Alex|Про Би Фри Облигации с доходностью 20 процентов
80|25.08.2019 22:10:03|ПАЕ|А в БКС ктонибудь такое уже практиковал Актуальный вопрос в контексте купонного комбайна
81|25.08.2019 22:12:31|Pavel Bilenko|Всем привет
82|25.08.2019 22:12:39|Denis Borisov|http//bondybox.ru/about/
84|25.08.2019 22:14:21|Pavel Bilenko|Наша компания БондиБокс занимается организацией и размещением высокодоходных облигаций
86|25.08.2019 22:17:50|Alex Alex|Есть интерес к инвестированию в Облигации  Как с вами переговорить 
87|25.08.2019 22:17:50|Alex Alex|Продаём даже наборами бумаги со ставками от 14 до 20 процентов годовых
88|25.08.2019 22:19:42|Pavel Bilenko|Пишите в личном сообщении
89|25.08.2019 22:25:40|Alex Alex|Можете прислать предложения по облигациям с хорошей доходностью 
90|25.08.2019 22:25:40|Alex Alex|Пишите в личном сообщении
91|25.08.2019 22:30:28|Дмитрий Адамидов|это я говорил пишите Павлу в личку  он вам все расскажет. Это и есть Питерстайл
92|25.08.2019 22:31:43|Alex Alex|Спасибо за семинар Все толково
94|25.08.2019 22:33:22|Dmitry Manzor|Лучше общаться в друзе
95|25.08.2019 22:34:15|Alex Alex|Это как 
96|25.08.2019 22:34:42|Дмитрий Адамидов|https//t.me/chat_angrybonds/119332  изучите сначала инофрмацию по ссылкам  тут есть ответы на большинство вопросов которые возникают у ночвичка. что будет неясно потом спрашивайте
103|26.08.2019 07:57:54|Savel|Туземууун 
105|26.08.2019 08:10:06|Alexey Vishnyakov|Сомнительно. Ну, может будет 101,5. Но продавать зачем Купон 15 и производство  нужно же разбавить мфк и ломбард.
106|26.08.2019 08:13:24|Harry Lime|Было ожидаемо. Вопрос лишь в ставке СОкса , если она будет 14 и меньше , доха сравняется . Можете прикинуть цену.
107|26.08.2019 08:17:03|Alexey Vishnyakov|Обидно. Я, признаться, надеялся на 15.
108|26.08.2019 08:19:30|Harry Lime|15 было только благодаря Мосбирже , которая на 2 месяца тормознула Юнисервис , который затеял 3 выпуска за 2 недели
109|26.08.2019 08:50:31|DIM|Доброе утро коллеги, я чтото пропустил  С инновации же с купоном 15 торгуются
110|26.08.2019 08:59:58|Savel|Будет ещё размещаться его братблизнец супер окс же
111|26.08.2019 09:15:33|Dmitry K|А чего с ним печального
112|26.08.2019 09:16:45|Sergey Aleshkovich|102
113|26.08.2019 09:18:38|DIM|Нормальный ценник, был сильно выше чтоли
114|26.08.2019 09:19:17|Sergey Aleshkovich|был 101, помнится по 101,3 его покупал пару недель назад
116|26.08.2019 09:20:44|Mikhail Saratov|это купон ноймарка 
118|26.08.2019 09:23:13|Harry Lime|Попадет
123|26.08.2019 09:30:00|Alex|Страшно большую дюрацию брать. Кажется, что мы на дне ставок в РФ.
125|26.08.2019 10:30:01|Alexey|Коллеги, а что дает включение в этот Сектор роста
126|26.08.2019 10:39:55|Harry Lime|Вроде как льготы по купону на 2/3 ключевой. Я задал вопрос представителю Фридома на тему льготы по купону по МСП  70 ключевой или 70 купона там. По постановлению должно быть до 70 ключевой . А как оно будет по факту надо смотреть.
127|26.08.2019 10:42:43|Alexey|Серьезная штука. По сути на эмитенте треть ставки остается только. Очень и очень странно что в стакане нет реакции...
129|26.08.2019 10:44:36|Sergey Aleshkovich|Может продолжают выходить под СуперОКС
130|26.08.2019 10:45:40|Alexey|Элла как и Пауэлл зажата между двух тисков. До 7 понизит  тут проблем нет. Ниже  давит руководство. Но ниже в условиях текущих а главное  возможных будущих рынков  не стоит. Разве что сша действительно на 100пунктов опустят
133|26.08.2019 10:55:57|Harry Lime|Это постановление , но организатор утверждает , что решает МСП , какая будет субсидия
135|26.08.2019 11:04:54|Alexey Vishnyakov|Ещё не факт, что супер окс будет не 14. Зачем выходить
136|26.08.2019 11:10:04|Alexey|Интересно что в списке несколько эмитентов которых еще нет
138|26.08.2019 12:32:05|Aleksandr|Коллеги , кому интересно.Так как я планирую зайти в ОбувьРус 2 , то начал выяснять у владельца свои вопросы . Вот один из его ответов  В этом году в первом полугодии большая часть прибыли пришлась на 1кв а распродажа весенней коллекции на 2кв суммарно по полугодию мы выросли по прибыли и EBITDA, а в 2018 году весна была очень холодная и основной доход перешёл с 1кв на 2кв Сейчас EBITDA LTM больше 3 млрд
139|26.08.2019 12:33:18|Oleg Kopylov|Кто подскажет, какие эмитенты входят в сектор роста
140|26.08.2019 12:42:22|Alex Sha|Александр Есть ли у вас понимание на текущий момент величины купона, кто организатор и времени размещения
141|26.08.2019 12:54:51|Anton|Коллеги, нет ли здесь счастливых обладателей US247025AE93 Dell 2028 Как оцениваете перспективы посидеть до 2024
142|26.08.2019 12:55:13|Sergey Sidorov|https//www.moex.com/s2151
143|26.08.2019 12:55:43|Aleksandr|Я ожидаю 12 купон , БКС , сентябрь. Но это не точно
144|26.08.2019 12:55:54|Andrey Hohrin|технолизинг книгазаявок скрипт 28 августа стартует размещение второго выпуска облигаций ООО ТЕХНО Лизинг . Параметры выпуска ТЕХНО Лизинг001P02   Размер 200 млн.р  Купон 13,25 годовых, выплата ежемесячно  Срок до погашения 3 года, амортизация 3 последних квартала  Организатор размещения ООО Иволга Капитал Скрипт подачи заявки эти параметры необходимы для подачи заявки через голосовой трейддеск или через терминал  наименование ТЕХНО Лизинг001P02  регистрационный номер 4B020200455R001P от 15.08.2019  ISIN /будет присвоен позднее/  контрагент партнер Банк Акцепт код контрагента NC0040400000  режим торгов первичное размещение наименование режима у различных брокеров может отличаться  код расчетов Z0  цена 100 от номинала номинал 1 000 р.  минимальный лот  50 бумаг 50 000 р. по номинальной стоимости Поскольку в первый день обычно много заявок, ряд из которых содержат ошибки, для верности Вы можете подать предварительную заявку . Для этого Вам нужно сообщить нам  Ваше имя, контакт для обратной связи  Наименование Вашего брокера,  количество приобретаемых бумаг Наши координаты прежние  Ольга Киндиченко Kindichenko_Olga , kindichenkoivolgacap.com  Иван Марков Markov1van , markovivolgacap.com  Александр Бойчук AleksandrBoychuk , boychukivolgacap.com  Наш общий почтовый ящик infoivolgacap.com  Наш общий телефон 7 495 748 61 07 С уважением, Иволга Капитал
145|26.08.2019 12:55:59|Harry Lime|Инсайдеры  наше все 
146|26.08.2019 12:56:17|Andrey Hohrin|До этого указал не того андеррайтера
147|26.08.2019 12:57:19|Дмитрий Адамидов|13,5  это новый стандарт чтоли на кого ни глянь из новеньких все по 13,5  как сговорились
148|26.08.2019 13:00:22|Alexey|Думаю рынок закладывает 6.75 на 2020 ставку. Двойную или чуть выше ставку эмитенты вдо считают норм. Более уже избыточным считают.
150|26.08.2019 13:04:21|Alex Sha|Спасибо за информацию. Будем ждать новостей от организатора.
151|26.08.2019 13:05:54|Mozg Company|У кого нибудь есть мысли почему Софтлайн так падает уже неделю Знаю, что сам эмитент сидит в засаде и особо не комментирует происходящее. Кроме того маркет майкер у них понемногу опускает позицию. Странная папира какая то.
152|26.08.2019 13:13:43|Александр Кучеренко|Добрый день, какой isin у бумаги, не могу найти
153|26.08.2019 13:13:47|Владимир|Интересно, когда у них размещение.
154|26.08.2019 13:18:52|Andrey|А что за вебинар, где можно посмотреть, есть ссылка
155|26.08.2019 13:24:50|Alexey Vishnyakov|Неделю Он падает постоянно с конца ноября 2018. Я второй выпуск тогда взял по 99. Продал после купона летом по 97,3
156|26.08.2019 13:25:09|Максим Кочнев|Вам в druz_svid
157|26.08.2019 13:40:59|Aram|Шавуха, шаурмячка, шава, гадость эту поесть  вокруг нашего продукта до сих пор витает негативный флер,  признает основатель сибирской сети шаурменных Дядя Дёнер Антон Лыков. Вот уже десять лет он разрушает стереотип о шаурме как о маргинальном бизнесе. Как сеть шаурменных обзавелась советом директоров, выпустила облигации, засветилась в шоу Ивана Урганта и принесла своим создателям полмиллиарда рублей за год, читайте на нашем сайте https//www.forbes.ru/kareraisvoybiznes/382407kakdvasibiryakapostroilibiznesnashaurmesoborotomv500mln
160|26.08.2019 14:49:30|Kregg|Быдлопродавщица с ножиком  часть стратегии по разрушению стереотипов, да...
161|26.08.2019 14:54:13|Soa|Другие не хотят работать продавцами шаурмы
162|26.08.2019 14:55:06|Harry Lime|Давно были ответы. Все хорошо , прекрасная маркиза
164|26.08.2019 14:58:07|Harry Lime|Итак, дорогие друзья, публикуем конференцию БКС Глобал Маркетс . Коллеги приятно поразили своей оперативностью, правда на один из вопросов участников чата не ответили, но думаю это техническая заминка и ответ будет дан в ближашее время. Спасибо всем принявшим участие и надеюсь, что этим мы создадим традицию прямого общения организаторов.
165|26.08.2019 14:58:29|Harry Lime|Тут все ответы БКС.
176|26.08.2019 15:24:50|Юрий Хлыстов|Думаю у Дмитрия есть 
177|26.08.2019 15:26:13|Дмитрий Адамидов|у меня как раз записи нет  это старттрек владеет
183|26.08.2019 15:33:01|Михаил|По сути, да. Просто старттреку может намекнуть, что негоже по платным вэбинарам не давать полную видеозапись.
184|26.08.2019 15:33:33|Дмитрий Адамидов|а он не дал
187|26.08.2019 15:34:07|Михаил|Уважаемые товарищи, ктонибудь кроме меня пробовал смотреть текущий вебинар Дмитрия Адамидова Ато в самом интересном месте трансляция умерла....
188|26.08.2019 15:34:20|Михаил|Я так понял, что нет
189|26.08.2019 15:34:24|Дмитрий Адамидов|ну караул устал  выгнали нас
190|26.08.2019 15:34:34|Михаил|А ясно, понял
191|26.08.2019 15:34:38|Дмитрий Адамидов|запись просто не велась уже
196|26.08.2019 15:48:40|Alex Petroff|Это коммерческие облигации. Свяжитесь по этому вопросу с организатором.
197|26.08.2019 15:55:48|Дмитрий Адамидов|Мощный займ  в стиле гостинца под 12 годовых в валюте
198|26.08.2019 15:56:39|Artem|ну что коммерчиские я вижу, я больше о том что это точно здоровая ситуация для брокера под 12 в баксах не стоит за него переживать
199|26.08.2019 15:57:21|Harry Lime|За него не стоит , за свои деньги  безусловно
200|26.08.2019 15:57:32|Дмитрий Адамидов|надо узнавать. Айтишники вообще странные ребята, но 12 в баксах  это даже по по их меркам по моему за гранью экстравагантности
201|26.08.2019 15:58:25|Harry Lime|Но тренд почуяли все , люди массово хотят 810 в баксах
202|26.08.2019 15:59:02|Дмитрий Адамидов|я б тоже не отказался если бы не Трамп со своей девальвацией.
203|26.08.2019 15:59:45|Harry Lime|Можно разбавить типсами  офз ин ихними
204|26.08.2019 16:00:11|Дмитрий Адамидов|ну если доллар будут все же и вправду валить, то лучше разбавить чемнибудь не долларовым
206|26.08.2019 16:03:32|Leonidas|Например, франками.
207|26.08.2019 16:04:13|Дмитрий Адамидов|злотыми или шекелями
209|26.08.2019 16:04:28|sergei begreater|Продаю с самого утра 17 штук в стакане видны никто не забирает.
210|26.08.2019 16:04:56|Leonidas|Я абсолютно серьезно. Доверия доллару и евро нет совсем.
211|26.08.2019 16:05:35|Дмитрий Адамидов|ну не франки же
213|26.08.2019 16:06:44|sergei begreater|Так МСП же, limited edition, не всем по карману
214|26.08.2019 16:07:15|Harry Lime|Злотые , форинты , кроны  это пустое , сыпятся на раз
215|26.08.2019 16:10:40|Дмитрий Адамидов|тут парадигма меняется  на месте кроны и форинта скоро окажется доллар. статус резервной валюты многого стоит. как и потеря его
217|26.08.2019 16:11:20|Harry Lime|Франк реально хорош
218|26.08.2019 16:11:35|Leonidas|Дмитрий против
219|26.08.2019 16:12:39|Дмитрий Адамидов|я просто придерживаюсь мнения что высокий процент компенсирует курсовые колебания на долгосроынх промежутках. уж даже если по рублю после 2014 года потери за 2 года закрылись, то теперь то тем более лезть в низкие ставки вообще смысла нет
222|26.08.2019 16:16:40|Leonidas|Чем больше шкаф, тем громче он падает.
224|26.08.2019 16:20:23|Дмитрий Адамидов|ну ... что делать. мы на это повлиять не можем
225|26.08.2019 16:21:34|Leonidas|Мы да, но крупные игроки могут же замутить какиенибудь etf на эту тему
227|26.08.2019 16:30:18|Дмитрий Адамидов|я тоже на это надеюсь
228|26.08.2019 17:45:48|А что ты сделал для котэ!?|Чешская крона весьма стабильна Ставки правда не айс
229|26.08.2019 17:46:10|Дмитрий Адамидов|а сколько
230|26.08.2019 17:54:51|А что ты сделал для котэ!?|Лень искать  болею Думаю ставки 13
231|26.08.2019 17:59:48|Harry Lime|Поправляйтесь 
232|26.08.2019 18:23:13|DIM|Люди что с ом происходит, полезла вверх поттхлну
233|26.08.2019 18:28:17|Alex Petroff|Завязывай ты уже с этим чаем...
234|26.08.2019 18:28:39|DIM|Реально растёт 
235|26.08.2019 19:19:33|Roman|Добрый вечер Поиском подобную тему и опрос не нашел. Думаю, что многим может быть интересно узнать на какие доходности ориентируются и рассчитывают коллеги по чату. Какую доходность по своему инвестиционному рублевому портфелю вы ожидаете в 2019м году Какую доходность по своему инвестиционному рублевому портфелю вы получили в 2018 году С градацией, как вариант менее 9 / 9  12 / 12  15 / 15  18 / 18  21 / 21  24  / более 24 Ну то есть по сути два опроса  что реально было в 2018м и что ожидаете в 2019м Насколько я понимаю Опросами заведует Максим. VltSmertnik , если не затруднит, могли бы Вы сделать подобный опрос
237|26.08.2019 19:20:38|Максим Кочнев|Вы можете сделать опрос тут, а я перепосчу в канал
238|26.08.2019 19:22:06|Roman|Не силен в возможностях телеграм каналов  подскажите, пожалуйста, где почитать и куда смотреть чтобы понять как это сделать
239|26.08.2019 19:23:33|Максим Кочнев|google.com
240|26.08.2019 19:23:48|Alexey|Вот я так понял новый тот эмитент
243|26.08.2019 19:24:14|Roman|Спасибо
244|26.08.2019 19:24:35|Alexey|Московская Биржа присвоила идентификационный номер программе биржевых облигаций ООО Кузина серии 001P. Присвоенный идентификационный номер 400480R001P02E, говорится в сообщении биржи. Максимальный объем программы биржевых облигаций составляет 500 млн. рублей включительно или эквивалент этой суммы в иностранной валюте. Облигации в рамках программы размещаются по открытой подписке сроком до 4 лет. Срок действия программы  50 лет с даты присвоения ей идентификационного номера.
245|26.08.2019 19:25:18|Harry Lime|Пссс, булочки с маком , купон сотка
246|26.08.2019 19:25:25|Kir|Началось
247|26.08.2019 19:25:34|Alexey|
248|26.08.2019 19:25:45|Григорий Мошорин|Купон под булочки будет минимальный 
249|26.08.2019 19:25:52|Alexey|Ну есть немного да. Каждый хочет 500 млн
250|26.08.2019 19:25:58|Kir|Что программу такую маленькую запилили, где размах
251|26.08.2019 19:26:18|Alexey|Вот и я думаю  75 проц то заныкать же 
252|26.08.2019 19:26:22|Harry Lime|500 млн уходит кузине , понять хоть чья кузина
254|26.08.2019 19:26:56|Alex|Эрикова кузина конечно
255|26.08.2019 19:27:20|Alexey|Может кузина скромная  ей и 25проц от 500млн достаточно 
256|26.08.2019 19:27:20|Григорий Мошорин|Минус был 
261|26.08.2019 19:30:53|DIM|А где ответ не присутствовал на вдо 
262|26.08.2019 19:31:19|Григорий Мошорин|Не инвестировал 
263|26.08.2019 19:34:49|Alex|Там похоже с этой кофейней, пицерией и американцем полный фарш суды, уголовка, рейдерство. Все как мы любим. Надо брать
264|26.08.2019 19:36:34|Harry Lime|Байка , расскажи реальную байку братве . с Кирпичи
265|26.08.2019 19:37:28|Roman|Специально сформулировал без привязки к ВДО У всех свои инструменты и склонность к риску. Я в 2018м вообще не знал про ВДО.
266|26.08.2019 19:44:39|Alex Petroff|Цель опроса Вы представляете чьилибо интересы и хотите предложить инвест.продукт, либо пишете диссертацию по рынку ценных бумаг и вам нужна выборка на халяву
267|26.08.2019 19:49:00|Roman|Ни чьи интересы не представляю. Инвест продукты не предлагаю. Диссертацию не пишу. Просто интересно насколько мое видение доходностей от инвестиций в рублевые инструменты консервативно/агрессивно и как оценивают свои возможности и перспективы другие участники чата ВДО.
269|26.08.2019 19:51:52|Alex Petroff|У каждого свой индивидуальный допустимый уровень риска и понятие о диверсификации. Поэтому опираться на среднюю температуру по больнице при выборе горизонта инвестирования и инструментария...бессмысленно. Особенно глядя на происходящее на рынках.
270|26.08.2019 19:54:56|Roman|Согласен. Тут немного другой момент  на мой взгляд обычно лучше знать, чем не знать  в том числе это касается вопроса средних ориентиров участников чата по доходностям.
271|26.08.2019 19:55:41|Дмитрий Адамидов|Да проголосовали и ладно
273|26.08.2019 20:12:43|Roman|Классный анекдот
274|26.08.2019 20:20:28|Alexey|А есть ссылки почитать
275|26.08.2019 20:21:39|Harry Lime|Да , давайте уже , чувствую.настоящий трэш
276|26.08.2019 20:26:04|Alex|в интернете по владельцу Эрик Шогрен, даже википедия есть https//ru.wikipedia.org/wiki/D0A8D0BED0B3D180D0B5D0BD,_D0ADD180D0B8D0BA
277|26.08.2019 20:26:11|Rifnur|А кто организатор
278|26.08.2019 20:47:11|Kir|Юнисервис вистимо
279|26.08.2019 20:54:39|Harry Lime|Не факт , нам обещают нового организатора , но это заявка на купон 25.
282|26.08.2019 20:58:36|Шура SiberianRanger|Главное чтобы не в булочки со смаком на первом же купоне D
283|26.08.2019 21:00:35|Harry Lime|Это будет фантастический дебют нового организатора
284|26.08.2019 21:01:06|Елена Филякина|
285|26.08.2019 21:01:28|А что ты сделал для котэ!?|Я что то пропустил Родился новый мем
286|26.08.2019 21:02:08|Harry Lime|Ждем Эрика в чате. Пересмотрим Красную жару уже сегодня
288|26.08.2019 21:04:32|Григорий Мошорин|Почему бы и нет 
291|26.08.2019 21:09:44|Григорий Мошорин|Мне походу повезло,у меня не было дефолтов 
293|26.08.2019 21:18:14|Skydiver|Чтото страшно в эту Кузину. Хотя неоднократно там кофе пил и этого американца встречал там же. Но история, та ещё...
