|time|user|text
3|06.11.2018 10:03:51|Alex Petroff|Переговорил сейчас с представителем андеррайтера начальником отдела ценных бумаг банка Акцепт, Новосибирск по участию в первичке Грузовика и Сибстекала. Говорили на разных языках. Они разделяют нашу обеспокоенность и желание участия в первичке. Но не более Представитель Юнисервиса на телефон пока не отвечает. Может болен после выходных При таких обстоятелствах перспективы участия в первичке затуманиваются. Но не факт. Будем подождать.
4|06.11.2018 10:05:27|Harry Lime|Будут плохо себя вести навтыкаем им заявок в книгу через брокера.
5|06.11.2018 10:06:36|Alex Petroff|Не хотелось бы дополнительных расходов за книгу.
6|06.11.2018 10:24:53|Евгений|Наши брокеры как советское сельпо смотрятся иногда. Всё както дремуче, никто ничего не знает, никому ничего не интересно
9|06.11.2018 10:28:13|Harry Lime|Мне кажется им и об,емы не помогут. Привыкли развиваться экстенсивно. Давайте найдем х новых клиентов...
10|06.11.2018 10:52:43|Alex Petroff|Переговорил с представителем Юнисервиса. Информация слелующая. Просьба внимательно ее переварить и не задавать повторных вопросов. Оба выпуска и Грузовик и Сибстекло уже проданы. Проданы клиентам, с которыми они уже давно работают. Но Им интересно часть выпуска отдать нашим участникам некоторые из них помимо меня тоже уже звонили в Юнисервис и им отказали. Этот интерес у Юнисервиса появился сегодня, после этого разговора. Схема может быть такой же, как при размещении Светофора. Окончательное решение будет принято в пятницу 09.11, когда вернется из командировки начальник Грузовика и примет решение отдать некую часть в рынок я попросил на 2 млн., согласно представленной мне вами информации о желании и объеме участия в первичке. Тоже и по Сибстеклу, сошлись пока на 2 млн. Т.е. конкретика будет ближе к пятнице.
12|06.11.2018 10:55:18|Harry Lime|Это об,ясняет уже установленные купоны по обоим выпускам, будем посмотреть.
13|06.11.2018 11:35:42|Denis Kozlov Septem|У меня были сомнения по первичку Грузовика...
14|06.11.2018 11:49:57|Harry Lime|Видимо скидывают на технического держателя , известная практика
15|06.11.2018 11:52:04|Alex Petroff|Я не питал иллюзий по первичке этих эмитентов и ранее, а тем более теперь, с учетом свежей информации. Получитсяхорошо, нетбудем ждать следующую электричку. У них свои цели, у нас свои. И...как ни странно мы их решаем одновременно и в обоюдное благо. Думаю, если бы возможности не было, то разговор был таким же, как и с банком Акцепт. Хотя отказать нам можно в любое время
16|06.11.2018 11:58:23|Harry Lime|Все ,что не девелоперы , лизинг и финансы/МФК пользуется повышенным спросом.
17|06.11.2018 12:08:39|Alexey Z|А может ктонибудь пояснить почему некоторые брокеры берут ежемесячно за хранение еврооблиг в НРД, а некоторые нет Ведь, как я понимаю они должны НРД в любом случае платить ежемесячно И если я купил и держу и других активностей нет, то это брокеру становится невыгодно. Понятно, что комис за покупку/продажу может быть разный, но он берется один раз и не сильно отличается, а облиги потом могут лежать без движения несколько лет. Просто пытаюсь понять, в чем подвох если он есть Открытие, например, берет ежемесячно по 100р., а вот Финам и БКС не берут только в месяц совершения сделки. На небольших объемах 1200р в год тоже снижает процентную ставку.
18|06.11.2018 12:10:25|Denis Kozlov Septem|Попытка была важна. В этот раз у Юнисервиса, наверное, план размещения уже был подготовлен, поэтому в него вписаться не получилось. Но в следующий раз Юнисервис будет учитывать возможность привлечь инвесторов через открытую первичку.
19|06.11.2018 12:19:15|Alex Petroff|Да, об этом мне сказали прямым текстом. Что нас учтут на перспективу однозначно. Нас мало, но мы в тельняшках
22|06.11.2018 12:29:49|Sergey|Alex Спасибо, что держите в курсе
23|06.11.2018 12:31:06|Сергей Ковалев|нужен совет, если коммерческие облигации купить, то лучше их на обычный брокерский счет кинуть или на иис иис я закрою в следующем году скорее всего, а коммерческие облигации дольше
24|06.11.2018 12:33:21|Александр Меркушев|На ИИС, можно только биржевые, брокер псб сказал.
25|06.11.2018 12:34:30|Сергей Ковалев|а вот этого я не знал
26|06.11.2018 12:41:24|Denis Kozlov Septem|Это брокер придумал. На ИИС можно покупать коммерческие облигации.
27|06.11.2018 12:42:02|Alex S|с ИИСа вроде как выводить можно только деньги т.е. придется потом облиги продавать
28|06.11.2018 12:42:27|Denis Kozlov Septem|Коммерческие облигации  тоже облигации, со всеми признаками облигаций, только не имеют биржевого обращения. Тем не менее, они регистрируются в НРД, им присваивается номер, их можно продавать и покупать и проч.
30|06.11.2018 12:48:52|Дмитрий Адамидов|А как их купить на ИИС тогда
32|06.11.2018 12:51:48|Denis Kozlov Septem|Через направление поручения письменно, устно своему брокеру.
33|06.11.2018 12:56:11|Дмитрий Адамидов|А через янго можно Имея в виду вариант, что брокер дебил
34|06.11.2018 12:59:57|Olga|Их можно перевести на обычный бс
36|06.11.2018 13:04:29|Denis Kozlov Septem|Через Янго можно купить/продать только те коммерческие облигации, где мы являемся организатором. Остальные  через бумажное поручение.
37|06.11.2018 13:05:05|Дмитрий Адамидов|Понятно. Ну хоть что то
39|06.11.2018 13:06:11|Harry Lime|Бумажное поручение , превратится в бумажное приключение , ну нафиг.
40|06.11.2018 13:07:01|Denis Kozlov Septem|Теоритически можно, но нужно с каждым брокером обсуждать это заранее, так как это нестандартная операция и будет проведена вручную. Для брокера это всегда некомфортно
41|06.11.2018 13:07:46|Sergey Ustinov|Стоит ли брать Купон 16,5 примерно
42|06.11.2018 13:07:52|Denis Kozlov Septem|Почему Высылаем на электронку поручение, клиент его подписывает и отправляет нам скан, а оригинал  обычной почтой.
