|time|user|text
1|14.03.2019 12:00:20|Aleksandr|я набрал свои 4 
2|14.03.2019 12:00:59|Дмитрий Адамидов|а я сдаю первый выпуск
4|14.03.2019 12:01:30|Ghisler|Гдето далеко плачет маленький собственник Апри от счастья
5|14.03.2019 12:01:39|Aleksandr|а зачем 
7|14.03.2019 12:02:24|Дмитрий Адамидов|так там осталось до апреля добрать 9 рублей из 1038. можно перекладываться начинать
8|14.03.2019 12:02:34|Ghisler|Ладно, маленький вожак
9|14.03.2019 12:03:27|Aleksandr|мож там оферта досрочная будет например
10|14.03.2019 12:03:56|Дмитрий Адамидов|в первом выпуске погашение 11 апреля
11|14.03.2019 12:04:28|Aleksandr|А он им не нужен уже.Только бабки зря держать под гашение
12|14.03.2019 12:04:43|Дмитрий Адамидов|ну вот я и сдаю его
14|14.03.2019 12:14:19|IURII D.|Купон под 13 при гашении... 
16|14.03.2019 12:18:32|Дмитрий Адамидов|если по АПРИ там купон облгаагатеся по новым правилам. до 12,5  0 свыше 35
17|14.03.2019 12:18:45|IURII D.|В итоге при продаже АПРИ БО и покупке БП  только купон 18 на 16 меняется...
18|14.03.2019 12:19:51|Дмитрий Адамидов|вы сейчас БО можете продать по 1031 руб а БП купить по 1001,5
19|14.03.2019 12:19:57|IURII D.|Да, это и посчитал  разницу между продажей сейчас 13 с НКД и 12,755,25х65.
20|14.03.2019 12:20:37|Дмитрий Адамидов|в общем первый выпуск интересен только тем у кого НДФЛ нет юрикам или кто его платит почемулибо в конце налогового периода
21|14.03.2019 12:21:10|IURII D.|по чём продаёте
22|14.03.2019 12:21:39|Дмитрий Адамидов|по 99,99
24|14.03.2019 12:21:57|IURII D.|
26|14.03.2019 12:29:37|Дмитрий Адамидов|ну и молодцы половину одолели. а БО погасить хватит точно
27|14.03.2019 12:47:45|Алексей Чернушевич|Да.
28|14.03.2019 12:48:58|Дмитрий Адамидов|так ну после 1400 тогда. реклама отвисит
29|14.03.2019 12:51:14|Алексей Чернушевич|Доп. капекса не предполагается. Он осуществлён сразу. Этим мы и отличаемся  существенным фундаментальным подходом. Основное с точки зрения доделок  это переводы жилого в нежилое.
30|14.03.2019 12:52:50|Sergei|А сколько номеров у станции без нки
32|14.03.2019 13:10:15|Harry Lime| торговыевойныкитай США И КИТАЙ ОТКЛАДЫВАЮТ ВСТРЕЧУ ТРАМПА И СИ ПО МЕНЬШЕЙ МЕРЕ ДО АПРЕЛЯ  BBG CHINA, U.S. SAID TO DELAY TRUMPXI MEETING TO AT LEAST APRIL  BBG
33|14.03.2019 13:10:26|Harry Lime|Все , кина не будет
34|14.03.2019 13:12:27|Шура SiberianRanger|Рублебакс весело улетел на 10 копеек за минуту 
36|14.03.2019 13:15:51|Alex S|эт роботы работают
