|time|user|text
84|16.12.2019 16:44:32|Harry Lime|Праздник каждый дэни ...
85|16.12.2019 16:44:35|Savel|Дедмороз дарит 26 доху
86|16.12.2019 16:44:47|Ilya|Не в курсе в этом чате
87|16.12.2019 16:45:20|Dmitry Manzor|Я уже точно не помню отчётность, но там 1.5 млрд операционной прибыли только у Российского сегмента бизнеса. Смысл валить контору
88|16.12.2019 16:45:48|Savel|Никакого. И всё же.
89|16.12.2019 16:47:03|Sergey Trenin|На какие бы темы не велись беседы, всё равно рано или поздно всплывает эмитент на букву Д
90|16.12.2019 16:48:03|Ilya|Жимжим так работает. Чат время от времени становится местом психологической помощи, начиная с 97 процентов от номинала вниз.
91|16.12.2019 16:51:49|Dmitry Manzor|У ДД была проблема рефинанса сработало правило сэра Гарри  не шмогла, здесь этого нет, посмотрите отчётность. Но есть проблемы с оценкой. Я думаю в январе если кто поедет в логово  разберется.
92|16.12.2019 16:53:45|Ilya|Тимофей тоже съездил в Сибирь проверить гостинец.
93|16.12.2019 16:53:58|Dmitry Manzor|мы ему не доверяем
95|16.12.2019 16:54:35|Ilya|Он тоже в теме
96|16.12.2019 16:55:50|Kirill|Раз уж речь зашла о том, о ком нельзя говорить 1 Основной бизнес компании gt90 выручки  рассылка SMS. 2 На российском рынке она имеет долю 13 в 2018 и несколько больше в 2019. 3 Орги утверждали, что выручка компании составляет 30 млрд 4 Иностранный бизнес компании представлен в основном Эстонией 1.3 млн. населения 5 Выручка ВСЕГО российского рынка SMSрассылок за 2018 оценена 8 млрд, согласно независимому докладу, ссылка на который тут мелькала. Ктото понял, как эти утверждения совместить, или я чтото неверно указал 
97|16.12.2019 16:56:51|Sergey Trenin|Мне кажется, ты открываешь ящик Пандоры 
98|16.12.2019 16:56:57|Ilya|Эстония  неверно. Эстония просто юрисдикция для интернет компаний даже без ведения деятельности на ее территории хотя это не запрещено. 5 дней 1000 евро и контора ваша.
99|16.12.2019 16:58:13|First Last|пишите, встречу
100|16.12.2019 16:58:32|А что ты сделал для котэ!?|Надо заранее договорится о кодовых знаках, если облигационеров в заложники возьмут
101|16.12.2019 16:59:24|Ilya|Не думаешь же, что ктото ломанется спасать
102|16.12.2019 17:01:59|Alexey|Тут еще какое дело. Я совсем не спец но вижу что смс массово заменяются пушами. Но пуши если я верно понимаю это уже другой бизнес...
103|16.12.2019 17:04:15|Ilya|А рекламу не пушат по какой то причине, Вайбер ватсап да, а пуша не видел.
104|16.12.2019 17:04:59|Kirill|Ок, допустим Эстония  замечательный портал в целый ЕС. В ЕС живет полъярда человек. XX  8  500/145  30, чему должен быть равен XX 
105|16.12.2019 17:05:22|Alexey|Там надо смотреть какую долю бизнеса занимают нерекламные смс
107|16.12.2019 17:08:17|Andrey Mayorov|Давайте создадим Друзь Деникольский и все туда
108|16.12.2019 17:08:22|Anton Moiseev|Всё верно, тенденция именно на пуши. СМС остаётся как резервный канал.
109|16.12.2019 17:09:45|Kirill|Смысл обсуждать видения и тенденции, если цифры не сходятся, гдето на порядок 
110|16.12.2019 17:12:03|Ilya|Модераторы топнут ножкой скоро, но автор канала пока терпит, в этом проблема.
111|16.12.2019 17:12:07|Artem Dudkin|Уважаемые инвесторы Завтра 17 декабря начинается размещение первого выпуска зеленых облигаций АО Коммерческая недвижимость ФПК ГарантИнвест. Регламент размещения следующий  Эмитент  АО Коммерческая недвижимость ФПК ГарантИнвест  ISIN  RU000A1016U4  Идентификационный номер  4B020671794H001P от 02.12.2019  Цена  1 000 руб. 100 от номинала  Код расчетов  Z0  Режим торгов  первичное размещение  Контрагент  ООО УНИВЕР Капитал MC0221700000  Период сбора заявок с 1000 до 1300  Период удовлетворения заявок с 1400 до 1630  Период сбора заявок и заключения сделок с 1645 до 1830 перерыв в сборе заявок с 1729 до 1745
112|16.12.2019 17:16:53|Ilya|Кстати логичнее ехать в Таллинн. Там же большая часть бизнеса 
113|16.12.2019 17:18:25|Дмитрий Адамидов|Отцы, вам про Дэни не надоело Не то, что я ножкой топну или что  вы толчете воду в ступе по 100му разу в отсутсвии внятных новостей. Такое впечатление, что либо не умеетне пользоваться поиском в чате, либо вам просто делать нечего. Будет поездка инвесторов  будет о чем поговорить. Будут новости по аудиту, покупкам, чему угодно  ради бога. Белый шум зачем разводить
114|16.12.2019 17:19:25|Alex Petroff|А пока налетайподешевело. Не является инвест.рекомендацией.
115|16.12.2019 17:19:30|Дмитрий Адамидов|вот именно
117|16.12.2019 17:19:53|Ilya|Вы, ДмитриийЮрьевич и начали про Деда.
118|16.12.2019 17:20:19|Дмитрий Адамидов|Я просто по 100му разу пояснил почему это нежелательно
121|16.12.2019 17:21:17|Ilya| молчим, я за, залив уже давно, пока 100 не побьет, все та же волна залива.
122|16.12.2019 17:22:00|Дмитрий Адамидов|все равно никто ничего официально коментировать не будет. а слухи  уже обсудили все
127|16.12.2019 17:24:28|r.alex|А что такое залив
128|16.12.2019 17:26:03|Harry Lime|Не переживайте , есть кому постоять за земляков в Краснодаре
129|16.12.2019 17:26:57|Lizardking0808|Обязуюсь предоставить подробный фото и аудио отчёты, диктофон уже в сумке
130|16.12.2019 17:28:11|Дмитрий Адамидов|отлично
131|16.12.2019 17:28:41|Evgeniy Averchenkov|Гаранинвест без предварительных заявок
132|16.12.2019 17:30:02|Ilya| готовый ко всему инвестор
133|16.12.2019 17:30:59|Harry Lime|Безусловно
134|16.12.2019 17:33:23|Сергей Попов|
135|16.12.2019 17:36:47|К& Б:))🍷|Элвиса звать будем 
137|16.12.2019 17:37:51|Harry Lime|Либо я веду ее в ЗАГС , либо она меня ведет к прокурору с Кавказская пленница
138|16.12.2019 17:38:15|Ilya|
139|16.12.2019 17:53:00|Alexey|А вот у меня особое мнение. Такие кейсы как с Дени могут сподвигнуть людей копаться во всем сильнее, задавать вопросы больше и настойчивей и в конечном счете эмитентов давать больше информации. Все имхо
140|16.12.2019 18:15:26|Дмитрий Адамидов|никто не мешает копаться. но копаться и истерить  это разные вещи
142|16.12.2019 18:17:53|Alexey|Согласен. Но часто истерика  нулевая стадия шока а потом приходит осознание необходимости копаться
143|16.12.2019 18:19:41|Максим Кочнев|че там в Дени копаться. Есть Оферта, за нее отвечает офис в BVI. То что ко времени офреты этого офиса уже не будет, это другой разговор вот вам направление копания. Можно много чего накопать
144|16.12.2019 18:20:58|Сергей Попов|За оферту отвечает и сам эмитент, он то не смоется.
145|16.12.2019 18:21:39|Дмитрий Адамидов|Да, только потом мне эмитент не Дэни да а любой другой, посмотрев на цирк на просьбу поговорить в чате отвечате  нет хочу разговаривать с неадекватами, которые мне хамят к тому же. А я ответить не могу. Зачем мне это надо
146|16.12.2019 18:21:59|Максим Кочнев|основной бизнес  зарубеж но хватит действительно об этом сотый раз
147|16.12.2019 18:22:05|Дмитрий Адамидов|как бы берега не нужно терять  у нас все общение строится на доверии. Никто никого понуждать не вправе так то
148|16.12.2019 18:23:29|Alexey|Скоро проверим когда общительная Легенда придет объяснять куда 2млрд без новых обьектов
149|16.12.2019 18:23:33|Дмитрий Адамидов|а к сожалению это не все понимают. а кто то еще хуже  понимает но нагнетает специально, чтобы подкупить подешевле или еще что выгадать
152|16.12.2019 18:26:11|Сергей Попов|А на что тратит миллиард Дэни Какая у них рентабельность проекта
153|16.12.2019 18:26:19|Максим Кочнев|о неееееее
155|16.12.2019 18:26:39|Сергей Попов|Там нет
156|16.12.2019 18:26:59|Alexey|Это тоже ответ на Ваш вопрос
157|16.12.2019 18:27:30|Сергей Попов|Так я и спрашиваю у посвященных людей
158|16.12.2019 18:31:43|А что ты сделал для котэ!?|Формальный ответ, на что потрачен ярд  есть А реальный мы никогда не узнаем 
159|16.12.2019 18:35:36|Harry Lime|Куплен испанский оператор за 14 млн
160|16.12.2019 18:36:23|Сергей Попов|Наверняка же можно у Дэни спросить и попросить подтверждений. Если они по назначению деньги потратили, то уже должна появиться дополнительная прибыль.
161|16.12.2019 18:37:24|Alexey|На рынке других стран куча hy месяцами торгуются по 8590. Втч чаще всего как раз из за так сказать неполного понимания инвесторами всей картины финансов эмитента. Это на нашем рынке мы привыкли что или 103 или 3
162|16.12.2019 18:38:14|Ilya|Ктото привык, а для меня до сих дикость
163|16.12.2019 18:39:50|Harry Lime|Будем считать , что это наш US Steel , чтото у инвесторов в такое должно быть из стали
164|16.12.2019 18:40:20|Alexey|Хорошо что это не наш ftr
169|16.12.2019 18:43:22|Harry Lime|А что если предположить , что облигациями структурирован именно такой вид займа
170|16.12.2019 18:43:43|Alexey|Так сказать наш ответ clo
172|16.12.2019 18:45:17|Harry Lime|Но бизнес один
173|16.12.2019 18:45:21|Шура SiberianRanger|Первичка 16 декабря
174|16.12.2019 18:45:41|Alexey|Финтех
175|16.12.2019 18:45:53|Дмитрий Адамидов|чо то похоже у покупателей кончились деньги
176|16.12.2019 18:46:17|Alexey|Все на корпоративах судя по моим контрагентам
177|16.12.2019 18:46:30|Шура SiberianRanger|наоборот, даже КалСбыт купили D
178|16.12.2019 18:46:51|Дмитрий Адамидов|да эпичная сделка в историю войдет
179|16.12.2019 18:46:59|Harry Lime|КалСбыт был немного сбыт
180|16.12.2019 18:54:31|К& Б:))🍷|Потрачено 55 млн.  Вполне стандартное однодневное размещение среднего по ажиотажу выпуска от народа из нашей песочницы... Деньги есть.. 
181|16.12.2019 18:55:33|Aleksandr|И теперь он Кал Смыт
182|16.12.2019 18:56:17|Дмитрий Адамидов|половина только это Обувь  которую вообще покупают люди не из песочницы, как мне кажется. Толстосумы всякие
183|16.12.2019 18:58:17|Harry Lime|Люди в Santoni покупают Обувь России , таков путь
184|16.12.2019 18:59:52|Дмитрий Адамидов|я например не брал
185|16.12.2019 19:02:58|К& Б:))🍷|Геотек брал, Мечел брал, Обувь не брал  Вполне сопоставимо с 15 слонами в выпуске. Как раз на 20ку чаще всего и брали... Имхо, обувь наши тоже берут по чутьчуть...
186|16.12.2019 19:21:55|Ilya|Они уже билеты покупают на лыжи или в тепло
188|16.12.2019 19:25:24|Alexey|Опасаюсь что ребята в Сантони зарабатывают на кэрри а не на обуви
189|16.12.2019 19:26:15|Lizardking0808|Благодарю за Вашу табличку
190|16.12.2019 19:27:45|Alexey|
191|16.12.2019 19:28:22|К& Б:))🍷|Посмотрел на вскидку предыдущие несколько дней... Да, текущий общий оборот первички в 55 млн чуть меньше было 6075, но как раз за счёт Обуви сползание с 3040 до 20...
192|16.12.2019 19:32:52|Harry Lime|На Церихе рекламируют angry bonds
193|16.12.2019 19:33:59|Aleksandr|По разному они зарабатывают.И Сантони  далеко не самый лухари бренд . Чо в нем такого 
194|16.12.2019 19:34:40|First Last|мандалорец зашел 
195|16.12.2019 19:38:45|Alexey|Пиар хороший у них и каналы дистрибуции
196|16.12.2019 19:39:24|Harry Lime|Давайте в Друзе хит парад лухури обуви , конкурентов надо знать в лицо
197|16.12.2019 19:40:50|Aleksandr|Бренды не я назвал первый . И даже не второй
198|16.12.2019 19:55:28|Alex Petroff|Как источник информации, али хулят
199|16.12.2019 19:55:58|Дмитрий Адамидов|это взаимный пиар  мы их на той неделе ставили
202|16.12.2019 20:29:35|Ilya|А что по ОХ  там денег можно поднять  Или бесполезные знания таки
203|16.12.2019 20:33:08|Дмитрий Адамидов|купон заплятят если в мае по 5 выпуску будет много годовых 35 или 40
207|16.12.2019 20:34:34|Ilya| все лучше, чем финавиа
208|16.12.2019 20:34:45|Zeev|Дмитрий, почему не работают ссылки справочника, например, 1 и 3 пункты
209|16.12.2019 20:35:04|Дмитрий Адамидов|потому что сайт до 21 числа не работает
213|16.12.2019 20:36:00|Zeev|Вот так, ещё до 21 декабря и начался 22 год
214|16.12.2019 20:46:15|Lizardking0808|Бд ускорились Так, глядишь, на этой неделе конец размещению
215|16.12.2019 20:48:02|Сергей Попов|Какие сейчас облигации выгоднее всего брать
216|16.12.2019 20:49:47|Alex Petroff|Мы не знаем ответ на этот вопрос.
217|16.12.2019 20:50:30|Сергей Попов|Ну хоть кто как считает
218|16.12.2019 20:51:06|Lizardking0808|Посмотрите табличку размещений, берите по номиналу все. Потом разберетесь, что к чему
219|16.12.2019 20:51:38|Alex Petroff|Коллеги, был задан риторический провокационный вопрос. Тема ответов неисчерпаема. Поэтому давайте к профессионалам druz_svid .
221|16.12.2019 20:59:14|Zeev|Апология Амальрика
222|16.12.2019 21:04:50|Виталий Яковлев|Окститесь, клавотычники  Ну читать же такой объем невозможно  Ну есть же друзь, на которого я не подписан, имейте совесть  Помните, все что Вы написали  будет прочитано. А оно мне надо  Крик души.
223|16.12.2019 21:07:53|Alex Petroff|Это бесполезно. Каждый считает своим долгом донести свою важную мысль/мнение до сообщества. И фиолетово, что ктото уже ее писал. Важно донести.
224|16.12.2019 21:09:38|Виталий Яковлев|так ладно бы мысль  а то сарказм  какой или шум. Белый....
225|16.12.2019 21:10:09|Aleksandr|У лучших клавотычников давно голосовой набор
226|16.12.2019 21:37:52|Дмитрий Адамидов|Понятия не имею как в анекдоте про динозавра 50
229|16.12.2019 21:38:37|Sergey Sidorov|Зато это, как пел М.Бернес ,  голос народа живой. Иначе надо делать Chat Angry Bonds Executive Summary.
230|16.12.2019 21:58:31|Pavel Bilenko|Там нет проблем с оценкой Та, которую признали недостоверной, не входит ни в консолидированную отчетность по МСФО ни в РСБУ
231|16.12.2019 23:43:49|Ilya|Ибо ктоточтотознал
232|16.12.2019 23:44:45|Pavel Bilenko|Все всё знали. Просто комуто понадобилось представить это как открытие...
235|17.12.2019 00:06:23|Ansat|Так всё таки это все проделки БКС
236|17.12.2019 06:11:52|Harry Lime|БКС утверждает , что у них этих бумаг нет , значит ктото просто напросто врет.
237|17.12.2019 06:30:42|Harry Lime|Выписку из НРД заказать несложно ...
238|17.12.2019 06:33:27|Lizardking0808|Тем более вызывают удивление отдельные участники чата, постящие на каждом заборе новости о том, что лично они докупают
240|17.12.2019 06:44:27|Pavel Bilenko|Так и говорят Тогда понятно, почему цена такая 
243|17.12.2019 06:48:47|Lizardking0808|Павел, боюсь, что здесь уже инициатива потеряна и спекулянты будут делать с бумагой то, что посчитают нужным
244|17.12.2019 06:51:02|Pavel Bilenko|Я одно знаю наверняка  то, что эмитент свои обязательства исполнит полностью и в срок. А спекулянты, конечно, могут манипулировать рынком, пока по рукам не получат
245|17.12.2019 07:11:54|Алексей Мелехов|Павел один за всех оргов борется за Дэни 
246|17.12.2019 07:17:19|Andrey Hohrin|исследования вдо 1 Статистика не врет Основная компетенция Иволги Капитал  работа с кредитным риском. Наша задача  знать все о своих эмитентах и контролировать ситуацию всеми доступными методами. Но помимо нашей аналитики по отдельным компаниям, существует статистика, и она очень упряма. В прошлом году Андрей Хохрин представил формулу 300 дней. Ее логика очень проста эмитент получил деньги от облигаций, и имеет запас прочности на ближайшее время . А до завершения первого года почти наверняка не будет оферты или погашений. В результате такой срок удержания должен существенно снижать кредитный риск эмитента. Мы провели анализ всех эмиссий облигаций на Московской бирже , выпущенных с 2003 года данные предоставил CBonds. Задача номер 1  сравнить среднюю доходность при удержании 300 дней эмитента ВДО и не ВДО. Выясняется, что ВДО в среднем существенно обгоняют широкий рынок, и дают среднюю доходность 12,6 годовых .
247|17.12.2019 07:17:27|Andrey Hohrin|исследования вдо 2 Статистика не врет А что, если сравнить стратегию с индексом ОФЗ и широкого рынка Первое, что бросится в глаза, совпадение динамики ОФЗ и широкого рынка. Всетаки именно государственные бумаги  основа нашего рынка как и госкомпании становятся основой экономики. Правильнее провести сравнение за несколько последних лет, так как рынок ВДО сильно трансформировался, и понастоящему появился или начал появляться в своем виде только в 2016 году. Выясняется, что такая стратегия будет сильно более волатильна, но принесет и значительно больше доходности. Коэффициент Шарпа соотношение риска и доходности у стратегии с ВДО получается около 0,34, у широкого рынка  0,15 . О чем это говорит О том, что ВДО оплачивают свой риск доходностью, причем делают это лучше, чем рынок в среднем. К сожалению, исследование не учитывает последнее ралли в надежных бумагах изза понижения ставок, но оно бы не сильно изменило расклад в целом. Это исследование ни в коем случае не должно усыпить бдительность
248|17.12.2019 07:17:31|Andrey Hohrin|исследования вдо 3 Статистика не врет Да, ВДО сейчас обыгрывают облигации в целом, по доходности, по волатильности, по спредам, и обладают неплохой ликвидностью для размеров выпуска по бумагам, где Иволга была организатором, средний оборот составляет 2,3 млн руб. в день. И пусть стратегия 300 дней статистически снижает кредитные риски, в первую очередь необходимо смотреть за качеством эмитента. В приведенном исследовании мы смогли рассмотреть только зарождение рынка ВДО. Но что будет дальше Раз уж мы решили идти путем статистики, давайте посмотрим, как появлялся рынок ВДО в США, на данных Альтмана. Все начиналось с 1 дефолтов и даже меньше, если рассмотреть более рани годы, но буквально за 34 года уровень дефолтности достиг 10. На нашем рынке ВДО тоже есть токсичные истории. И единственный способ сохранить текущую доходность не только в ближайший годдва, но и более долгосрочно  избегать этих историй, пусть зачастую они и прельщают отличной доходностью Aleksandrov_Dmitry
249|17.12.2019 07:20:15|Harry Lime|Ну да , закажите выписку из НРД , вы же организатор , это же так несложно поймать их за руку
250|17.12.2019 07:53:43|Pavel Bilenko|Это задача биржи и цб.
252|17.12.2019 07:54:35|Dimasik|Рояль 3й допущен у торгам.. Ждемс
253|17.12.2019 07:55:15|Павел|https//www.edisclosure.ru/portal/event.aspxEventIdiuioAd4dbkOSsursHvvEWwBB ОО ПионерЛизингпередает, а ООО НФКСтруктурные инвестиции принимает дополнительный вклад Участника в уставный капитал Общества в размере 764 522 582 Семьсот шестьдесят четыре миллиона пятьсот двадцать две тысячи пятьсот восемьдесят два рубля, состоящий из исключительных прав на нематериальные активы Программное обеспечение проекта, рыночная стоимость 764 522 582,00 руб. Дэнни2   Оценщик Лошаков  Компания может подтвердить расходы в размере 764 млн на создание этого продукта  Прям гугл и яндекс нервно закурили в сторонке
254|17.12.2019 07:58:59|Harry Lime|Ответ понятен , другого и не ожидал
255|17.12.2019 08:00:29|Павел|не понятно, что покупатель БКС Стоит за   Или пробить ООО. LTD... так сложно, чтобы понять кто бенефициар 
256|17.12.2019 08:01:41|Pavel Bilenko|Хорошо, допустим продавец бкс. Или покупатель. Дальнейшие наши действия Погрозим пальцем
257|17.12.2019 08:04:15|Zuev Aleksandr|Вы грозились иском к смартлабу, а ведь БКС к вам тоже может, что то подобное подать, репутацию им портите, обвиняите их в сливе.
258|17.12.2019 08:04:30|Павел|знание  сила В данном кейсе, чем больше информации  тем лучше, каждый кирпичик имеет значение Структура текущих владельцевможет натолкнуть на определенные действия
259|17.12.2019 08:04:58|Harry Lime|Каждый кипрчик я бы сказал
262|17.12.2019 08:14:16|Александр|Офигенный пример раздутия баланса с целью его большей привлекательности
263|17.12.2019 08:17:43|Тим Тим|Могли бы и биткойном раздуть, да еще оценить его в 100тыс 
264|17.12.2019 08:18:31|Harry Lime|Тим , к тебе еще народ отсюда подтянется , надо просто подождать
265|17.12.2019 08:19:15|Тим Тим|Я терпелив, как удав...будущее за цифровыми деньгами.
266|17.12.2019 08:19:52|Pavel Bilenko|Распространение недостоверной и порочащей эмитента информации и покупка или продажа облигаций в рынке  разные вещи. Первая имеет определенные юридические последствия, второе же не криминал, если не доказано манипулирование. А это выпиской не докажешь.
267|17.12.2019 09:10:07|Ilya|Андрей, это же очень похоже на стратегию продай лоху, я не спорю, что она тоже рабочая, но если вы организатор, то формально ваша цель гашение займаформально, а не надежность эмитента 300 дней после инъекции морфия. Мы так всегда торговали  в раскрытии есть кредит от сбера  ура клиент жив, берём. Никто не сомневается, что 12 лучше 6.
268|17.12.2019 09:10:35|Andrey Hohrin|Поэтому я от нее и отказался
270|17.12.2019 09:11:34|Ilya|Так и какой нынче подход
271|17.12.2019 09:12:04|Алексей Мелехов|Я бы поддержал вопрос Гарри про выписку. Это важно для понимания
