|time|user|text
1|10.09.2019 09:45:05|Harry Lime|До 25к долларов комисс по евробондам в тиньке премиум 1 , что делает бессмысленной любую диверсификацию , если у тебя не пара лимонов баксов.
3|10.09.2019 09:48:35|Alexey Vishnyakov|После этого 0,125 в бкс кажется не так и дорого...
4|10.09.2019 09:48:56|Harry Lime|Да я прям гордость за них ощутил
6|10.09.2019 09:58:49|Harry Lime| POG Petropavlovsk обязался share retention agreement не снижать долю в IRC ниже 20 до погашения средств Газпромбанка  сообщение Газпромбанк в декабре прошлого года предоставил входящему в IRC КимканоСутарскому ГОКу 240 млн, большая часть из них пойдет на рефинансирование кредитной линии Торговопромышленного банка Китая ICBC. Petropavlovsk является гарантом по кредитам ICBC и Газпромбанка, а также выдает IRC займы, чтобы она смогла осуществить погашения ICBC. Эти займы IRC может погашать с рассрочкой. По соглашению с Газпромбанком, Petropavlovsk до погашения средств Газпромбанка обязуется сохранить как минимум 20 акций IRC и не допускать какихлибо обременений по этой доле. Гарантия Petropavlovsk перед ICBC на 240 млн изначально много лет была головной болью для золотодобытчика и поводом для конфликтов в компании. Как сообщалось ранее, по кредиту Газпромбанка объем гарантии на первом этапе будет составлять 160 млн. IRC  единственный производитель железной руды на Дальнем Востоке РФ.  IFX
7|10.09.2019 09:59:36|Harry Lime|Там еще вот такая история в Петропавловске есть , вроде гарантий на 160 млн при оценке компании в около 400. вообщем облигационером там быть непросто
10|10.09.2019 10:50:41|Максим Кочнев|15
11|10.09.2019 10:57:08|Дмитрий Виноградов|по БЭЛТИ, я так понимаю, можно будет без предварительной заявки выставлять поручение
12|10.09.2019 11:00:39|Елена Филякина|Лишь бы не мышь
13|10.09.2019 11:01:10|Максим Кочнев|
14|10.09.2019 11:02:01|Harry Lime|Если мышь с валютной выручкой даст доходность процентов 8 , ок пусть будет мышь
15|10.09.2019 11:34:18|А что ты сделал для котэ!?|Вчера Moodys первым из агентств снизил рейтинг автоконцерна Ford до мусорного уровня изза слабых показателей прибыли и денежного потока, особенно на фоне достаточно здоровой ситуации на автомобильном рынке. Облигации Ford, которые и раньше торговались гораздо хуже своего рейтинга, на этой новости расширили спреды примерно на 15 пунктов. Мы с осторожностью относимся к Ford, так как весь сектор в ближайшие годы может столкнуться одновременно и с циклическими, и структурными проблемами, а Ford выглядит наиболее слабым среди крупнейших автопроизводителей. Кроме того, ситуация Ford усугубляется очень высокими дивидендами по акциям они не только ухудшают денежную позицию компании, но и могут привести к масштабному падению акций и соответствующему негативному новостному фону, когда Ford всетаки признает необходимость сократить или отменить дивиденды американские акции сильно реагируют на уменьшение регулярных дивидендов. Как мы уже писали в январе, потеря Ford инвестиционного рейтинга от нескольких агентств может создать турбулентность на рынке высокодоходных облигаций. Ford  один из крупнейших нефинансовых заемщиков, выпустивший облигации на 83,6 млрд данные Bloomberg. Это огромная сумма по меркам рынка высокодоходных облигаций с рейтингом ниже инвестиционного уровня. Bloomberg в прошлом году оценивал весь объем данного рынка в 1,21 трлн, поэтому при потере рейтинга инвестиционного уровня Ford может в одиночку занять порядка 5 рынка высокодоходных облигаций с учетом того, что облигации Ford в основном торгуются ниже номинала, а рынок мог вырасти по сравнению с прошлым годом. В практическом плане это означает, что фонды высокодоходных облигаций будут вынуждены достаточно быстро продать 5 своих активов, чтобы инвестировать в облигации Ford. Фонды с активным управлением в данном случае могут проявить гибкость, но пассивные фонды и особенно ETF действуют автоматически и почти независимо от цен и ликвидности. Активы крупнейших ETF высокодоходных облигаций  HYG и JNK  сейчас составляют 26,2 млрд, т.е. только эти ETF должны будут быстро продать облигации на 1,3 млрд, что может стать катализатором кризиса ликвидности на рынке высокодоходных облигаций
17|10.09.2019 11:46:51|Harry Lime|Вдруг сейчас , как и тогда в 2009м году , Форду вновь придет привет.
18|10.09.2019 11:50:08|Дмитрий Адамидов|а это чей обзор
19|10.09.2019 11:55:11|Александр Нечаев|VTBH наверное припадет
20|10.09.2019 11:56:01|Максим Кочнев|там не видел форда, он если и есть то совсем совсем крохи
21|10.09.2019 11:56:15|Denis Ipatov|от Грефа GM тогда заблокировало покупку Opel Сбербанком.
22|10.09.2019 11:56:52|Максим Кочнев|и он не должен продавать, там дефолтников хватает в портфеле
23|10.09.2019 12:07:46|Harry Lime|Арикапитал
25|10.09.2019 12:09:23|Denis Ipatov|Сбербанк как раз такое любит 
26|10.09.2019 12:11:06|Harry Lime|Форд уже дефолтнул 10 лет назад , у инвесторов короткая память
27|10.09.2019 12:15:06|DIM|Коллеги, Когда эбис размещение планируется Будет ли какой то сбор заявок по ожидаемому эмитенту
