|time|user|text
1|19.08.2019 08:25:03|Harry Lime|Мне кажется это больше про ПЮДМ и у него с его об,емами проблем с лицензированием не возникнет. А Ломбард  его деятельность и так регулируется законом. Если захотят лицензию на скупку  сделают , но и без нее думаю неплохо живется .
6|19.08.2019 09:55:18|Sheld| UWGN бонды реструктуризация НПК Объединенная вагоностроительная компания, являясь единственным участником ОВК Финанс, утвердила увеличение срока обращения биржевых облигаций ОВК Финанс серии БО01 на пять лет, погашение их номинальной стоимости частями и увеличение количества купонных периодов  ПРАЙМ
7|19.08.2019 10:10:52|Aleksandr|Крупнейшим должником России является Беларусь. Долг на 1 июня 2019 года составляет 7,55 миллиарда долларов.
8|19.08.2019 10:11:42|r.alex|Кому должны, всем прощаем
9|19.08.2019 10:12:19|Evgeniy Averchenkov|Остальным небось долги списали крупные
10|19.08.2019 10:12:43|Evgeniy Averchenkov|мнение цб CITI ПРОГНОЗИРУЕТ СНИЖЕНИЕ  СТАВКИ ЦБР ДО 7 В 19Г И 6,4 В 20Г
11|19.08.2019 10:19:27|Aleksandr Mukhin|пионерлизинг выглядит всё менее привлекательно
12|19.08.2019 10:21:54|Sergey Aleshkovich|можете развить мысль  почему так считаете
13|19.08.2019 10:22:02|Дэн Иванов|Интересно почему
14|19.08.2019 10:22:18|Sergey Aleshkovich|изза 75 gt 6,45  об этом речь
15|19.08.2019 10:22:38|Aleksandr Mukhin|конечно
17|19.08.2019 10:22:50|Sergey Aleshkovich|ой, только не 5, 6,25 конечно 
18|19.08.2019 10:23:06|Дэн Иванов|это разве минус
21|19.08.2019 10:24:14|Aleksandr Mukhin|https//bonds.finam.ru/issue/details0241700002/default.asp
23|19.08.2019 10:24:30|Harry Lime|Да будут лизинги с фикс купоном 14 , не переживайте
24|19.08.2019 10:24:34|Aleksandr Mukhin|сейчас 13,5
25|19.08.2019 10:25:12|Дэн Иванов|а если КС пойдет вверх тут многие пророчат кризис
26|19.08.2019 10:26:02|Aleksandr Mukhin|если будет кризис, то владельцев облигаций будут заботить уже не купоны
27|19.08.2019 10:31:11|Harry Lime|Первые переговоры о реструктуризации долга или цене на газ. И можно будет покупать Беларусь.
28|19.08.2019 10:39:41|Rifnur|Да, интереснейший инструмент получается для спекуляций
29|19.08.2019 10:49:49|Maksim|Какой ISIN у Белоруссии Не вижу через поиск. Надо наблюдать же тогда 
30|19.08.2019 11:14:09|Rifnur|RU000A100D30, Беларусь03 RU000A100D63, Беларусь04
31|19.08.2019 11:20:01|DIM|Коллеги в выходные выплаты по грузовик кистям пройти должны были, сегодня ожидать начисления, по втб день в день делается кто сталкивался
32|19.08.2019 11:21:01|Alexey Vishnyakov|В последнее время день в день. Кармани 2 вообще часов в 12 уже на счету были.
33|19.08.2019 11:21:47|DIM|Спасибо, ждемс
34|19.08.2019 11:22:47|Privet|Не факт. Обычно день в день, но мясничий 3 в середине августа был купон  так зачислили на следующий день.
37|19.08.2019 11:52:39|DIM|Сегодня просто по моим прикидкам аж 3 выплаты должно пройти, но пока ничего нет
39|19.08.2019 11:58:24|Harry Lime|Завтра в 1000 по Москве идем на встречу в ЭкономЛизинг знакомиться с эмитентом. Кому интересно могу задать вопросы из зала.
41|19.08.2019 12:01:06|GB|Какая ставка прогнозируется по ЭкономЛизингу
42|19.08.2019 12:03:35|Harry Lime|Пока не было раскрытия , скажу так , надеюсь на премию к сложившемуся стандарту 13,513,75.
45|19.08.2019 12:10:20|sergei begreater|Считаю наоборот, с понижением ключевой ставки купон от пионерлиз будет выглядеть все интереснее. Правильно считать реальную ставку превышение над КС и инфляцией. И здесь начинается следующая математика  чем ниже КС тем весомее премия 5, тем выше реальная доходность. Для примера при ключевой 5 прибавка 5 намного выгоднее чем при КС 7.5.
47|19.08.2019 12:12:55|Harry Lime|Можно написать ребятам из Иволги , это их эмитент , так даже правильнее
48|19.08.2019 12:13:09|sergei begreater|Иными словами 5 к ключевой 5 это увеличение в 2 раза, а к 7.5 только в 1.67
49|19.08.2019 12:15:36|Aleksandr Mukhin|вы согласны, что риски пионера выглядили вполне оправдывающими ставку 14 если да, то согласны ли вы что они уменьшились до 13,5 и будут падать ещё технолизинг оправдывает 13,75, и со снижением ставки он так и оставит купон в том же размере
50|19.08.2019 12:17:25|Harry Lime|Да можно взять просто под 14 и не париться
51|19.08.2019 12:18:25|sergei begreater|С понижением ставки, купон у технолизинга конечно останется в том же размере, а вот доходность вряд ли.
53|19.08.2019 12:24:17|Soa|При дохе выше 12 как сегодня  Силмаш
56|19.08.2019 12:28:36|Aleksandr Mukhin|возможно. надо будет следить внимательнее за отчётностью за третий квартал
57|19.08.2019 12:28:48|Дэн Иванов|Если уж говорить о рисках эмитента  купон первого выпуска 12,25
59|19.08.2019 12:34:05|Alex|Я тоже так рассуждал, но потом заподозрил неладное. Пришел к выводу что ставки нужно считать в спреде т.е. в разнице, а не в разах .
60|19.08.2019 12:40:00|sergei begreater|Справедливо, но только для небольших изменений, при сильных колебаниях спред будет изменятся пропорционально.
61|19.08.2019 12:40:30|Harry Lime|Еще Наполеон говорил , что большие батальоны всегда правы. Купон 15 и баста.
62|19.08.2019 12:47:08|Aleksandr Mukhin|в пионере во втором выпуске меня ещё напрягает то, что цена падает, но при этом и оборот падает
66|19.08.2019 12:52:03|sergei begreater|Возможно цена потому и падает, чтоб компенсировать уменьшение купона
67|19.08.2019 12:54:45|Дэн Иванов|Изменение цены на 0,02
68|19.08.2019 12:55:18|Aleksandr Mukhin|тенденция
69|19.08.2019 12:55:25|Дэн Иванов|К чему
70|19.08.2019 12:56:24|Aleksandr Mukhin|к падению оборота при более низкой цене
71|19.08.2019 12:57:18|Дэн Иванов|Ошибочное мнение
72|19.08.2019 13:02:32|Harry Lime|От выхода новых выпусков эмитентов зависит. Маркетмейкер справляется . Никакой тенденции и конспирологии.
73|19.08.2019 13:10:49|Aleksandr Mukhin|ok, возможно дело в этом. просто снимали с депозита
74|19.08.2019 13:14:08|Alexi|Вэтэбэха
75|19.08.2019 13:30:50|Alexey Vishnyakov|Всё  продал я оставшийся грузовик по 103,45. Спасибо ему.
77|19.08.2019 13:37:59|Harry Lime|И куда теперь
