|time|user|text
1|07.10.2019 15:04:29|Kirill Streblyanskiy|Было 3 сделки
3|07.10.2019 15:06:01|Reincarnation Man|Да, вполне себе заранее, с 1248 и 1258. Нет никакой веры в то, что и в 1730 заявки будут удовлетворены, лучше вложиться во чтото другое. Есть гарантии, что все заявки будут удовлетворены в районе 1730
4|07.10.2019 15:06:30|Aleksandr|спасибо
5|07.10.2019 15:09:46|Kirill Streblyanskiy|Гарантии есть. Вечерние заявки будут удовлетворены
7|07.10.2019 15:11:55|Oleg Malakhov|Мне на прошлой неделе дневную заявку не удовлетрили гарантии только с этого понедельника появились
8|07.10.2019 15:18:07|Serg|0,04
10|07.10.2019 15:32:28|Anastasiya Gavrilova|Да
11|07.10.2019 15:50:40|Kirill Streblyanskiy|На прошлой неделе вопрос решили. Принимаем заявки. Удовлетворение в дневной и вечерний срез. 1400 и 1800
13|07.10.2019 15:51:28|Alex Petroff|Тыдышь...2 400 спартанцев
14|07.10.2019 16:26:42|Алексей ayaye :)|8х 300 спартанцев
15|07.10.2019 16:39:04|Denis Kozlov Septem|Коллеги, остаток СуперОкса на первичке 14 млн руб.
16|07.10.2019 16:46:56|Kirill Malev|спс
18|07.10.2019 17:20:27|Yuri B.|А Мигкредит хорошо себя чувствует https//www.vedomosti.ru/finance/articles/2019/10/06/81295726krupneisheimfo
19|07.10.2019 17:26:21|Harry Lime|Довольно старая история
20|07.10.2019 17:27:41|DIM|Странно, что новость от 6 октября, облигации мига в 3 росте от номинала
21|07.10.2019 17:31:13|Harry Lime|Это ничего не значит СТТ спикировали со 108 на 60 за 2 часа.
23|07.10.2019 17:31:56|DIM|Ну новость то это давно уже известна
24|07.10.2019 17:32:27|Harry Lime|Они могут стоить хоть 150 , в случае проблем в компании складыватся мгновенно
25|07.10.2019 17:33:06|DIM|Я понял, в общем ты в миге не сидишь
26|07.10.2019 17:34:06|Harry Lime|Почему , на процентик то сижу
27|07.10.2019 17:39:07|Dmitry Manzor|Кто здесь не любит рисковать
28|07.10.2019 17:40:16|DIM|Я на 5
30|07.10.2019 17:43:30|Harry Lime|У меня максимум МФО было Кармани 5. 4,5 я продал. Осталось 0,5 во втором выпуске. И 2 ОМ. На этом лавочку МФО считаю закрытой.
32|07.10.2019 17:51:22|Denis Ipatov|сейчас все потребуют раскрыть состав портфеля целиком с учётом ультры
34|07.10.2019 17:54:03|Alex|Не потребуют. Побежали ставить заявки на продажу МФОшек
35|07.10.2019 17:59:14|Harry Lime|Эбис 4
37|07.10.2019 18:00:50|Denis Ipatov|девочки, берите ручку, бумажку и записывайте
38|07.10.2019 18:01:55|Privet|Подтверждаю, сегодня в 18.00 мою заявку удовлетворили.
39|07.10.2019 18:03:45|Harry Lime|Я с удовольствием доберу до 5 Кармани в случае нового выпуска.
40|07.10.2019 18:08:06|Шура SiberianRanger|схоронил у меня на самом деле примерно такие же соотношения эмитентов в портефеле D Эбис  5 кистей, Ломбард  10 кистей D
41|07.10.2019 18:24:09|Алексей ayaye :)|а одна кисть  это сколько орешков 
42|07.10.2019 18:24:27|Шура SiberianRanger|Бесконечно много, ибо у меня нет орешков
43|07.10.2019 18:25:09|Harry Lime|Я оставил на процентик орешков
44|07.10.2019 18:25:21|Oleg Egorov|А что же мы  и мы не хуже многих  Мы тоже можем много выпивать... С В.С.Высоцкий Раз у нас вечер откровений, вот мои текущии пропорции ВДО  относительно депо ТРЕЙДБЕРРИБОП01 2,68 Роял капитал Б02 1,05 ЛОМБАРД МАСТЕРБОП05 2,62 ЧЗПСН БО01 0,10 МИГКРЕДИТБО01MC 2,25 ЛОМБАРД МАСТЕРБОП06 3,85 КАСКАД001Р01 2,10 ОнлайнМикрофинансБ01 2,81 ЭБИСБОП01 5,25 НЗРМ БОП01 3,75 ТАЛАНФБ1P1 2,69 ТРАНСМИССИЯБОП01 2,99 КИСТОЧКИ ФИНАНСБОП01 2,78 СУПЕРОКСБОП01 2,89 ФЛАЙ ПЛЭНИНГБОП02 2,15 МОТ. ТЕХНОЛОГИИ001Р01 0,12 ИТЦТРЕЙДБОП01 2,57 АГРОФИРМА РУБЕЖ001Р01 0,71
45|07.10.2019 18:26:26|Harry Lime|Дробильщики начинают и выигрывают
46|07.10.2019 18:27:13|Oleg Egorov|Трансаэро меня хорошо научила
