|time|user|text
1|12.04.2020 16:37:38|Harry Lime|Одновременно лежит в залоге гораздо меньше золота и выдано соответственно меньше , вся работа идет над увеличением числа займов , сумма займа примерно одинакрвая думаю около 10к. Там нет слонов по 5 млн , как в Ломастере
4|12.04.2020 16:40:21|Alexey Spitsyn|Это примерно как вопрос почему жигулей продаётся больше, чем мерседесов, а прибыль у мерседеса выше. ЛМ  бутик МГЛ  масс маркет.
5|12.04.2020 16:41:58|Harry Lime|А у Ломастера грубо одно спецхранилище на Новокузнецкой дает 98 выручки и рост ограничен только возможностью выдачи . То есть наличием свободного кэша для выдач .
6|12.04.2020 16:42:08|А что ты сделал для котэ!?|Вы понимаете разницу между прибылью и выручкой
7|12.04.2020 16:42:38|Harry Lime|У ломбарда валовая прибыль и выручка примерно одно и то же
10|12.04.2020 16:44:38|А что ты сделал для котэ!?|Да я про структуру костов понимаю, что ЛМ гораздо более эффективен, но возможности роста ограничены и это идеальная кэшкау И я понимаю, что выручка и валовая прибыль у ломбарда  это понятия очень близкие. Я не понимаю, как имея портфель займов в 170 млн МГЛ формирует выручку в 240 млн Или , там получается, помимо займов какая то другая выручка
11|12.04.2020 16:45:43|Harry Lime|Я могу об,яснить только тем , что они оборачивают портфель в разы быстрее , надо просто узнать число залоговых билетов
13|12.04.2020 16:47:30|Denis DK|еще зависит от того, какие изделия в залоге и как много можно на них накрутить при реализации
14|12.04.2020 16:48:06|Harry Lime|Не зависит , все изделия оценены как лом
15|12.04.2020 16:48:23|Denis DK|то есть они не берут изделием
16|12.04.2020 16:48:36|Harry Lime|Тупо цена золота
17|12.04.2020 16:48:43|Soa|лом
18|12.04.2020 16:48:52|Harry Lime|Лом
19|12.04.2020 16:49:44|Denis DK|и что. у нас в банке, был ломбард, мы брали по цене лома20112012 год 585 проба по 850 р. потом при выходе билета на реализацию этот залоговый билет продавали как изделие уже с наценкой
20|12.04.2020 16:50:39|Soa|Это уже вторая часть марлезонского балета
21|12.04.2020 16:50:42|Harry Lime|Тут у Ломастера уже Офир подключается
22|12.04.2020 16:51:00|Denis Zimin|А у МГЛ
23|12.04.2020 16:51:11|А что ты сделал для котэ!?|Можешь пояснить свою мысль на цифрах Вот ЛМ У него портфель займов 600 млн Они дают взаймы под 40 и получают 240 млн руб выручки. Как часто и много они дают  сразу на 1 год заем или ежемесячно/ежеквартально, одним лотом в 600 млн или 600 лотами по 1 млн или 6 тыс лотов по 100 тыс руб  не суть важно. Все равно портфель генерит 240 млн руб выручки И вот МГЛ У них портфель займов 170 млн Пусть даже они каждый день выдают тысячи займов на 1 день  все равно лженаука арифметика говорит нам, что для достижения выручки в 240 млн они должны давать займы под 150 годовых Или я чего то не учитываю Я понимаю, что такое оборачиваемость, но мне кажется, в данном случае это понятие неприменимо
24|12.04.2020 16:51:15|Harry Lime|Лот золото думаю
26|12.04.2020 16:53:31|Aleksey Lazutin|Коллеги, сумма займа в ломбарде ограничена ПСК полной стоимостью кредита, которая устанавливается Банком России. На текущий момент средняя процентная ставка у МГКЛ чуть больше 140  годовых. Средний срок займа  около 40 дней.
27|12.04.2020 16:53:33|А что ты сделал для котэ!?|Так это уже МФО получается, только с залогом
28|12.04.2020 16:53:58|Denis Zimin|Ага, лм дает под 3,3 в месяц, а мгл под всего 0,4 в день
29|12.04.2020 16:54:12|А что ты сделал для котэ!?|Тогда понятно, почему слоны идут в ЛОМ 
30|12.04.2020 16:54:18|Harry Lime|Ну так ломбард и есть оно самое с залогом ...
31|12.04.2020 16:54:25|Aleksey Lazutin|средняя оценка 585 пробы в портфеле  1388 руб. при текущей бирже  более 2 300 в 585 пробе
35|12.04.2020 16:55:44|Harry Lime|А есть такое понятие , как максимальная выдача на паспорт 
36|12.04.2020 16:55:45|Aleksey Lazutin|эффективная  больше 17
38|12.04.2020 16:56:36|А что ты сделал для котэ!?|Я правильно понимаю, что средний заем равен 170 мон выручки делим на 18 тыс билетов Тогда около 9 тыс руб получается
39|12.04.2020 16:56:50|Harry Lime|Ну да , чтд
40|12.04.2020 16:56:50|Aleksey Lazutin|примерно так
41|12.04.2020 16:57:22|А что ты сделал для котэ!?|А по ломастеру не помнишь средний чек
42|12.04.2020 16:57:33|Harry Lime|Лимон триста
43|12.04.2020 16:57:38|Евгений Мосгорломбард|Всем привет Как оказалось, реклама по почтовым ящикам дает хороший приток клиентов в ломбарды, а газета, которую мы раздаем у метро и кидаем в ящики  еще больше.
44|12.04.2020 16:58:09|Aleksey Lazutin|вот тут можно почитать про текущее состояние рынка ломбардов
46|12.04.2020 16:58:13|Denis DK|самый эффективный портфель, когда изделий 31520 т, чтобы потом не подкидываться с реализаций и при выкупе изделий собственником обратно, не было просадки по портфелю. Поэтому неохотно то и берут большие изделия от 200 000 и выше
47|12.04.2020 16:58:31|А что ты сделал для котэ!?|Спасибо большое, тогда понятно  разные бизнес модели Еще не плскажете  что за огромные прочие расходы у МГЛ
49|12.04.2020 16:59:04|Harry Lime|Ну так 50 точек , косты вестимо
50|12.04.2020 16:59:18|Евгений Мосгорломбард|наша модель подразумевает покупку  действующих бизнесов, т.е. точка уже работает ,имеет клиентскую базу и портфель. Мы проводим ребрендинг, атвтоматизацию процессов и интеграцию в нашу сеть.
51|12.04.2020 16:59:53|Dmitry Manzor|косты режете сейчас
52|12.04.2020 16:59:57|Denis DK|а еще лучше в мфо оставить рекламку не можете погасить займ, сдайте золото и погасите у нас
