|time|user|text
1|03.03.2019 20:59:42|Oleg Gunchenko|Ору
2|03.03.2019 21:00:17|Aleksey Kormilitsyn|Ну, хоть входите...
4|03.03.2019 21:03:23|Aleksandr|чо случилось 
5|03.03.2019 21:03:36|Адори|Всем привет
6|03.03.2019 21:03:49|Aleksandr|здрасте
7|03.03.2019 21:04:23|Адори|смотрю на облигации корпоративные сбера, может кто знает помогите разобраться, если с ними какие то проблемы, то кто отвечает
8|03.03.2019 21:05:14|Aleksandr|отвечает всегда эмитент
9|03.03.2019 21:05:20|Адори|андеррайтер  это страховщик, как я поняла, эмитент, это кто выпустил
11|03.03.2019 21:06:31|Aleksandr|ну можно так сказать.И если доходность и длинна устраивает
13|03.03.2019 21:08:01|Адори|эта же доходность
14|03.03.2019 21:08:16|А что ты сделал для котэ!?|Вопрос, почему 37 серия падала на прошлой неделе А Хз  просто кто то сливал  я подкупил немного
15|03.03.2019 21:08:32|Aleksandr|Андеррайтинг на рынке ценных бумаг  руководство процессом выпуска ценных бумаг и их распределения
17|03.03.2019 21:08:56|Адори|если вопрос мне, я не знаю
18|03.03.2019 21:09:08|А что ты сделал для котэ!?|Это доходность, если вы просто купите бумагу, а купоны будете тратить на что то другое Доходность к погашению  если вы купоны будете реинвестировать в тубже бумагу
20|03.03.2019 21:10:08|Адори|как реинвестировать при получении еще покупать облиги
21|03.03.2019 21:10:16|Aleksandr|да
22|03.03.2019 21:10:57|Адори|т.е всегда надо смотреть простую доходность, это минимум
24|03.03.2019 21:11:07|Aleksandr|да
25|03.03.2019 21:11:40|Адори|спс, а то я размечталась
26|03.03.2019 21:11:53|Aleksandr|о чем или о ком 
27|03.03.2019 21:12:25|Максим Кочнев|Ну если вы все таки при получении купонов их снова тратите на облигации то всеже смотреть на реинвнст можно
28|03.03.2019 21:13:06|Адори|а то тут процент выше
30|03.03.2019 21:13:56|Aleksandr|тогда вам не Сбер нужно брать
31|03.03.2019 21:13:59|Harry Lime|Давайте уже табличку
32|03.03.2019 21:14:03|А что ты сделал для котэ!?|За минусом комиссии брокера
33|03.03.2019 21:14:04|Oleg Gunchenko|С диалогов.
34|03.03.2019 21:14:18|Адори|попробую, но сумма не очень большая, в пределах иис, так что особо не получится наверное
35|03.03.2019 21:14:40|Oleg Gunchenko|Не было всего 4 месяца, а тут уже педикюр обсуждают
36|03.03.2019 21:14:54|Адори|рискованные тоже не хочется
37|03.03.2019 21:15:11|Aleksandr|как же так, а где вы были 
38|03.03.2019 21:15:35|Aleksey Kormilitsyn|Видимо, о мужщинах после депиляции
39|03.03.2019 21:15:53|Aleksandr|какая доходность вас устроит
40|03.03.2019 21:16:15|А что ты сделал для котэ!?|Конкретно по 37 серии  Вы от какого числа табличку привели Там на неделе был провал кто то сливал и простая доходность была около 8.5 Но щас уже все  вернулась к норме 
