|time|user|text
1|04.04.2018 10:56:00|Anatoly|РБК написал про Грузовичкоф https//www.rbc.ru/spb_sz/03/04/2018/5ac3926b9a79473466b50375
2|04.04.2018 10:59:29|Harry Lime|Кстати статья подтверждает мои слова, оборот группы 2,7 млрд, число автомобилей 1361. Я писал , что оборот 50 млн в год  это в фирме с 10 газелями. И был прав.
4|04.04.2018 11:02:55|Дмитрий Адамидов|Там как то нехорошоу них падает рентабельность в последнй год. стали тырить прибыль
5|04.04.2018 11:05:20|Harry Lime|Я думаю это конкуренция в первую очередь , очевидно же рост автопарка 16 проц, заказов 27 проц, выручка 3 проц. Но стыринг тоже возможен.
7|04.04.2018 11:07:13|Александр|Было бы глупо не налить в сфере грузоперевозок
8|04.04.2018 11:08:28|Harry Lime|Вы из Челябинска Действительно Флай там впереди планеты всей Баланс выглядит неплохо.
9|04.04.2018 11:10:01|Александр|Они себя чувствуют комфортно. Последние года были лидерами по объему сданного жилья. По финансам тоже неплохо. Есть свои косяки как и у всех строителей, но они уже давно на рынке и себя зарекомендовали.
12|04.04.2018 11:11:11|Harry Lime|Они какойто коттеджный поселок строят на свои деньги , нелегкое дело в нынешнее время.
13|04.04.2018 11:11:23|Александр|Называется привилегия.
14|04.04.2018 11:11:27|Morkoy|у атомстройкомплекса тоже есть облиги, в екб вполне хорошо строит
15|04.04.2018 11:12:54|Harry Lime|Да строить то можно , была бы выручка.
16|04.04.2018 11:22:35|Denis Kozlov Septem|Статья както ни о чём. Можно же было глубже и ширше осветить. Не очень понял, откуда выручка 2,7 млрд. руб. Сам Грузовичкоф заявил, что в группу входят 3 юрлица и прислал отчетность за 2017 год. Общая выручка за 2017 год  920 млн. руб.
17|04.04.2018 11:23:05|Harry Lime|Да там толпа ипшников наверняка.
18|04.04.2018 11:23:28|Denis Kozlov Septem|Возможно, если считать еще Опилки, Автофлот и Таксовичкоф, тогда выручка, возможно, будет 2,7 млрд. руб.
20|04.04.2018 11:25:09|Harry Lime|Основное что я понял из статьи  отчётности мы не увидим , будем крепче спать в итоге.
21|04.04.2018 11:25:10|Denis Kozlov Septem|Таксовичкоф в Питере  очень сильные позиции имеет. Мы, питерские, ведь известные жлобы  московское Яндекс.Такси использовать непатриотично.
23|04.04.2018 11:26:49|Дмитрий Адамидов|Таксовичкофф я лично пользовался  нормальный сервис был. И первое время дешевый.
25|04.04.2018 11:28:16|Alex Petroff|Насчет мы не знаю. Имел продолжительный опыт пользования услугами Таксовичкова. По итогу перешел на Яндекс.такси. Пока без нареканий. Грузовичков за примерно 34 года ни разу не подвел. Когда делал кап.ремонт в купленной 3ке исправно доставляли и стойматериалы и мебель.
26|04.04.2018 11:30:48|Denis Kozlov Septem|Про Таксовичкофф  это был сарказм.
27|04.04.2018 11:31:56|Дмитрий Адамидов|
28|04.04.2018 11:40:15|Alex Petroff|Про жлобов поддерживаю Вот ссылка на известные обстоятельства жлобства одного руководителя https//yandex.ru/video/touch/searchtextD0B3D183D0B1D0B5D180D0BDD0B0D182D0BED18020D0B6D0BBD0BED0B1amppathwizardampparentreqid1522831189760490863962290790013774290448vla13149TCHampnoreask1ampfilmId13034662147590814885
30|04.04.2018 12:59:35|Александр|Там же купон меньше
32|04.04.2018 13:03:00|Harry Lime|Там 30 месяцев по 16, в старом 24 по 17.
34|04.04.2018 13:24:01|Александр|Вопрос если в старом купон 17, зачем брат новый по 16
35|04.04.2018 13:24:23|Harry Lime|Старый по 102
36|04.04.2018 13:25:02|Александр|Понял. Спасибо за разъяснение
37|04.04.2018 13:26:09|Harry Lime|Мне кажется СЗД очень хочет успеть пока не начался гипотетический кошмар с ДД.
38|04.04.2018 13:27:07|Александр|Заметь, не только сзд хочет успеть
40|04.04.2018 13:28:30|Harry Lime|Но имхо для СЗД 600 млн займа  много. Очень с запасом.
41|04.04.2018 13:29:00|Дмитрий Адамидов|так если знают чтото про ДД может портфель хотят перекупить
43|04.04.2018 13:29:52|Harry Lime|Мне кажется про ДД не знает даже Бернштам
44|04.04.2018 13:30:20|Morkoy|ТРАНСФЕЕРНОЕ ОКНО
45|04.04.2018 13:30:31|Дмитрий Адамидов|не буду спорить, но если у ДД не получается найти денег у стратега, то выход остаться на плаву  распродавать портфель конкурентам
47|04.04.2018 13:31:20|Harry Lime|Мне кажется рестракт облигационных долгов и есть спасение для ДД.
48|04.04.2018 13:31:37|Дмитрий Адамидов|не факт что это полное решение проблем
54|04.04.2018 13:35:14|Harry Lime|Я думаю держателям больших пакетов ДД приходится чтото предлагать. Возможно займы оформляют задним числом под 100 годовых , чтото в этом духе.
55|04.04.2018 13:36:42|Morkoy|а что за канал
56|04.04.2018 13:38:17|Дмитрий Адамидов|а кто еще кроме СЗД вышел то на промысел
58|04.04.2018 13:41:25|Harry Lime|Ждём Ломбард Мастер с купоном 21.
59|04.04.2018 13:42:20|Дмитрий Адамидов|ага спс.
